pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,star_F,star_G,star_K,target,habitability_score,habitability_rank
4.347,195.89164,60.250773025,0.19225,811.0,1.338589,4700.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19468
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4414.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19469
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4806.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19470
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4806.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19471
2.85,195.89164,60.250773025,0.19225,811.0,1.338589,4476.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19472
2.72,195.89164,60.250773025,0.19225,811.0,1.338589,4477.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19473
1.56,195.89164,60.250773025,0.19225,811.0,1.338589,3903.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19474
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4069.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19475
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4831.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19476
2.89,195.89164,60.250773025,0.19225,811.0,1.338589,4549.0,0.00432,-0.2,False,False,True,0,0.09249441811857544,19477
1.77,195.89164,60.250773025,0.19225,811.0,1.338589,5129.0,0.00432,-0.2,False,False,True,1,0.09249441811857544,19478
2.91896139,195.89164,5.85993922192,0.0935,811.0,1.338589,6149.0,0.00432,0.011,True,False,False,0,0.09247287449668071,19479
4.71778,195.89164,5.826731,0.0935,811.0,1.338589,6305.0,0.00432,0.011,True,False,False,0,0.09247287449668071,19480
4.72,195.89164,5.8588751,0.0935,811.0,1.338589,6418.0,0.00432,0.011,True,False,False,0,0.09247287449668071,19481
4.72,195.89164,5.7238581931,0.0935,811.0,1.338589,6086.0,0.00432,0.011,True,False,False,0,0.09244363473059883,19482
4.72,195.89164,5.71560747458,0.0935,811.0,1.338589,6664.0,0.00432,0.011,True,False,False,0,0.09244363473059883,19483
4.72,195.89164,3.3448285,0.0558,811.0,1.338589,7207.25,0.00432,0.21,True,False,False,0,0.09239222785589597,19484
4.72,195.89164,21.40239,0.1652,811.0,1.338589,4840.0,0.00432,0.2,False,False,True,0,0.0923669253046711,19485
3.75,195.89164,28.08194365,0.1777,811.0,1.338589,5431.0,0.00432,0.12,False,True,False,0,0.09233019364678739,19486
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4545.0,0.00432,-0.08,False,False,True,0,0.09231441861176172,19487
4.53,195.89164,60.250773025,0.19225,811.0,1.338589,5067.0,0.00432,-0.08,False,False,True,0,0.09231441861176172,19488
4.594,195.89164,60.250773025,0.19225,811.0,1.338589,4927.0,0.00432,-0.08,False,False,True,0,0.09231441861176172,19489
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5164.0,0.00432,-0.08,False,False,True,0,0.09231441861176172,19490
1.8,195.89164,60.250773025,0.19225,811.0,1.338589,3845.25,0.00432,-0.08,False,False,True,0,0.09231441861176172,19491
1.79,195.89164,60.250773025,0.19225,811.0,1.338589,4820.0,0.00432,-0.08,False,False,True,1,0.09231441861176172,19492
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4804.0,0.00432,-0.08,False,False,True,0,0.09231441861176172,19493
1.18,195.89164,60.250773025,0.19225,811.0,1.338589,3845.25,0.00432,-0.08,False,False,True,0,0.09231441861176172,19494
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5727.0,0.00432,-0.029,False,True,False,0,0.09229123330067962,19495
2.6,195.89164,59.6626,0.19225,811.0,1.338589,5419.0,0.00432,0.011,False,True,False,0,0.09225434776188045,19496
2.239,195.89164,35.9682344,0.19225,811.0,1.338589,5936.0,0.00432,0.2,False,True,False,0,0.0921857951173005,19497
1.2,195.89164,24.0882568,0.1373,811.0,1.338589,4159.0,0.00432,-0.24,False,False,True,0,0.09213676684703578,19498
1.32,195.89164,12.551158,0.087,811.0,1.338589,4259.0,0.00432,0.011,False,False,True,0,0.09209919371100088,19499
4.72,195.89164,5.64421124175,0.0935,811.0,1.338589,6310.0,0.00432,0.011,True,False,False,0,0.09209037352881388,19500
1.99,195.89164,8.752167,0.068,811.0,1.338589,4061.0,0.00432,0.011,False,False,True,0,0.09203831165379424,19501
2.366165385,195.89164,19.72442147,0.0935,811.0,1.338589,5803.0,0.00432,0.19,False,True,False,0,0.09200534089960348,19502
2.366165385,195.89164,19.7243672,0.0935,811.0,1.338589,5803.0,0.00432,0.19,False,True,False,0,0.09200534089960348,19503
2.366165385,195.89164,19.7252753503,0.0935,811.0,1.338589,5803.0,0.00432,0.19,False,True,False,0,0.09200534089960348,19504
2.366165385,195.89164,47.1484324,0.0935,811.0,1.338589,4981.13,0.00432,0.0918,False,False,True,0,0.0919985113654309,19505
2.366165385,195.89164,47.14845936,0.0935,811.0,1.338589,4981.13,0.00432,0.0918,False,False,True,0,0.0919985113654309,19506
2.366165385,195.89164,47.1484847611,0.0935,811.0,1.338589,4981.13,0.00432,0.0918,False,False,True,0,0.0919985113654309,19507
1.36,195.89164,60.250773025,0.19225,811.0,1.338589,6210.0,0.00432,-0.18,True,False,False,0,0.09198618101404006,19508
4.16,195.89164,60.250773025,0.19225,811.0,1.338589,6231.0,0.00432,-0.18,True,False,False,0,0.09198618101404006,19509
3.02,195.89164,60.250773025,0.19225,811.0,1.338589,6032.0,0.00432,-0.18,True,False,False,0,0.09198618101404006,19510
3.35,195.89164,60.250773025,0.19225,811.0,1.338589,6277.0,0.00432,-0.18,True,False,False,0,0.09198618101404006,19511
1.31,195.89164,60.250773025,0.19225,811.0,1.338589,6210.0,0.00432,-0.18,True,False,False,0,0.09198618101404006,19512
4.72,195.89164,5.75257972138,0.0935,811.0,1.338589,6180.0,0.00432,0.011,True,False,False,0,0.09191731894112515,19513
4.72,195.89164,5.7488688,0.0935,811.0,1.338589,6728.0,0.00432,0.011,True,False,False,0,0.09191731894112515,19514
2.4,195.89164,24.2204586,0.1556,811.0,1.338589,5172.0,0.00432,0.04,False,False,True,0,0.09189283462924973,19515
2.366165385,195.89164,5.03728033,0.0935,811.0,1.338589,6461.83,0.00432,0.221,True,False,False,0,0.09187040406940497,19516
2.366165385,195.89164,5.0372885229,0.0935,811.0,1.338589,6461.83,0.00432,0.221,True,False,False,0,0.09187040406940497,19517
4.72,195.89164,4.4119378,0.0935,811.0,1.338589,6280.0,0.00432,0.011,True,False,False,0,0.09186883068907298,19518
4.72,195.89164,4.4352884,0.0935,811.0,1.338589,6245.0,0.00432,0.011,True,False,False,0,0.09186883068907298,19519
4.72,195.89164,4.45714437131,0.0935,811.0,1.338589,6074.0,0.00432,0.011,True,False,False,0,0.09186883068907298,19520
4.72,195.89164,4.4247042,0.0935,811.0,1.338589,6594.0,0.00432,0.011,True,False,False,0,0.09186883068907298,19521
3.41,195.89164,9.95667035,0.0921,811.0,1.338589,6165.0,0.00432,-0.08,True,False,False,0,0.0918376166518297,19522
2.85,195.89164,9.95661537,0.0921,811.0,1.338589,6165.0,0.00432,-0.08,True,False,False,0,0.0918376166518297,19523
2.366165385,195.89164,31.8087353632,0.0935,811.0,1.338589,5084.79,0.00432,-0.1924,False,False,True,0,0.09182790814349064,19524
4.72,195.89164,20.47735749,0.1408,811.0,1.338589,5094.0,0.00432,0.21,False,False,True,0,0.09168463128652533,19525
2.366165385,195.89164,59.6220946208,0.0935,811.0,1.338589,5505.07,0.00432,-0.325,False,True,False,0,0.0916746207019904,19526
2.366165385,195.89164,59.6222627,0.0935,811.0,1.338589,5505.07,0.00432,-0.325,False,True,False,0,0.0916746207019904,19527
1.95,195.89164,36.445171,0.182,811.0,1.338589,4263.0,0.00432,0.011,False,False,True,0,0.09161839472641992,19528
2.366165385,195.89164,53.647,0.19225,811.0,1.338589,3845.25,0.00432,0.07,False,False,True,0,0.09153006285751258,19529
2.04,195.89164,27.6666375,0.1765,811.0,1.338589,5616.0,0.00432,0.14,False,True,False,0,0.0915140899845764,19530
2.841,195.89164,9.940672466,0.09195,811.0,1.338589,6207.0,0.00432,-0.16,True,False,False,0,0.0915073194518206,19531
2.77,195.89164,24.0862707,0.0935,811.0,1.338589,4850.0,0.00432,-0.08,False,False,True,0,0.09143165259897394,19532
1.0,195.89164,7.775,0.0576,811.0,1.338589,3845.25,0.00432,-0.1,False,False,True,0,0.09141497553766889,19533
2.3216,195.89164,4.9404714,0.0935,811.0,1.338589,6086.0,0.00432,0.011,True,False,False,0,0.09141398346828208,19534
4.72,195.89164,4.95496310899,0.0935,811.0,1.338589,6282.4,0.00432,0.011,True,False,False,0,0.09141398346828208,19535
4.72,195.89164,4.954648,0.0935,811.0,1.338589,6562.0,0.00432,0.011,True,False,False,0,0.09141398346828208,19536
0.58,195.89164,10.31320643,0.0746,811.0,1.338589,3845.25,0.00432,-0.18,False,False,True,0,0.09135002936257673,19537
2.73,195.89164,12.283,0.0935,811.0,1.338589,3853.0,0.00432,-0.325,False,False,True,0,0.09125880962600452,19538
4.72,195.89164,2.99561,0.0935,811.0,1.338589,6132.0,0.00432,0.24,True,False,False,0,0.0912434671054153,19539
2.366165385,195.89164,3.50472344,0.0935,811.0,1.338589,5001.44,0.00432,0.2507,False,False,True,0,0.09123804719956748,19540
3.42,195.89164,5.924991308,0.0935,811.0,1.338589,5093.0,0.00432,-0.27,False,False,True,0,0.09120170780731914,19541
2.366165385,195.89164,12.874712426,0.0935,811.0,1.338589,5765.45,0.00432,0.3124,False,True,False,0,0.0911826111673013,19542
2.366165385,195.89164,12.87471182,0.0935,811.0,1.338589,5765.45,0.00432,0.3124,False,True,False,0,0.0911826111673013,19543
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5681.6,0.00432,-0.3066,False,True,False,0,0.09115318046434977,19544
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5681.6,0.00432,-0.3066,False,True,False,0,0.09115318046434977,19545
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5681.6,0.00432,-0.3066,False,True,False,0,0.09115318046434977,19546
1.94,195.89164,11.350106,0.081,811.0,1.338589,4086.0,0.00432,0.011,False,False,True,0,0.09114153402902574,19547
2.2,195.89164,16.54301,0.115,811.0,1.338589,5091.0,0.00432,0.011,False,False,True,0,0.09113457130320722,19548
3.1,195.89164,35.6756963,0.0935,811.0,1.338589,6193.0,0.00432,0.0,True,False,False,0,0.09111898810615958,19549
2.99,195.89164,9.80321143,0.0916,811.0,1.338589,6170.0,0.00432,-0.16,True,False,False,0,0.0910681652754083,19550
3.23,195.89164,9.803224,0.0916,811.0,1.338589,6170.0,0.00432,-0.16,True,False,False,0,0.0910681652754083,19551
4.72,195.89164,5.633477,0.0935,811.0,1.338589,6412.8,0.00432,0.011,True,False,False,0,0.09106473250317285,19552
2.366165385,195.89164,30.2291726,0.0935,811.0,1.338589,6131.93,0.00432,-0.325,True,False,False,0,0.09105396298643795,19553
2.366165385,195.89164,59.62244932,0.0935,811.0,1.338589,5505.07,0.00432,-0.325,False,True,False,0,0.09103994983915274,19554
4.72,195.89164,2.94815527,0.03379,811.0,1.338589,3845.25,0.00432,0.355,False,False,True,0,0.09103121984953735,19555
2.366165385,195.89164,14.238,0.0818,811.0,1.338589,3845.25,0.00432,-0.03,False,False,True,0,0.09100650070299009,19556
2.366165385,195.89164,1.60918324,0.0935,811.0,1.338589,6594.0,0.00432,0.332,True,False,False,0,0.09094220419614987,19557
2.62,195.89164,19.74733983,0.1531,811.0,1.338589,6243.0,0.00432,0.21,True,False,False,0,0.09093930088325797,19558
4.72,195.89164,2.20474,0.0935,811.0,1.338589,6389.0,0.00432,0.26,True,False,False,0,0.09089973870357324,19559
2.15,195.89164,18.93054959,0.0935,811.0,1.338589,4954.0,0.00432,0.04,False,False,True,0,0.09088427790012833,19560
2.09,195.89164,56.4349938,0.19225,811.0,1.338589,5734.0,0.00432,-0.02,False,True,False,0,0.09085184493167343,19561
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5481.86,0.00432,-0.0402,False,True,False,0,0.09084494485564173,19562
2.366165385,195.89164,6.689,0.035,811.0,1.338589,3845.25,0.00432,-0.08,False,False,True,0,0.09080696925544875,19563
1.29,195.89164,13.3430025,0.0845,811.0,1.338589,3845.25,0.00432,-0.325,False,False,True,0,0.09075060554609352,19564
2.39,195.89164,52.713494,0.0935,811.0,1.338589,5788.0,0.00432,-0.1,False,True,False,0,0.09074930487927668,19565
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5839.24,0.00432,-0.3075,False,True,False,0,0.09072877728132589,19566
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5839.24,0.00432,-0.3075,False,True,False,0,0.09072877728132589,19567
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5907.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19568
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5950.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19569
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5616.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19570
1.779,195.89164,60.250773025,0.19225,811.0,1.338589,5541.0,0.00432,0.29,False,True,False,1,0.09050678915074956,19571
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5950.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19572
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5770.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19573
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5524.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19574
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5994.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19575
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5842.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19576
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5843.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19577
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5754.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19578
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5745.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19579
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5948.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19580
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5830.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19581
2.4,195.89164,60.250773025,0.19225,811.0,1.338589,5770.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19582
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5615.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19583
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5620.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19584
2.52,195.89164,60.250773025,0.19225,811.0,1.338589,5770.0,0.00432,0.29,False,True,False,0,0.09050678915074956,19585
2.366165385,195.89164,3.5046999296,0.0935,811.0,1.338589,5001.44,0.00432,0.2507,False,False,True,0,0.0904688164303367,19586
2.13,195.89164,11.008151,0.082,811.0,1.338589,4351.0,0.00432,0.011,False,False,True,0,0.09045624045938788,19587
2.77,195.89164,11.008121,0.082,811.0,1.338589,4327.0,0.00432,0.011,False,False,True,0,0.09045624045938788,19588
4.72,195.89164,5.61077370946,0.0935,811.0,1.338589,6013.5,0.00432,0.011,True,False,False,0,0.09041363632602183,19589
2.0,195.89164,8.7522,0.067,811.0,1.338589,3845.25,0.00432,-0.01,False,False,True,0,0.09039354030500704,19590
4.72,195.89164,1.76358799,0.0935,811.0,1.338589,7207.25,0.00432,0.2,True,False,False,0,0.09039117478470718,19591
1.32,195.89164,45.9027566,0.19225,811.0,1.338589,4709.0,0.00432,-0.08,False,False,True,0,0.09038609484849464,19592
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5350.63,0.00432,-0.315,False,True,False,0,0.0903782909106349,19593
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5350.63,0.00432,-0.315,False,True,False,0,0.0903782909106349,19594
2.366165385,195.89164,60.250773025,0.0935,811.0,1.338589,5350.63,0.00432,-0.315,False,True,False,0,0.0903782909106349,19595
2.5,195.89164,47.14840805,0.0935,811.0,1.338589,5042.0,0.00432,-0.05,False,False,True,0,0.09036043932836857,19596
2.34,195.89164,46.827714,0.0935,811.0,1.338589,4097.0,0.00432,-0.05,False,False,True,0,0.09036043932836857,19597
4.72,195.89164,5.21536178778,0.0935,811.0,1.338589,6067.2,0.00432,0.011,True,False,False,0,0.09033571300817064,19598
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5844.0,0.00432,-0.057,False,True,False,0,0.09028142318175142,19599
2.366165385,195.89164,10.2141717,0.19225,811.0,1.338589,3845.25,0.00432,0.01,False,False,True,0,0.09027398870686111,19600
2.366165385,195.89164,4.3247662,0.0935,811.0,1.338589,6536.0,0.00432,0.19,True,False,False,0,0.09027355078594203,19601
4.72,195.89164,5.0052605034,0.0935,811.0,1.338589,6115.0,0.00432,0.011,True,False,False,0,0.09026246831676693,19602
4.72,195.89164,5.01419910866,0.0935,811.0,1.338589,6669.0,0.00432,0.011,True,False,False,0,0.09026246831676693,19603
4.72,195.89164,5.02679955086,0.0935,811.0,1.338589,6434.0,0.00432,0.011,True,False,False,0,0.09026246831676693,19604
4.72,195.89164,5.0316347,0.0935,811.0,1.338589,6350.0,0.00432,0.011,True,False,False,0,0.09026246831676693,19605
4.72,195.89164,5.0037758,0.0935,811.0,1.338589,6442.0,0.00432,0.011,True,False,False,0,0.09026246831676693,19606
4.72,195.89164,60.250773025,0.0935,811.0,1.338589,4251.0,0.00432,-0.17,False,False,True,0,0.09022672800932964,19607
2.28,195.89164,60.250773025,0.19225,811.0,1.338589,6053.0,0.00432,0.06,True,False,False,0,0.09022422088244865,19608
2.823,195.89164,60.250773025,0.19225,811.0,1.338589,6389.0,0.00432,0.06,True,False,False,0,0.09022422088244865,19609
4.72,195.89164,60.250773025,0.19225,811.0,1.338589,6018.0,0.00432,0.06,True,False,False,0,0.09022422088244865,19610
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,6136.0,0.00432,0.06,True,False,False,0,0.09022422088244865,19611
1.79540442,195.89164,7.387066,0.0935,811.0,1.338589,4396.0,0.00432,-0.325,False,False,True,0,0.09021794202741586,19612
3.4,195.89164,51.3292,0.19225,811.0,1.338589,6098.0,0.00432,0.011,True,False,False,0,0.09004844109382905,19613
2.808,195.89164,30.8638931,0.19225,811.0,1.338589,6112.0,0.00432,-0.12,True,False,False,0,0.09001648203289851,19614
2.95,195.89164,35.9682692,0.19225,811.0,1.338589,5883.0,0.00432,0.2,False,True,False,0,0.09000932452906521,19615
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5782.13,0.00432,-0.0537,False,True,False,0,0.09000364540397364,19616
0.92,195.89164,7.09714223,0.0935,811.0,1.338589,3845.25,0.00432,-0.325,False,False,True,0,0.08995694692318273,19617
1.17,195.89164,7.11372736,0.0935,811.0,1.338589,3845.25,0.00432,-0.325,False,False,True,0,0.08995694692318273,19618
2.415,195.89164,10.688716,0.0814,811.0,1.338589,3901.0,0.00432,0.011,False,False,True,0,0.08994988142860726,19619
2.5,195.89164,38.50519,0.19225,811.0,1.338589,6017.0,0.00432,0.011,True,False,False,0,0.08994023347294018,19620
1.821,195.89164,7.768915,0.0632,811.0,1.338589,3845.25,0.00432,0.27,False,False,True,0,0.08992429577550197,19621
0.86659998,195.89164,3.823159933,0.0935,811.0,1.338589,6202.0,0.00432,0.21,True,False,False,0,0.08992289191101017,19622
2.221,195.89164,47.42766,0.19225,811.0,1.338589,5146.0,0.00432,0.03,False,False,True,0,0.08991651233830976,19623
4.72,195.89164,5.32205050955,0.0935,811.0,1.338589,6030.0,0.00432,0.011,True,False,False,0,0.08983021850267613,19624
2.5,195.89164,18.11472949,0.0935,811.0,1.338589,6187.0,0.00432,0.11,True,False,False,0,0.08973588386963688,19625
2.3,195.89164,10.848507,0.081,811.0,1.338589,4397.0,0.00432,0.011,False,False,True,0,0.08972871151469354,19626
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5758.0,0.00432,-0.05,False,True,False,0,0.08965022607017889,19627
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5385.0,0.00432,-0.05,False,True,False,0,0.08965022607017889,19628
3.176,195.89164,60.250773025,0.19225,811.0,1.338589,5881.0,0.00432,-0.05,False,True,False,0,0.08965022607017889,19629
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5566.0,0.00432,-0.05,False,True,False,0,0.08965022607017889,19630
2.366165385,195.89164,7.450737,0.0935,811.0,1.338589,3845.25,0.00432,-0.325,False,False,True,0,0.08960348399587219,19631
2.42,195.89164,24.4002549,0.1441,811.0,1.338589,4583.0,0.00432,-0.16,False,False,True,0,0.08959152972767546,19632
2.47,195.89164,24.4004378,0.1441,811.0,1.338589,4583.0,0.00432,-0.16,False,False,True,0,0.08959152972767546,19633
0.59,195.89164,0.849907889,0.014,811.0,1.338589,4294.0,0.00432,-0.325,False,False,True,0,0.08958379485414096,19634
0.59,195.89164,0.849906734,0.014,811.0,1.338589,4296.0,0.00432,-0.325,False,False,True,0,0.08958379485414096,19635
2.08,195.89164,22.92886314,0.1367,811.0,1.338589,4463.0,0.00432,-0.24,False,False,True,0,0.08956039750703902,19636
1.12,195.89164,38.0972378,0.1576,811.0,1.338589,3845.25,0.00432,-0.1,False,False,True,0,0.08952525689687388,19637
2.247,195.89164,9.4903,0.08,811.0,1.338589,5170.0,0.00432,-0.23,False,False,True,0,0.08946861622050939,19638
0.98,195.89164,28.122397,0.163,811.0,1.338589,4632.0,0.00432,0.011,False,False,True,0,0.08945981865971939,19639
2.366165385,195.89164,1.6453196,0.0935,811.0,1.338589,6124.0,0.00432,0.016,True,False,False,0,0.08943781039824274,19640
2.366165385,195.89164,1.64532652,0.0935,811.0,1.338589,6124.0,0.00432,0.016,True,False,False,0,0.08943781039824274,19641
2.366165385,195.89164,47.3337511491,0.0935,811.0,1.338589,5188.56,0.00432,-0.0314,False,False,True,0,0.08938833991000504,19642
4.72,195.89164,3.02411095069,0.0935,811.0,1.338589,6041.0,0.00432,0.011,True,False,False,0,0.08931928216726312,19643
0.8,195.89164,20.35971899,0.1025,811.0,1.338589,3845.25,0.00432,0.04,False,False,True,0,0.08927790044435675,19644
2.366165385,195.89164,2.292102,0.0935,811.0,1.338589,6060.0,0.00432,0.22,True,False,False,0,0.08925656435430832,19645
2.366165385,195.89164,2.29210275,0.0935,811.0,1.338589,6060.0,0.00432,0.22,True,False,False,0,0.08925656435430832,19646
3.41,195.89164,34.5438464,0.19225,811.0,1.338589,6279.0,0.00432,-0.08,True,False,False,0,0.08922176215760705,19647
2.33,195.89164,47.4277116,0.19225,811.0,1.338589,5132.0,0.00432,-0.06,False,False,True,0,0.08920426184943157,19648
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5829.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19649
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5317.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19650
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5362.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19651
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5829.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19652
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5615.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19653
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5972.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19654
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5317.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19655
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5752.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19656
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5972.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19657
4.72,195.89164,60.250773025,0.19225,811.0,1.338589,5989.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19658
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,5317.0,0.00432,0.03,False,True,False,0,0.08919838067864322,19659
4.72,195.89164,5.147905,0.0935,811.0,1.338589,6064.0,0.00432,0.011,True,False,False,0,0.08918138723568586,19660
4.72,195.89164,5.17958,0.0935,811.0,1.338589,6116.0,0.00432,0.011,True,False,False,0,0.08918138723568586,19661
4.72,195.89164,5.11383503556,0.0935,811.0,1.338589,6315.7,0.00432,0.011,True,False,False,0,0.08918138723568586,19662
4.72,195.89164,5.0518907,0.0935,811.0,1.338589,6328.9,0.00432,0.011,True,False,False,0,0.08918138723568586,19663
3.63045,195.89164,5.1830043,0.0935,811.0,1.338589,6156.0,0.00432,0.011,True,False,False,0,0.08918138723568586,19664
4.72,195.89164,5.16655485276,0.0935,811.0,1.338589,6238.0,0.00432,0.011,True,False,False,0,0.08918138723568586,19665
2.87084792,195.89164,47.7055,0.0935,811.0,1.338589,4706.54,0.00432,0.1267,False,False,True,0,0.08917850820348952,19666
2.366165385,195.89164,30.22910274,0.0935,811.0,1.338589,6131.93,0.00432,-0.325,True,False,False,0,0.08914920108167604,19667
2.366165385,195.89164,30.2289452587,0.0935,811.0,1.338589,6131.93,0.00432,-0.325,True,False,False,0,0.08914920108167604,19668
2.24,195.89164,29.9632816,0.1614,811.0,1.338589,4463.0,0.00432,-0.28,False,False,True,0,0.089137521695119,19669
4.72,195.89164,49.41243,0.19225,811.0,1.338589,6197.0,0.00432,0.011,True,False,False,0,0.08912313398852834,19670
4.72,195.89164,5.4053583,0.0935,811.0,1.338589,6410.0,0.00432,0.011,True,False,False,0,0.08912206399623836,19671
4.72,195.89164,5.36777,0.0935,811.0,1.338589,6561.0,0.00432,0.011,True,False,False,0,0.08912206399623836,19672
4.72,195.89164,49.41117582,0.19225,811.0,1.338589,5732.0,0.00432,-0.11,False,True,False,0,0.08911845391235781,19673
1.58,195.89164,38.0970717,0.1667,811.0,1.338589,3845.25,0.00432,-0.04,False,False,True,0,0.08910526718109092,19674
2.63,195.89164,60.250773025,0.19225,811.0,1.338589,4463.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19675
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4462.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19676
1.85,195.89164,60.250773025,0.19225,811.0,1.338589,5120.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19677
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,3943.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19678
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4770.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19679
1.748,195.89164,60.250773025,0.19225,811.0,1.338589,4966.0,0.00432,-0.24,False,False,True,1,0.08910258883747758,19680
1.82,195.89164,60.250773025,0.19225,811.0,1.338589,5051.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19681
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4813.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19682
2.366165385,195.89164,60.250773025,0.19225,811.0,1.338589,4462.0,0.00432,-0.24,False,False,True,0,0.08910258883747758,19683
