,pl_rad,pl_mass,pl_orbper,pl_sma,pl_ecc,st_temp,st_met,st_rad,st_age,st_mass,habitability_score,habitable
3090,2.57059831,176.0769375,9.977210045,0.11415,0.09,5557.0,0.16,1.616,4.17,1.035,-7.072776189491777,0
3091,0.9037791,176.0769375,3.720230103,0.11415,0.09,5017.0,-0.02,0.797,4.17,0.76,-5.880462966491777,1
3092,1.43,176.0769375,5.433074,0.058,0.09,5232.0,0.02,0.891,4.17,0.948,-6.287628444836885,0
3093,2.6,176.0769375,12.759712,0.102,0.09,5232.0,0.02,0.891,4.17,0.948,-6.6320299045288555,0
3094,2.51,176.0769375,25.751974,0.163,0.09,5232.0,0.02,0.891,4.17,0.948,-6.595881928192723,0
3095,1.45,176.0769375,51.16579,0.11415,0.09,5295.0,0.03,0.83,4.68,0.87,-6.372707807602888,0
3096,2.28995546,176.0769375,38.3260994,0.11415,0.09,5229.0,0.08,0.903,4.17,0.821,-6.533027778936221,0
3097,1.39109603,176.0769375,4.043540001,0.11415,0.09,3871.0,0.07,0.532,4.17,0.573,-4.377258838825109,1
3098,2.76022913,176.0769375,29.53910065,0.11415,0.09,6572.0,0.07,1.238,4.17,1.298,-8.539387657713998,0
3099,1.14651332,176.0769375,1.480280042,0.11415,0.09,5897.0,0.02,1.259,4.17,1.026,-7.117772914713998,0
3100,4.55527871,176.0769375,70.46829987,0.11415,0.09,6461.0,-0.14,1.131,4.17,1.162,-8.923735865047334,0
3101,2.49508857,176.0769375,10.41889954,0.11415,0.09,5692.0,0.04,1.064,4.17,0.946,-7.237623267491776,0
3102,2.27904508,176.0769375,92.086427889875,0.11415,0.09,5868.0,-0.22,1.042,4.17,0.915,-7.417254664936221,0
3103,3.01299077,176.0769375,59.65829849,0.11415,0.09,5243.0,0.14,0.831,4.17,0.887,-6.769382816380665,0
3104,2.23346338,176.0769375,15.13589954,0.11415,0.09,6050.0,0.14,1.572,4.17,1.24,-7.656357932713998,0
3105,4.465,176.0769375,89.1934967,0.11415,0.09,6071.0,-0.06,1.295,4.17,1.061,-8.354985585380666,0
3106,3.5,5.84,36.8601,0.11415,0.0,5732.0,-0.11,1.324,4.17,0.921,-7.594652252047332,0
3107,7.777125000000002,14.7,49.40926,0.11415,0.0,5732.0,-0.11,1.324,4.17,0.921,-8.877789752047333,0
3108,2.84141754,176.0769375,16.84189987,0.11415,0.09,5602.0,0.1,1.009,4.17,0.941,-7.216521958491777,0
3109,4.05537256,176.0769375,88.64399719,0.11415,0.09,5661.0,0.0,0.934,4.17,0.941,-7.662652908936221,0
3110,2.68609988,176.0769375,3.215090036,0.11415,0.09,5541.0,0.12,0.934,4.17,0.942,-7.085204438269554,0
3111,3.50469499,176.0769375,40.80970001,0.11415,0.09,6183.0,0.26,1.3,4.17,1.241,-8.222449637936222,0
3112,3.18179549,176.0769375,59.77080154,0.11415,0.09,6214.0,-0.02,1.122,4.17,1.101,-8.168635343491777,0
3113,3.64762153,176.0769375,85.65399933,0.11415,0.09,5818.0,0.24,1.647,4.17,1.149,-7.758383155491776,0
3114,2.61157023,176.0769375,35.01190186,0.11415,0.09,5872.0,0.1,1.153,4.17,1.041,-7.522567765491777,0
3115,2.13189678,176.0769375,12.18420029,0.11415,0.09,5771.0,0.06,1.068,4.17,0.984,-7.238387952713999,0
3116,3.01665969,176.0769375,10.08740044,0.11415,0.09,6310.0,-0.06,1.095,4.17,1.143,-8.25242793682511,0
3117,3.03295685,176.0769375,16.34359932,0.11415,0.09,5730.0,0.16,1.056,4.17,1.008,-7.451761529269554,0
3118,2.9,176.0769375,9.576694,0.085,0.09,5676.0,0.02,1.066,4.17,0.948,-7.341246007223623,0
3119,2.88,176.0769375,20.552802,0.142,0.09,5676.0,0.02,1.066,4.17,0.948,-7.326697898188222,0
3120,3.95,176.0769375,92.086427889875,0.397,0.09,5676.0,0.02,1.066,4.17,0.948,-7.6094563577666845,0
3121,3.60600667,176.0769375,92.086427889875,0.11415,0.09,5403.0,0.0,0.868,4.17,0.868,-7.169509808602888,0
3122,2.38091029,176.0769375,4.88752985,0.11415,0.09,5568.0,0.42,0.957,4.17,1.053,-7.031147561269554,0
3123,2.22927435,176.0769375,5.756229877,0.11415,0.09,4931.0,0.0,0.734,4.17,0.794,-6.100934557047332,0
3124,1.31946731,176.0769375,8.277440071,0.11415,0.09,5129.0,-0.16,1.781,4.17,0.887,-6.102992445047333,0
3125,2.79936489,176.0769375,13.59049988,0.11415,0.09,5442.0,0.1,0.974,4.17,0.887,-6.981683941269553,0
3126,2.70422447,176.0769375,19.58550072,0.11415,0.09,5618.0,0.0,0.996,4.17,0.911,-7.197586259713998,0
3127,3.16305828,176.0769375,78.5460968,0.11415,0.09,5808.0,0.14,1.397,4.17,1.058,-7.599125291602888,0
3128,2.31898181,176.0769375,39.31370163,0.11415,0.09,6060.0,-0.22,0.925,4.17,1.008,-7.695902350602887,0
3129,2.37850461,176.0769375,2.800120115,0.11415,0.09,4786.0,-0.2,0.704,4.17,0.686,-5.944314746158443,1
3130,2.83137505,176.0769375,80.23190308,0.11415,0.09,5436.0,0.12,0.888,4.17,0.92,-6.982953655936221,0
3131,1.64,176.0769375,2.735926,0.036,0.09,5302.0,0.02,0.759,4.17,0.948,-6.451149937213122,0
3132,2.0,176.0769375,6.40013,0.064,0.09,5302.0,0.02,0.759,4.17,0.948,-6.554950866108013,0
3133,3.1446145,176.0769375,31.58889961,0.11415,0.09,5866.0,0.0,1.367,4.17,1.02,-7.674147713158444,0
3134,3.12103321,176.0769375,7.720860004,0.11415,0.09,5887.0,-0.06,1.177,4.17,0.985,-7.6962399928251095,0
3135,2.51990972,176.0769375,4.1957798,0.11415,0.09,5229.0,0.32,1.005,4.17,0.878,-6.602014056936221,0
3136,3.79037518,176.0769375,8.779999733,0.11415,0.09,5191.0,-0.06,0.764,4.17,0.85,-6.930375917158444,0
3137,1.79426276,176.0769375,9.762980461,0.11415,0.09,5052.0,0.02,0.816,4.17,0.773,-6.138486635602888,0
3138,1.66301611,176.0769375,13.36019993,0.11415,0.09,4500.0,0.28,0.688,4.17,0.768,-5.332445973936221,1
3139,2.75047868,176.0769375,29.4557991,0.11415,0.09,6036.0,-0.16,0.949,4.17,1.018,-7.792018078269554,0
3140,3.05774442,176.0769375,23.3593998,0.11415,0.09,6244.0,-0.2,1.009,4.17,1.069,-8.173086689158445,0
3141,2.30911251,176.0769375,16.85589981,0.11415,0.09,3967.0,0.06,0.587,4.17,0.593,-4.785997116158443,1
3142,4.12801189,176.0769375,11.9296999,0.11415,0.09,5831.0,0.0,0.921,4.17,1.016,-7.920555819047332,0
3143,2.0,6.9,3.504725,0.0447,0.0,5345.0,0.19,1.108,9.225,0.972,-6.617567448056257,0
3144,5.49,17.3,7.64159,0.0752,0.0,5345.0,0.19,1.108,9.225,0.972,-7.659993459888191,0
3145,6.98,16.4,14.85888,0.1172,0.0,5345.0,0.19,1.108,9.225,0.972,-8.100694853230525,0
3146,1.5,176.0769375,13.817124,0.109,0.09,5731.0,0.02,1.063,4.17,0.948,-6.994035692308134,0
3147,3.01,176.0769375,41.885775,0.229,0.09,5731.0,0.02,1.063,4.17,0.948,-7.429039673286234,0
3148,0.99679734,176.0769375,4.562029839,0.11415,0.09,5343.0,0.08,1.9420000000000004,4.17,1.33,-6.305335272269554,0
3149,2.70926154,176.0769375,10.44089985,0.11415,0.09,5738.0,-0.06,0.981,4.17,0.936,-7.365764047380665,0
3150,1.671,176.0769375,15.45020008,0.11415,0.09,4245.0,0.0,0.637,4.17,0.649,-4.980674474269555,1
3151,2.322,176.0769375,33.13610077,0.11415,0.09,4245.0,0.0,0.637,4.17,0.649,-5.175974474269554,1
3152,1.59615726,176.0769375,12.28849983,0.11415,0.09,5109.0,0.1,1.671,4.17,0.929,-6.158221652269554,0
3153,1.54502915,176.0769375,8.847940445,0.11415,0.09,3867.0,0.1,0.552,4.17,0.581,-4.417883219269554,1
3154,2.35560189,176.0769375,9.033320427,0.11415,0.09,5311.0,-0.04,0.788,4.17,0.884,-6.66661059682511,0
3155,2.70393215,176.0769375,10.86060047,0.11415,0.09,6455.0,-0.36,1.496,4.17,1.087,-8.359998563713999,0
3156,3.02511302,176.0769375,23.3404007,0.11415,0.09,5530.0,-0.34,0.892,4.17,0.773,-7.171630602491777,0
3157,1.513,176.0769375,3.7572999,0.11415,0.09,4901.0,0.04,0.716,4.17,0.807,-5.844385585380666,1
3158,1.27,176.0769375,3.137873,0.04,0.09,5333.0,0.02,0.749,4.17,0.948,-6.3826056254679475,0
3159,1.99,176.0769375,4.302149,0.049,0.09,5333.0,0.02,0.749,4.17,0.948,-6.5972559240413045,0
3160,3.91815325,176.0769375,92.086427889875,0.11415,0.09,5492.0,0.16,1.016,4.17,0.921,-7.386764893713998,0
3161,3.84829873,176.0769375,76.42230225,0.11415,0.09,5561.0,0.16,1.19,4.17,0.946,-7.461641871047332,0
3162,2.3249424,176.0769375,7.165219784,0.11415,0.09,6174.0,0.1,1.103,4.17,1.162,-7.856023860936221,0
3163,1.413,176.0769375,2.818160057,0.11415,0.09,5167.0,-0.04,0.787,4.17,0.812,-6.18383002982511,0
3164,2.36961357,176.0769375,2.935359955,0.11415,0.09,4922.0,0.2,0.823,4.17,0.79,-6.130536323047332,0
3165,2.7489262,176.0769375,12.19139957,0.11415,0.09,5516.0,-0.06,0.967,4.17,0.856,-7.069330112047332,0
3166,1.9679397,176.0769375,91.50099945,0.11415,0.09,5051.0,-0.24,0.706,4.17,0.786,-6.189200828713998,0
3167,2.27349126,176.0769375,44.29919815,0.11415,0.09,5316.0,0.16,0.915,4.17,0.878,-6.648921852269554,0
3168,1.71360684,176.0769375,4.644909859,0.11415,0.09,6047.0,-0.08,1.129,4.17,1.021,-7.4962343040473325,0
3169,3.90351256,176.0769375,16.48690033,0.11415,0.09,6090.0,0.21,1.071,4.17,1.173,-8.212928242269555,0
3170,2.58,176.0769375,9.825792,0.096,0.09,6250.0,0.02,1.146,4.17,0.948,-8.040818594368838,0
3171,3.43,176.0769375,20.684342,0.157,0.09,6250.0,0.02,1.146,4.17,0.948,-8.286670618032709,0
3172,3.11883067,176.0769375,31.03249931,0.11415,0.09,5841.0,0.07,0.931,4.17,1.047,-7.6316903419362205,0
3173,2.59248115,176.0769375,16.45809937,0.11415,0.09,5475.0,0.14,0.884,4.17,0.946,-6.965452152602888,0
3174,2.64755943,176.0769375,22.13339996,0.11415,0.09,5165.0,-0.32,0.702,4.17,0.782,-6.551420081047333,0
3175,2.0861268,176.0769375,21.10339928,0.11415,0.09,6000.0,0.06,1.126,4.17,1.068,-7.542712514269554,0
3176,2.38127597,176.0769375,92.086427889875,0.11415,0.09,6002.0,0.2,1.081,4.17,1.135,-7.634035043047332,0
3177,1.42200732,176.0769375,1.025869966,0.11415,0.09,5123.0,0.14,0.847,4.17,0.828,-6.125421114713998,0
3178,1.47519116,176.0769375,1.615360022,0.11415,0.09,3821.0,-0.28,0.486,4.17,0.49,-4.333042933380665,1
3179,1.85644292,176.0769375,3.700619936,0.11415,0.09,5423.0,0.08,1.404,4.17,0.915,-6.672418461380665,0
3180,2.11598626,176.0769375,10.2737999,0.11415,0.09,5806.0,-0.04,0.899,4.17,0.996,-7.28222590782511,0
3181,2.47887001,176.0769375,5.186719894,0.11415,0.09,5230.0,0.0,0.777,4.17,0.873,-6.591091032825109,0
3182,2.06,176.0769375,5.687945,0.064,0.09,5888.0,0.02,0.958,4.17,0.948,-7.386839754996901,0
3183,2.27,176.0769375,11.637071,0.103,0.09,5888.0,0.02,0.958,4.17,0.948,-7.443991048814784,0
3184,3.32992941,176.0769375,56.49330139,0.11415,0.09,6160.0,0.24,1.9420000000000004,4.17,1.443,-8.138075519491778,0
3185,1.97019818,176.0769375,5.78387022,0.11415,0.09,6063.0,0.07,1.012,4.17,1.117,-7.595433928269554,0
3186,1.22719556,176.0769375,3.138789892,0.11415,0.09,5242.0,-0.38,0.722,4.17,0.684,-6.232255364491777,0
3187,1.30027362,176.0769375,6.892129898,0.11415,0.09,6164.0,0.38,1.446,4.17,1.286,-7.534734338047333,0
3188,1.4593834,176.0769375,4.603010178,0.11415,0.09,4821.0,0.16,0.788,4.17,0.765,-5.7171894942695545,1
3189,3.53387773,176.0769375,11.96409988,0.11415,0.09,5903.0,-0.26,0.961,4.17,0.922,-7.842315571047333,0
3190,2.55303229,176.0769375,5.254169941,0.11415,0.09,6123.0,-0.14,0.987,4.17,1.053,-7.853617494602888,0
3191,2.06673842,176.0769375,5.906089783,0.11415,0.09,5966.0,-0.02,0.961,4.17,1.049,-7.489673778047332,0
3192,1.66049425,176.0769375,12.14680004,0.11415,0.09,5877.0,0.04,1.9420000000000004,4.17,1.187,-7.244189415936221,0
3193,1.9493759,176.0769375,5.056759834,0.11415,0.09,5926.0,-0.04,0.939,4.17,1.03,-7.3989094664917765,0
3194,2.36,176.0769375,10.687576,0.092,0.09,5788.0,0.02,0.873,4.17,0.948,-7.333751795002902,0
3195,1.97,176.0769375,20.303005,0.141,0.09,5788.0,0.02,0.873,4.17,0.948,-7.209403420568959,0
3196,2.49,176.0769375,29.022358,0.179,0.09,5788.0,0.02,0.873,4.17,0.948,-7.359704681212025,0
3197,2.77771129,176.0769375,92.086427889875,0.11415,0.09,4898.0,0.14,0.803,4.17,0.774,-6.219632305713998,0
3198,1.48912557,176.0769375,25.88599968,0.11415,0.09,5190.0,0.12,0.899,4.17,0.823,-6.2386121452695535,0
3199,2.35388681,176.0769375,14.02639961,0.11415,0.09,5970.0,0.06,1.131,4.17,1.057,-7.581373850602888,0
3200,2.70909809,176.0769375,25.54339981,0.11415,0.09,5422.0,0.02,1.782,4.17,1.02,-6.926826123491777,0
3201,3.03648191,176.0769375,3.924510002,0.11415,0.09,5776.0,-0.18,0.849,4.17,0.939,-7.516707936158444,0
3202,2.43836702,176.0769375,11.60649967,0.11415,0.09,4703.0,-0.14,0.701,4.17,0.686,-5.846995691380665,1
3203,1.76378826,176.0769375,14.82009983,0.11415,0.09,4825.0,0.08,0.732,4.17,0.785,-5.8140665078251095,1
3204,2.74516914,176.0769375,11.12969971,0.11415,0.09,6122.0,-0.18,0.964,4.17,1.041,-7.909869660713998,0
3205,1.4088539,176.0769375,5.604020119,0.11415,0.09,4847.0,0.0,0.737,4.17,0.756,-5.738141755380665,1
3206,2.38685349,176.0769375,57.29290009,0.11415,0.09,4806.0,-0.1,0.729,4.17,0.709,-5.9745971879362205,0
3207,1.17,176.0769375,1.6329,0.026,0.09,5208.0,0.02,0.806,4.17,0.948,-6.181094049909392,0
3208,2.02,176.0769375,20.729042,0.139,0.09,5208.0,0.02,0.806,4.17,0.948,-6.4191477986637695,0
3209,0.72909663,176.0769375,1.385800004,0.11415,0.09,4239.0,-0.22,0.6,4.17,0.611,-4.852312151936221,1
3210,3.90012032,176.0769375,12.02289963,0.11415,0.09,5982.0,-0.28,0.879,4.17,0.967,-8.061910570269555,0
3211,1.88610592,176.0769375,7.970940113,0.11415,0.09,5237.0,0.24,0.826,4.17,0.927,-6.422984028047332,0
3212,1.51862272,176.0769375,48.88819885,0.11415,0.09,4821.0,0.16,0.788,4.17,0.765,-5.734961290269554,1
3213,2.58746104,176.0769375,39.83110046,0.11415,0.09,5026.0,0.0,0.759,4.17,0.8,-6.340335008491777,0
3214,1.216205,176.0769375,0.727330983,0.11415,0.09,3460.0,0.07,0.356,4.17,0.385,-3.7539581964917765,1
3215,1.73447868,176.0769375,1.302000046,0.11415,0.09,4948.0,0.14,0.816,4.17,0.782,-5.976106967158444,0
3216,1.96065412,176.0769375,8.94340992,0.11415,0.09,6074.0,-0.38,1.005,4.17,0.873,-7.607848488047333,0
3217,2.42168247,176.0769375,88.07160187,0.11415,0.09,4939.0,0.16,0.819,4.17,0.785,-6.169768104158444,0
3218,1.58313575,176.0769375,2.729599953,0.11415,0.09,5887.0,0.16,1.235,4.17,1.09,-7.23487075482511,0
3219,1.07,176.0769375,3.8867907,0.0343,0.09,3788.0,-0.28,0.472,4.0,0.478,-4.177627103038155,1
3220,1.25,176.0769375,7.267302,0.0451,0.09,3788.0,-0.28,0.472,4.0,0.478,-4.230007461326184,1
3221,1.4,176.0769375,13.342996,0.0781,0.09,3788.0,-0.28,0.472,4.0,0.478,-4.270058556095162,1
3222,1.27,176.0769375,22.407704,0.11,0.09,3788.0,-0.28,0.472,4.0,0.478,-4.22627461437184,1
3223,1.13863767,176.0769375,12.73719978,0.11415,0.09,5420.0,0.0,0.868,4.17,0.874,-6.452910219713998,0
3224,2.20677414,176.0769375,40.0306015,0.11415,0.09,5855.0,0.26,1.373,4.17,1.161,-7.377517827380665,0
3225,2.203,176.0769375,16.05730057,0.11415,0.09,5644.0,-0.24,0.806,4.17,0.9,-7.08333002982511,0
3226,2.26309256,176.0769375,44.99760056,0.11415,0.09,5871.0,0.21,0.983,4.17,1.097,-7.416635575602888,0
3227,0.75408365,176.0769375,3.881510019,0.11415,0.09,5854.0,0.06,0.979,4.17,1.03,-7.087871601491776,0
3228,1.57686072,176.0769375,2.524009943,0.11415,0.09,5420.0,-0.06,0.871,4.17,0.849,-6.584377134713999,0
3229,2.08215108,176.0769375,11.66009998,0.11415,0.09,5791.0,0.16,1.083,4.17,1.03,-7.251242020491777,0
3230,1.15985997,176.0769375,9.887359619,0.11415,0.09,5693.0,-0.24,0.816,4.17,0.911,-6.838443576380665,0
3231,3.14950109,176.0769375,92.086427889875,0.11415,0.09,4658.0,0.0,0.686,4.17,0.743,-5.997835912380665,0
3232,1.11955354,176.0769375,8.167360306,0.11415,0.09,5808.0,-0.06,0.902,4.17,0.987,-6.986073869602889,0
3233,1.41,176.0769375,4.938864,0.059,0.09,6105.0,0.02,1.287,4.17,0.948,-7.493978478011703,0
3234,2.67,176.0769375,10.640263,0.099,0.09,6105.0,0.02,1.287,4.17,0.948,-7.865979805004403,0
3235,2.10143764,176.0769375,3.606940031,0.11415,0.09,5508.0,0.07,0.84,4.17,0.955,-6.8639724329362215,0
3236,2.42172881,176.0769375,1.952700019,0.11415,0.09,5741.0,0.12,0.946,4.17,1.02,-7.283670895047332,0
3237,2.38421141,176.0769375,3.825910091,0.11415,0.09,5223.0,0.32,0.885,4.17,0.913,-6.552971230602888,0
3238,1.62573811,176.0769375,0.558842003,0.11415,0.09,5151.0,0.21,0.792,4.17,0.903,-6.225429240602889,0
3239,2.21110724,176.0769375,56.57320023,0.11415,0.09,4701.0,0.24,0.775,4.17,0.758,-5.776039979602888,1
3240,3.22686692,176.0769375,34.45859909,0.11415,0.09,6161.0,-0.38,0.862,4.17,0.95,-8.108545661380667,0
3241,0.853,2.4,6.99205,0.0758,0.098,6104.0,0.01,1.477,4.4,1.187,-7.411170146459748,0
3242,0.624086,176.0769375,2.377569914,0.11415,0.09,5615.0,0.24,0.936,4.17,1.022,-6.794926452047332,0
3243,2.92019781,176.0769375,4.445879936,0.11415,0.09,5918.0,-0.26,0.865,4.17,0.956,-7.679044928380665,0
3244,2.06512018,176.0769375,10.61340046,0.11415,0.09,5865.0,0.0,1.388,4.17,1.023,-7.3489105282695535,0
3245,1.68,176.0769375,2.061897,0.032,0.09,6021.0,0.02,1.141,4.17,0.948,-7.462360915624963,0
3246,3.19,176.0769375,5.996553,0.066,0.09,6021.0,0.02,1.141,4.17,0.948,-7.910262043568759,0
3247,2.11686218,176.0769375,6.309219837,0.11415,0.09,4380.0,-0.38,0.53,4.17,0.524,-5.301933128269555,1
3248,2.98104391,176.0769375,92.086427889875,0.11415,0.09,5135.0,0.12,0.874,4.17,0.812,-6.609798758380665,0
3249,1.48674404,176.0769375,13.78730011,0.11415,0.09,5691.0,0.26,1.458,4.17,1.068,-6.933731019602889,0
3250,3.25107395,176.0769375,92.086427889875,0.11415,0.09,6208.0,-0.12,1.024,4.17,1.086,-8.181085548158444,0
3251,1.81406781,176.0769375,8.988320351,0.11415,0.09,5984.0,-0.2,0.906,4.17,0.993,-7.438872595047333,0
3252,1.51110555,176.0769375,2.522559881,0.11415,0.09,5591.0,0.07,0.86,4.17,0.977,-6.802150583713998,0
3253,2.58158428,176.0769375,24.2758007,0.11415,0.09,5745.0,-0.2,0.837,4.17,0.928,-7.3371830916028875,0
3254,2.92454357,176.0769375,19.94750023,0.11415,0.09,5749.0,-0.1,0.864,4.17,0.961,-7.445626434158444,0
3255,1.32578716,176.0769375,11.39169979,0.11415,0.09,5557.0,0.0,1.249,4.17,0.897,-6.699332844491777,0
3256,2.94360686,176.0769375,37.30369949,0.11415,0.09,5646.0,-0.28,0.817,4.17,0.864,-7.308289865602888,0
3257,1.21,176.0769375,10.399931,0.088,0.09,5235.0,0.02,0.75,4.17,0.948,-6.221296106748077,0
3258,2.38,176.0769375,20.134866,0.137,0.09,5235.0,0.02,0.75,4.17,0.948,-6.564947732314134,0
3259,0.86867375,176.0769375,4.820590019,0.11415,0.09,6046.0,-0.16,1.396,4.17,1.024,-7.320161238158444,0
3260,1.52139156,176.0769375,4.02229023,0.11415,0.09,5516.0,-0.14,0.827,4.17,0.873,-6.701069720047332,0
3261,1.83707938,176.0769375,6.331230164,0.11415,0.09,5383.0,-0.22,0.759,4.17,0.851,-6.611053843825109,0
3262,1.70557445,176.0769375,4.179369926,0.11415,0.09,5633.0,0.16,1.162,4.17,0.973,-6.918824587047333,0
3263,1.20117759,176.0769375,2.762660027,0.11415,0.09,5772.0,0.0,0.901,4.17,0.999,-6.9605610846028885,0
3264,2.11934728,176.0769375,6.070290089,0.11415,0.09,5076.0,0.1,0.763,4.17,0.86,-6.2693453249362205,0
3265,3.09935997,176.0769375,44.87020111,0.11415,0.09,6122.0,-0.1,0.996,4.17,1.07,-8.016126909714,0
3266,2.81407954,176.0769375,24.22030067,0.11415,0.09,5165.0,0.02,0.761,4.17,0.859,-6.601376114047333,0
3267,0.93353523,176.0769375,4.765620232,0.11415,0.09,5702.0,-0.28,1.125,4.17,0.837,-6.822925016380665,0
3268,1.55098292,176.0769375,4.095779896,0.11415,0.09,4791.0,0.07,0.742,4.17,0.759,-5.703002683602888,1
3269,2.209,6.1,9.28699,0.0846,0.41,5541.0,-0.13,0.859,1.9,0.936,-6.946505993953697,0
3270,2.43818351,13.1,28.731,0.11415,0.21,5544.0,-0.08,0.859,1.9,0.936,-7.014996193936221,0
3271,2.43818351,22.5,62.95,0.11415,0.05,5544.0,-0.08,0.859,1.9,0.936,-7.014996193936221,0
3272,1.56,176.0769375,2.019999,0.03,0.09,5106.0,0.02,0.795,4.17,0.948,-6.155827515941996,0
3273,1.46,176.0769375,3.763024,0.045,0.09,5106.0,0.02,0.795,4.17,0.948,-6.123578013564258,0
3274,1.62314676,176.0769375,2.986229897,0.11415,0.09,6173.0,-0.04,1.041,4.17,1.104,-7.644096280047333,0
3275,1.47418907,176.0769375,3.484129906,0.11415,0.09,5696.0,0.14,0.921,4.17,1.022,-6.936908973047332,0
3276,1.17563613,176.0769375,3.822220087,0.11415,0.09,3729.0,0.06,0.514,4.17,0.52,-4.115398646602887,1
3277,2.28642395,176.0769375,17.0678997,0.11415,0.09,6347.0,-0.34,0.996,4.17,1.053,-8.084746103713998,0
3278,1.3904994,176.0769375,4.577020168,0.11415,0.09,3805.0,-0.1,0.497,4.17,0.526,-4.285413183158443,1
3279,1.4460734,176.0769375,3.42392993,0.11415,0.09,5788.0,0.16,1.015,4.17,1.038,-7.05625204982511,0
3280,2.77615754,176.0769375,7.362689972,0.11415,0.09,5868.0,-0.12,0.894,4.17,0.987,-7.566388402936221,0
3281,0.86973029,176.0769375,5.652450085,0.11415,0.09,5159.0,-0.16,0.8,4.17,0.752,-6.087899831713998,0
3282,1.15547044,176.0769375,14.86390018,0.11415,0.09,5159.0,-0.16,0.8,4.17,0.752,-6.0954600507139975,0
3283,1.09217411,176.0769375,2.391609907,0.11415,0.09,4935.0,-0.38,0.685,4.17,0.663,-5.7653600406028875,1
3284,1.34,176.0769375,9.939632,0.087,0.09,5282.0,0.02,0.789,4.17,0.948,-6.325723851351037,0
3285,1.86,176.0769375,17.738506,0.128,0.09,5282.0,0.02,0.789,4.17,0.948,-6.475575211518555,0
3286,2.28,176.0769375,5.945041017,0.11415,0.09,5215.0,-0.05,0.8,4.9,0.84,-6.510596696491777,0
3287,1.184,176.0769375,5.688769817,0.11415,0.09,4234.0,-0.02,0.639,4.17,0.636,-4.819296696491777,1
3288,1.011,176.0769375,5.990799904,0.11415,0.09,5721.0,0.0,0.972,4.17,0.954,-6.832674474269553,0
3289,1.35670508,176.0769375,6.059219837,0.11415,0.09,5734.0,0.04,0.962,4.17,0.977,-6.954441553825109,0
3290,1.51852059,176.0769375,14.1960001,0.11415,0.09,6214.0,0.07,1.076,4.17,1.169,-7.669652873491777,0
3291,2.9429803,176.0769375,30.82789993,0.11415,0.09,5982.0,-0.04,0.96,4.17,1.047,-7.774768564269554,0
3292,3.21798413,176.0769375,13.83539963,0.11415,0.09,6020.0,-0.06,1.057,4.17,1.03,-7.910047491047332,0
3293,2.61757235,176.0769375,31.25429916,0.11415,0.09,6246.0,0.07,1.092,4.17,1.18,-8.043812845936221,0
3294,1.88971288,176.0769375,12.90240002,0.11415,0.09,5530.0,-0.22,0.788,4.17,0.882,-6.8310105604917775,0
3295,2.29763023,176.0769375,47.0564003,0.11415,0.09,5889.0,-0.16,0.924,4.17,0.967,-7.451996876602888,0
3296,2.62390658,176.0769375,37.88660049,0.11415,0.09,5513.0,-0.16,0.818,4.17,0.868,-7.027657559380665,0
3297,2.74,176.0769375,9.926746,0.09,0.09,5479.0,0.02,1.007,4.17,0.948,-7.018885061986603,0
3298,2.79,176.0769375,21.2234,0.15,0.09,5479.0,0.02,1.007,4.17,0.948,-7.024887052475652,0
3299,1.02,176.0769375,6.47027579,0.11415,0.09,5487.0,0.13,0.94,6.76,0.94,-6.510374474269554,0
3300,2.95415848,176.0769375,30.2541008,0.11415,0.09,6277.0,0.21,1.161,4.17,1.239,-8.187844240491778,0
3301,2.89459458,176.0769375,20.03479958,0.11415,0.09,6120.0,0.02,1.9420000000000004,4.17,1.251,-7.951919514936221,0
3302,2.29064904,176.0769375,13.22259998,0.11415,0.09,5931.0,-0.28,0.863,4.17,0.953,-7.50823585293622,0
3303,1.95958179,176.0769375,52.60969925,0.11415,0.09,5881.0,0.16,1.294,4.17,1.109,-7.339471233491777,0
3304,2.65446572,176.0769375,15.33170033,0.11415,0.09,5726.0,0.16,1.285,4.17,1.018,-7.332658634713998,0
3305,3.00177922,176.0769375,46.71640015,0.11415,0.09,5856.0,0.16,1.092,4.17,1.057,-7.617408240269554,0
3306,2.31495961,176.0769375,42.87770081,0.11415,0.09,5256.0,-0.16,0.832,4.17,0.768,-6.578029023936221,0
3307,3.40627075,176.0769375,73.75039673,0.11415,0.09,6056.0,0.14,1.9420000000000004,4.17,1.408,-8.016533477047334,0
3308,1.992,176.0769375,19.57783,0.194,0.43,5720.0,0.12,0.92,0.105,1.01,-7.113610734389844,0
3309,3.07250761,176.0769375,59.36249924,0.11415,0.09,5786.0,-0.02,1.471,4.17,1.006,-7.541404535047333,0
3310,2.39,176.0769375,11.38848,0.106,0.09,6335.0,0.02,1.147,4.17,0.948,-8.10037448167257,0
3311,2.75,176.0769375,50.697494,0.286,0.09,6335.0,0.02,1.147,4.17,0.948,-8.18138045313972,0
3312,1.52955541,176.0769375,13.02680016,0.11415,0.09,5083.0,0.22,0.844,4.17,0.844,-6.1021299861584435,0
3313,2.65323514,176.0769375,38.5760994,0.11415,0.09,6167.0,0.12,1.221,4.17,1.174,-7.944789460713999,0
3314,1.51482218,176.0769375,0.524177015,0.11415,0.09,5278.0,0.14,0.815,4.17,0.911,-6.368543350491777,0
3315,1.17984089,176.0769375,4.943290234,0.11415,0.09,5661.0,0.1,1.008,4.17,0.964,-6.7999934079362205,0
