pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original,habitable
Kepler-259 b,-0.0303818414494556,-0.1227152091663114,-0.005438549092436652,0.15360870903711601,-0.01982812812908841,0.4793636364775326,-0.14499476298113112,0.10964885222874847,0.04710786240144971,2.68,188.15536,8.11529219,879.0,1.325,5926.0,0.887,0.978,-0.08612,0
Kepler-259 b,-0.02327549896273286,-0.1227152091663114,-0.005438549094883205,0.15360870903711601,-0.01982812812908841,0.4793636364775326,-0.14499476298113112,0.10964885222874847,0.04710786240144971,3.1,188.15536,8.11528727,879.0,1.325,5926.0,0.887,0.978,-0.08612,0
Kepler-259 b,-0.03664219078299707,-0.1227152091663114,-0.005438549094883205,-0.12737739287788846,-0.01982812812908841,0.15037858127322748,-0.14501474697574632,0.14986742322615865,-0.1367590987678374,2.31,188.15536,8.11528727,798.0,1.325,5613.0,0.886966,0.99,-0.15271,0
Kepler-259 b,-0.03664219078299707,-0.1227152091663114,-0.0054385491053009485,-0.12737739287788846,-0.01982812812908841,0.15037858127322748,-0.14501474697574632,0.14986742322615865,-0.1367590987678374,2.31,188.15536,8.11526632,798.0,1.325,5613.0,0.886966,0.99,-0.15271,0
Kepler-741 b,-0.03376581406218072,-0.1227152091663114,-0.005439084285202904,0.715580912867125,-0.01982812812908841,0.8924343287947593,-0.059768903592805366,0.46491289603920516,0.04710786240144971,2.48,188.15536,7.03902374,1041.0,1.325,6319.0,1.032,1.084,-0.08612,0
Kepler-741 b,-0.03376581406218072,-0.1227152091663114,-0.005439084285202904,0.715580912867125,-0.01982812812908841,0.8924343287947593,-0.059768903592805366,0.46491289603920516,0.04710786240144971,2.48,188.15536,7.03902374,1041.0,1.325,6319.0,1.032,1.084,-0.08612,0
Kepler-741 b,-0.028351457881820537,-0.1227152091663114,-0.005439084258221198,0.7710843404058912,-0.01982812812908841,0.903996103897786,-0.03743385078758894,0.6861150365249604,0.04710786240144971,2.8,188.15536,7.039078,1057.0,1.325,6330.0,1.07,1.15,-0.08612,0
Kepler-741 b,-0.02366465581319625,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.9092514562173435,0.11597269611139735,0.04596944814951567,0.04710786240144971,3.077,188.15536,10.3039,798.0,1.325,6335.0,1.331,0.959,-0.08612,0
Kepler-741 b,-0.034273409954089486,-0.1227152091663114,-0.00543908428698312,0.7502705550788539,-0.01982812812908841,0.8945364697225823,-0.044487025357657285,0.5453500380340255,0.04710786240144971,2.45,188.15536,7.03902016,1051.0,1.325,6321.0,1.058,1.108,-0.08612,0
Kepler-741 b,-0.03664219078299707,-0.1227152091663114,-0.005439084295419006,-0.12737739287788846,-0.01982812812908841,0.49828290482793997,0.14555488578735895,0.4850221815379102,1.2005354895113205,2.31,188.15536,7.0390031955,798.0,1.325,5944.0,1.38133,1.09,0.33161,0
Kepler-741 b,-0.025475081161004182,-0.1227152091663114,-0.005439084285202904,-0.12737739287788846,-0.01982812812908841,0.6927309406515708,0.06248612228837914,0.7196305123561356,0.04710786240144971,2.97,188.15536,7.03902374,798.0,1.325,6129.0,1.24,1.16,-0.08612,0
Kepler-741 b,-0.03376581406218072,-0.1227152091663114,-0.005439084285202904,0.715580912867125,-0.01982812812908841,0.8924343287947593,-0.059768903592805366,0.46491289603920516,0.04710786240144971,2.48,188.15536,7.03902374,1041.0,1.325,6319.0,1.032,1.084,-0.08612,0
Kepler-741 b,-0.03664219078299707,-0.1227152091663114,-0.00543908428698312,-0.12737739287788846,-0.01982812812908841,0.49828290482793997,0.14555488578735895,0.4850221815379102,1.2005354895113205,2.31,188.15536,7.03902016,798.0,1.325,5944.0,1.38133,1.09,0.33161,0
Kepler-741 b,-0.03664219078299707,-0.1227152091663114,-0.005439084300061242,-0.12737739287788846,-0.01982812812908841,0.49828290482793997,0.14555488578735895,0.4850221815379102,1.2005354895113205,2.31,188.15536,7.03899386,798.0,1.325,5944.0,1.38133,1.09,0.33161,0
Kepler-564 b,0.0026118915246142733,-0.1227152091663114,-0.005440719394250996,-0.12737739287788846,-0.01982812812908841,0.16404249730407722,-0.1255985329134432,0.015805519901458023,0.04710786240144971,4.63,188.15536,3.750832285,798.0,1.325,5626.0,0.92,0.95,-0.08612,0
Kepler-564 b,-0.004663649592744721,-0.1227152091663114,-0.005440719395436978,0.8092429468387932,-0.01982812812908841,0.21449387957183008,-0.17261969671389882,-0.007655313180364587,0.04710786240144971,4.2,188.15536,3.7508299,1068.0,1.325,5674.0,0.84,0.943,-0.08612,0
Kepler-564 b,-0.03664219078299707,-0.1227152091663114,-0.0054407193941241935,-0.12737739287788846,-0.01982812812908841,0.11810020732650471,-0.0828368987887614,0.14986742322615865,0.1071635224920338,2.31,188.15536,3.75083254,798.0,1.325,5582.29,0.992753,0.99,-0.06437,0
Kepler-564 b,0.002273494263341769,-0.1227152091663114,-0.005440719393931751,1.0208497643303398,-0.01982812812908841,0.3217030668908049,-0.10796559648827239,0.4112881347093249,0.04710786240144971,4.61,188.15536,3.750832927,1129.0,1.325,5776.0,0.95,1.068,-0.08612,0
Kepler-564 b,-0.03664219078299707,-0.1227152091663114,-0.005440719393685654,-0.12737739287788846,-0.01982812812908841,0.11810020732650471,-0.0828368987887614,0.14986742322615865,0.1071635224920338,2.31,188.15536,3.7508334219,798.0,1.325,5582.29,0.992753,0.99,-0.06437,0
Kepler-564 b,0.004473076461613093,-0.1227152091663114,-0.005440719394250996,1.0208497643303398,-0.01982812812908841,0.3217030668908049,-0.10796559648827239,0.4112881347093249,0.04710786240144971,4.74,188.15536,3.750832285,1129.0,1.325,5776.0,0.95,1.068,-0.08612,0
Kepler-564 b,0.0025611319354233945,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.325907348746451,-0.1056145382982496,0.04596944814951567,0.04710786240144971,4.627,188.15536,10.3039,798.0,1.325,5780.0,0.954,0.959,-0.08612,0
Kepler-564 b,-0.03664219078299707,-0.1227152091663114,-0.005440719393931751,-0.12737739287788846,-0.01982812812908841,0.11810020732650471,-0.0828368987887614,0.14986742322615865,0.1071635224920338,2.31,188.15536,3.750832927,798.0,1.325,5582.29,0.992753,0.99,-0.06437,0
Kepler-564 b,0.004473076461613093,-0.1227152091663114,-0.005440719394250996,1.0208497643303398,-0.01982812812908841,0.3217030668908049,-0.10796559648827239,0.4112881347093249,0.04710786240144971,4.74,188.15536,3.750832285,1129.0,1.325,5776.0,0.95,1.068,-0.08612,0
Kepler-564 b,0.004473076461613093,-0.1227152091663114,-0.005440719394250996,1.0208497643303398,-0.01982812812908841,0.3217030668908049,-0.10796559648827239,0.4112881347093249,0.04710786240144971,4.74,188.15536,3.750832285,1129.0,1.325,5776.0,0.95,1.068,-0.08612,0
Kepler-653 b,-0.04121055381017597,-0.1227152091663114,-0.005435271007566834,-0.054529144233257665,-0.01982812812908841,0.21659602049965312,0.08599670418860696,0.3710695637119147,0.04710786240144971,2.04,188.15536,14.70749512,819.0,1.325,5676.0,1.28,1.056,-0.08612,0
Kepler-653 b,-0.03664219078299707,-0.1227152091663114,-0.005435270982922281,-0.12737739287788846,-0.01982812812908841,0.043863100460434075,0.07267208189665286,0.08283647156380834,0.6127079273649092,2.31,188.15536,14.70754468,798.0,1.325,5511.66,1.25733,0.97,0.11872,0
Kepler-653 b,-0.04611731409862739,-0.1227152091663114,-0.005435271010232184,-0.28348078283066874,-0.01982812812908841,0.2050342453966264,-0.022739737099946627,0.43810051537426503,0.04710786240144971,1.75,188.15536,14.70748976,753.0,1.325,5665.0,1.095,1.076,-0.08612,0
Kepler-653 b,-0.043427055871510925,-0.1227152091663114,-0.005435271010232184,-0.12737739287788846,-0.01982812812908841,0.14932751080931594,0.03368565946060013,0.3509602782132096,0.04710786240144971,1.909,188.15536,14.70748976,798.0,1.325,5612.0,1.191,1.05,-0.08612,0
Kepler-653 b,-0.03664219078299707,-0.1227152091663114,-0.005435271007566834,-0.12737739287788846,-0.01982812812908841,0.043863100460434075,0.07267208189665286,0.08283647156380834,0.6127079273649092,2.31,188.15536,14.70749512,798.0,1.325,5511.66,1.25733,0.97,0.11872,0
Kepler-653 b,-0.04317325792555654,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.14932751080931594,0.042502127673185494,0.04596944814951567,0.04710786240144971,1.924,188.15536,10.3039,798.0,1.325,5612.0,1.206,0.959,-0.08612,0
Kepler-653 b,-0.04611731409862739,-0.1227152091663114,-0.005435271010232184,-0.28348078283066874,-0.01982812812908841,0.2050342453966264,-0.022739737099946627,0.43810051537426503,0.04710786240144971,1.75,188.15536,14.70748976,753.0,1.325,5665.0,1.095,1.076,-0.08612,0
Kepler-653 b,-0.03664219078299707,-0.1227152091663114,-0.00543527099233659,-0.12737739287788846,-0.01982812812908841,0.043863100460434075,0.07267208189665286,0.08283647156380834,0.6127079273649092,2.31,188.15536,14.7075257479,798.0,1.325,5511.66,1.25733,0.97,0.11872,0
Kepler-653 b,-0.046286512729263644,-0.1227152091663114,-0.005435270999172966,-0.3008256039365332,-0.01982812812908841,0.22710672513876828,-0.03331949895504914,0.5118345622028504,0.04710786240144971,1.74,188.15536,14.707512,748.0,1.325,5686.0,1.077,1.098,-0.08612,0
Kepler-653 b,-0.04611731409862739,-0.1227152091663114,-0.005435271010232184,-0.28348078283066874,-0.01982812812908841,0.2050342453966264,-0.022739737099946627,0.43810051537426503,0.04710786240144971,1.75,188.15536,14.70748976,753.0,1.325,5665.0,1.095,1.076,-0.08612,0
Kepler-653 b,-0.04273334148590227,-0.1227152091663114,-0.005435271010232184,-0.12737739287788846,-0.01982812812908841,0.2050342453966264,0.03309789491309437,0.25041385071968414,0.04710786240144971,1.95,188.15536,14.70748976,798.0,1.325,5665.0,1.19,1.02,-0.08612,0
Kepler-742 b,-0.03664219078299707,-0.1227152091663114,-0.005438426974349626,-0.12737739287788846,-0.01982812812908841,-0.9721646741842739,-0.238848418162293,-0.7550504242155699,-1.6250626089023537,2.31,188.15536,8.360870704,798.0,1.325,4545.0,0.727321,0.72,-0.69172,0
Kepler-742 b,-0.013631177016466283,-0.1227152091663114,-0.005438426974349626,-0.5020255287645611,-0.01982812812908841,-0.7640527223297933,-0.1902526331390696,-0.5338482837298139,0.04710786240144971,3.67,188.15536,8.360870704,690.0,1.325,4743.0,0.81,0.786,-0.08612,0
Kepler-742 b,-0.023258579099669236,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.77561449743282,-0.26431096612478716,0.04596944814951567,0.04710786240144971,3.101,188.15536,10.3039,798.0,1.325,4732.0,0.684,0.959,-0.08612,0
Kepler-742 b,-0.02209110854827907,-0.1227152091663114,-0.005438426986136842,-0.7760737022372198,-0.01982812812908841,-0.8849258256796179,-0.2972257807851061,-0.9762525647013255,0.04710786240144971,3.17,188.15536,8.360847,611.0,1.325,4628.0,0.628,0.654,-0.08612,0
Kepler-742 b,-0.03664219078299707,-0.1227152091663114,-0.005438426977667142,-0.12737739287788846,-0.01982812812908841,-0.9721646741842739,-0.238848418162293,-0.7550504242155699,-1.6250626089023537,2.31,188.15536,8.3608640325,798.0,1.325,4545.0,0.727321,0.72,-0.69172,0
Kepler-742 b,-0.012615985232648745,-0.1227152091663114,-0.005438426975575886,-0.5020255287645611,-0.01982812812908841,-0.7640527223297933,-0.1902526331390696,-0.5338482837298139,0.04710786240144971,3.73,188.15536,8.360868238,690.0,1.325,4743.0,0.81,0.786,-0.08612,0
Kepler-742 b,-0.03664219078299707,-0.1227152091663114,-0.005438426977897128,-0.12737739287788846,-0.01982812812908841,-0.9721646741842739,-0.238848418162293,-0.7550504242155699,-1.6250626089023537,2.31,188.15536,8.36086357,798.0,1.325,4545.0,0.727321,0.72,-0.69172,0
Kepler-742 b,-0.012615985232648745,-0.1227152091663114,-0.005438426975575886,-0.5020255287645611,-0.01982812812908841,-0.7640527223297933,-0.1902526331390696,-0.5338482837298139,0.04710786240144971,3.73,188.15536,8.360868238,690.0,1.325,4743.0,0.81,0.786,-0.08612,0
Kepler-742 b,-0.012615985232648745,-0.1227152091663114,-0.005438426975575886,-0.5020255287645611,-0.01982812812908841,-0.7640527223297933,-0.1902526331390696,-0.5338482837298139,0.04710786240144971,3.73,188.15536,8.360868238,690.0,1.325,4743.0,0.81,0.786,-0.08612,0
Kepler-742 b,-0.020906718133825275,-0.1227152091663114,-0.005438426975575886,-0.12737739287788846,-0.01982812812908841,-0.8702108391848566,-0.24902908788963915,-0.6209885208908692,0.04710786240144971,3.24,188.15536,8.360868238,798.0,1.325,4642.0,0.71,0.76,-0.08612,0
Kepler-219 b,-0.031058635972000623,-0.1227152091663114,-0.005440304358051429,1.3885599717746666,-0.01982812812908841,0.323805207818628,0.1165604606589031,0.6995212268574305,0.04710786240144971,2.64,188.15536,4.585466823,1235.0,1.325,5778.0,1.332,1.154,-0.08612,0
Kepler-219 b,-0.031718510631482025,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.42365690189022215,0.027220249438037414,0.04596944814951567,0.04710786240144971,2.601,188.15536,10.3039,798.0,1.325,5873.0,1.18,0.959,-0.08612,0
Kepler-219 b,-0.03664219078299707,-0.1227152091663114,-0.0054403043567182565,-0.12737739287788846,-0.01982812812908841,0.3118335152346754,0.08695476040104125,0.2839293265508593,0.8755170182808538,2.31,188.15536,4.585469504,798.0,1.325,5766.61,1.28163,1.03,0.2139,0
Kepler-219 b,-0.025813478422276694,-0.1227152091663114,-0.005440304335586398,-0.12737739287788846,-0.01982812812908841,0.3322137715299201,0.2100150237123086,0.04596944814951567,0.04710786240144971,2.95,188.15536,4.585512,798.0,1.325,5786.0,1.491,0.959,-0.08612,0
Kepler-219 b,-0.031058635972000623,-0.1227152091663114,-0.005440304358051429,1.3885599717746666,-0.01982812812908841,0.323805207818628,0.1165604606589031,0.6995212268574305,0.04710786240144971,2.64,188.15536,4.585466823,1235.0,1.325,5778.0,1.332,1.154,-0.08612,0
Kepler-219 b,-0.03207382775581816,-0.1227152091663114,-0.005440304339564534,1.3538703295629375,-0.01982812812908841,0.3343159124577431,0.10362964061377782,0.7564975357704287,0.04710786240144971,2.58,188.15536,4.585504,1225.0,1.325,5788.0,1.31,1.171,-0.08612,0
Kepler-219 b,-0.03664219078299707,-0.1227152091663114,-0.005440304357992751,-0.12737739287788846,-0.01982812812908841,0.3118335152346754,0.08695476040104125,0.2839293265508593,0.8755170182808538,2.31,188.15536,4.585466941,798.0,1.325,5766.61,1.28163,1.03,0.2139,0
Kepler-219 b,-0.03664219078299707,-0.1227152091663114,-0.005440304362120564,-0.12737739287788846,-0.01982812812908841,0.3118335152346754,0.08695476040104125,0.2839293265508593,0.8755170182808538,2.31,188.15536,4.58545864,798.0,1.325,5766.61,1.28163,1.03,0.2139,0
Kepler-219 b,-0.03670987023525157,-0.1227152091663114,-0.005440304358051429,-0.12737739287788846,-0.01982812812908841,0.42365690189022215,0.01605272303542927,0.7330367026886057,0.04710786240144971,2.306,188.15536,4.585466823,798.0,1.325,5873.0,1.161,1.164,-0.08612,0
Kepler-219 b,-0.031058635972000623,-0.1227152091663114,-0.005440304358051429,1.3885599717746666,-0.01982812812908841,0.323805207818628,0.1165604606589031,0.6995212268574305,0.04710786240144971,2.64,188.15536,4.585466823,1235.0,1.325,5778.0,1.332,1.154,-0.08612,0
Kepler-219 b,-0.028182259251184276,-0.1227152091663114,-0.005440304358051429,-0.12737739287788846,-0.01982812812908841,0.4625465090549483,0.17416138631446113,0.7196305123561356,0.04710786240144971,2.81,188.15536,4.585466823,798.0,1.325,5910.0,1.43,1.16,-0.08612,0
Kepler-219 b,-0.020060724980644,-0.1227152091663114,-0.005440304357992751,1.638325395699115,-0.01982812812908841,0.3343159124577431,0.2123660819023314,0.7833099164353687,0.04710786240144971,3.29,188.15536,4.585466941,1307.0,1.325,5788.0,1.495,1.179,-0.08612,0
Kepler-178 b,-0.026659471575457977,-0.1227152091663114,-0.005437822375123374,0.15707767325828892,-0.01982812812908841,0.21449387957183008,-0.04918914173770285,-0.18528733508559256,0.04710786240144971,2.9,188.15536,9.576715,880.0,1.325,5674.0,1.05,0.89,-0.08612,0
Kepler-178 b,-0.03511940310727077,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.08821441403468713,-0.13911711750607417,0.04596944814951567,0.04710786240144971,2.4,188.15536,10.3039,798.0,1.325,5386.0,0.897,0.959,-0.08612,0
Kepler-178 b,-0.03664219078299707,-0.1227152091663114,-0.005437822404486989,-0.12737739287788846,-0.01982812812908841,-0.05458015918951856,-0.14118839977148423,-0.017709955929717136,-0.28881726893742193,2.31,188.15536,9.57665595,798.0,1.325,5418.0,0.893476,0.94,-0.20778,0
Kepler-178 b,-0.03664219078299707,-0.1227152091663114,-0.0054378224005158645,-0.12737739287788846,-0.01982812812908841,-0.05458015918951856,-0.14118839977148423,-0.017709955929717136,-0.28881726893742193,2.31,188.15536,9.5766639359,798.0,1.325,5418.0,0.893476,0.94,-0.20778,0
Kepler-178 b,-0.03511940310727077,-0.1227152091663114,-0.005437822399996668,-0.12737739287788846,-0.01982812812908841,-0.08821441403468713,-0.1473458211711539,-0.31264614324405815,0.04710786240144971,2.4,188.15536,9.57666498,798.0,1.325,5386.0,0.883,0.852,-0.08612,0
Kepler-178 b,-0.027843861989911765,-0.1227152091663114,-0.005437822399996668,0.16054663747946182,-0.01982812812908841,0.2155449500357416,-0.05389125811774841,-0.2824822149960005,0.04710786240144971,2.83,188.15536,9.57666498,881.0,1.325,5675.0,1.042,0.861,-0.08612,0
Kepler-178 b,-0.027843861989911765,-0.1227152091663114,-0.005437822399996668,0.16054663747946182,-0.01982812812908841,0.2155449500357416,-0.05389125811774841,-0.2824822149960005,0.04710786240144971,2.83,188.15536,9.57666498,881.0,1.325,5675.0,1.042,0.861,-0.08612,0
Kepler-178 b,-0.026659471575457977,-0.1227152091663114,-0.005437822385565981,-0.12737739287788846,-0.01982812812908841,0.21659602049965312,-0.03978490897761173,0.04596944814951567,0.04710786240144971,2.9,188.15536,9.576694,798.0,1.325,5676.0,1.066,0.959,-0.08612,0
Kepler-178 b,-0.03342741680090821,-0.1227152091663114,-0.005437822399996668,-0.12737739287788846,-0.01982812812908841,0.06839508508812907,-0.1255985329134432,-0.017709955929717136,0.04710786240144971,2.5,188.15536,9.57666498,798.0,1.325,5535.0,0.92,0.94,-0.08612,0
Kepler-178 b,-0.026997868836730488,-0.1227152091663114,-0.00543782240266202,0.039132889738410497,-0.01982812812908841,-0.08821441403468713,-0.03390726350255477,-0.19869352541806262,0.04710786240144971,2.88,188.15536,9.57665962,846.0,1.325,5386.0,1.076,0.886,-0.08612,0
Kepler-178 b,-0.027843861989911765,-0.1227152091663114,-0.005437822399996668,0.16054663747946182,-0.01982812812908841,0.2155449500357416,-0.05389125811774841,-0.2824822149960005,0.04710786240144971,2.83,188.15536,9.57666498,881.0,1.325,5675.0,1.042,0.861,-0.08612,0
Kepler-178 b,-0.03664219078299707,-0.1227152091663114,-0.00543782240266202,-0.12737739287788846,-0.01982812812908841,-0.05458015918951856,-0.14118839977148423,-0.017709955929717136,-0.28881726893742193,2.31,188.15536,9.57665962,798.0,1.325,5418.0,0.893476,0.94,-0.20778,0
Kepler-148 d,-0.03664219078299707,-0.1227152091663114,-0.005416802818250539,-0.12737739287788846,-0.01982812812908841,-0.4739572742902143,-0.16641055203404864,-0.3863801900726435,-0.7737908844919134,2.31,188.15536,51.8468788021,798.0,1.325,5019.0,0.850564,0.83,-0.38342,0
Kepler-148 d,0.07113733693229786,-0.1227152091663114,-0.0054168028147955774,-0.12737739287788846,-0.01982812812908841,-0.313143493311752,-0.1902526331390696,-0.285833762579118,0.04710786240144971,8.68,188.15536,51.84688575,798.0,1.325,5172.0,0.81,0.86,-0.08612,0
Kepler-148 d,0.07198333008547915,-0.1227152091663114,-0.005416802812761755,-1.462928618029453,-0.01982812812908841,-0.25533461779661853,-0.17379522580891021,-0.23220900124923777,0.04710786240144971,8.73,188.15536,51.84688984,413.0,1.325,5227.0,0.838,0.876,-0.08612,0
Kepler-148 d,0.06132381635539503,-0.1227152091663114,-0.005416802801245052,-1.4976182602411818,-0.01982812812908841,-0.2973774363530792,-0.20788556956424048,-0.5640122119778714,0.04710786240144971,8.1,188.15536,51.846913,403.0,1.325,5187.0,0.78,0.777,-0.08612,0
Kepler-148 d,-0.03664219078299707,-0.1227152091663114,-0.005416802812761755,-0.12737739287788846,-0.01982812812908841,-0.4739572742902143,-0.16641055203404864,-0.3863801900726435,-0.7737908844919134,2.31,188.15536,51.84688984,798.0,1.325,5019.0,0.850564,0.83,-0.38342,0
Kepler-148 d,0.06777028418263638,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.25743675872444155,-0.1873138104015412,0.04596944814951567,0.04710786240144971,8.481,188.15536,10.3039,798.0,1.325,5225.0,0.815,0.959,-0.08612,0
Kepler-148 d,0.07570569995947676,-0.1227152091663114,-0.0054168028147955774,-1.4525217253659342,-0.01982812812908841,-0.2090875173845117,-0.17379522580891021,-0.17523269233624,0.04710786240144971,8.95,188.15536,51.84688575,416.0,1.325,5271.0,0.838,0.893,-0.08612,0
Kepler-148 d,0.07570569995947676,-0.1227152091663114,-0.0054168028147955774,-1.4525217253659342,-0.01982812812908841,-0.2090875173845117,-0.17379522580891021,-0.17523269233624,0.04710786240144971,8.95,188.15536,51.84688575,416.0,1.325,5271.0,0.838,0.893,-0.08612,0
Kepler-148 d,-0.03664219078299707,-0.1227152091663114,-0.005416802811936293,-0.12737739287788846,-0.01982812812908841,-0.4739572742902143,-0.16641055203404864,-0.3863801900726435,-0.7737908844919134,2.31,188.15536,51.8468915,798.0,1.325,5019.0,0.850564,0.83,-0.38342,0
Kepler-148 d,0.07570569995947676,-0.1227152091663114,-0.0054168028147955774,-1.4525217253659342,-0.01982812812908841,-0.2090875173845117,-0.17379522580891021,-0.17523269233624,0.04710786240144971,8.95,188.15536,51.84688575,416.0,1.325,5271.0,0.838,0.893,-0.08612,0
Kepler-220 c,-0.04308865861023841,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.8460362185148916,-0.26313543702977576,0.04596944814951567,0.04710786240144971,1.929,188.15536,10.3039,798.0,1.325,4665.0,0.686,0.959,-0.08612,0
Kepler-220 c,-0.04818153739238971,-0.1227152091663114,-0.00543809215217439,-0.12737739287788846,-0.01982812812908841,-0.8460362185148916,-0.26372320157728146,-0.7248864959675122,0.04710786240144971,1.628,188.15536,9.034195469,798.0,1.325,4665.0,0.685,0.729,-0.08612,0
Kepler-220 c,-0.048147697666262465,-0.1227152091663114,-0.00543809215217439,-0.7379150958043179,-0.01982812812908841,-0.7997891181027849,-0.26372320157728146,-0.7181834008012772,0.04710786240144971,1.63,188.15536,9.034195469,622.0,1.325,4709.0,0.685,0.731,-0.08612,0
Kepler-220 c,-0.048147697666262465,-0.1227152091663114,-0.00543809215217439,-0.7379150958043179,-0.01982812812908841,-0.7997891181027849,-0.26372320157728146,-0.7181834008012772,0.04710786240144971,1.63,188.15536,9.034195469,622.0,1.325,4709.0,0.685,0.731,-0.08612,0
Kepler-220 c,-0.04983968397262502,-0.1227152091663114,-0.00543809215217439,-0.12737739287788846,-0.01982812812908841,-0.923815432844344,-0.29017260621503776,-0.9896587550337956,0.04710786240144971,1.53,188.15536,9.034195469,798.0,1.325,4591.0,0.64,0.65,-0.08612,0
Kepler-220 c,-0.04797849903562621,-0.1227152091663114,-0.005438092145943137,-0.7899495591219113,-0.01982812812908841,-0.8208105273810152,-0.28135613800245235,-0.7651050669649224,0.04710786240144971,1.64,188.15536,9.034208,607.0,1.325,4689.0,0.655,0.717,-0.08612,0
Kepler-220 c,-0.04818153739238971,-0.1227152091663114,-0.00543809215217439,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.10796559648827239,-0.7248864959675122,0.04710786240144971,1.628,188.15536,9.034195469,798.0,1.325,5610.0,0.95,0.729,-0.08612,0
Kepler-220 c,-0.03664219078299707,-0.1227152091663114,-0.005438092154504582,-0.12737739287788846,-0.01982812812908841,-1.0636498473631324,-0.21384608984049575,-0.8254329234610377,-1.5814911920642192,2.31,188.15536,9.034190783,798.0,1.325,4457.96,0.769859,0.699,-0.67594,0
Kepler-220 c,-0.045271320945446114,-0.1227152091663114,-0.005438092154504582,-0.8627978077665421,-0.01982812812908841,-1.0205139155242038,-0.29076037076254346,-1.0131195881156183,0.04710786240144971,1.8,188.15536,9.034190783,586.0,1.325,4499.0,0.639,0.643,-0.08612,0
Kepler-220 c,-0.03664219078299707,-0.1227152091663114,-0.005438092145131498,-0.12737739287788846,-0.01982812812908841,-1.0636498473631324,-0.21384608984049575,-0.8254329234610377,-1.5814911920642192,2.31,188.15536,9.0342096322,798.0,1.325,4457.96,0.769859,0.699,-0.67594,0
Kepler-220 c,-0.04571123738510038,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-1.019462845060292,-0.2507923815321562,-0.7684566145480399,-1.7066002476368336,1.774,188.15536,10.3039,798.0,1.325,4500.0,0.707,0.716,-0.72125,0
Kepler-220 c,-0.03664219078299707,-0.1227152091663114,-0.00543809215108985,-0.12737739287788846,-0.01982812812908841,-1.0636498473631324,-0.21384608984049575,-0.8254329234610377,-1.5814911920642192,2.31,188.15536,9.03419765,798.0,1.325,4457.96,0.769859,0.699,-0.67594,0
Kepler-220 c,-0.048147697666262465,-0.1227152091663114,-0.00543809215217439,-0.7379150958043179,-0.01982812812908841,-0.7997891181027849,-0.26372320157728146,-0.7181834008012772,0.04710786240144971,1.63,188.15536,9.034195469,622.0,1.325,4709.0,0.685,0.731,-0.08612,0
Kepler-220 c,-0.04916288945007999,-0.1227152091663114,-0.00543809215041854,-0.12737739287788846,-0.01982812812908841,-0.8807215438239717,-0.27489072797988967,0.04596944814951567,0.04710786240144971,1.57,188.15536,9.034199,798.0,1.325,4632.0,0.666,0.959,-0.08612,0
Kepler-1723 b,-0.028351457881820537,-0.1227152091663114,-0.005422816690766591,-0.9252391637476542,-0.01982812812908841,0.6328199242086143,-0.07269972363793066,0.04932099573263318,0.04710786240144971,2.8,188.15536,39.7530284,568.0,1.325,6072.0,1.01,0.96,-0.08612,0
Kepler-1723 b,-0.028351457881820537,-0.1227152091663114,-0.005422816690766591,-0.9252391637476542,-0.01982812812908841,0.6328199242086143,-0.07269972363793066,0.04932099573263318,0.04710786240144971,2.8,188.15536,39.7530284,568.0,1.325,6072.0,1.01,0.96,-0.08612,0
Kepler-1723 b,-0.028351457881820537,-0.1227152091663114,-0.005422816690766591,-0.9252391637476542,-0.01982812812908841,0.6328199242086143,-0.07269972363793066,0.04932099573263318,0.04710786240144971,2.8,188.15536,39.7530284,568.0,1.325,6072.0,1.01,0.96,-0.08612,0
Kepler-1723 b,-0.02698998942570039,-0.1227152091663114,-0.005422816755028404,-0.12737739287788846,-0.01982812812908841,0.6328199242086143,-0.07269972363793066,0.04932099573263318,0.04710786240144971,2.88046569,188.15536,39.75289917,798.0,1.325,6072.0,1.01,0.96,-0.08612,0
Kepler-1723 b,-0.024967485269095417,-0.1227152091663114,-0.0054228178883843955,-0.8974874499782711,-0.01982812812908841,0.6506881220951101,-0.043311496262645896,0.31744480238203443,0.04710786240144971,3.0,188.15536,39.75062,576.0,1.325,6089.0,1.06,1.04,-0.08612,0
