pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,habitable
-0.036334637,-0.113895617,-0.005486108,-0.019109172,-0.127374504,-0.019457094,-0.5645394,-1.430296945,0.064576127,0
-0.036837206,-0.113895617,-0.005468839,-0.018177871,-0.127374504,-0.019457094,-0.54978759,0.045651808,0.064576127,0
-0.050071515,-0.113895617,-0.005489299,-0.019524544,1.689591488,-0.019457094,0.773660427,0.045651808,-0.467604248,0
-0.036334637,-0.113895617,-0.005489119,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005488548,-0.019109172,-0.127374504,-0.019457094,-0.025086814,0.097363432,0.757905813,0
-0.036334637,-0.113895617,-0.005489247,-0.019565889,0.545705028,-0.019457094,-0.483404449,-0.645533198,0.529195621,0
-0.034324363,-0.113895617,-0.005478186,-0.018572866,-0.685367899,-0.019457094,0.680934769,0.045651808,-0.910626411,0
0.129680553,-0.113895617,-0.005488722,-0.019488367,0.636378955,-0.019457094,-0.123038827,0.045651808,-0.246093166,0
-0.020922531,-0.113895617,-0.005474159,-0.018296739,-0.87369067,-0.019457094,0.618766431,0.045651808,-0.024582084,0
-0.046134727,-0.113895617,-0.005488793,-0.019446948,-0.127374504,-0.019457094,-0.005024354,0.289471136,0.064576127,0
-0.036334637,-0.113895617,-0.005487991,-0.019109172,-0.127374504,-0.019457094,-0.037689074,-0.510255142,0.064576127,0
-0.042532985,-0.113895617,-0.005388885,-0.015539898,-2.230312112,-0.019457094,-1.298968753,0.045651808,-0.578359788,0
-0.036334637,-0.359225377,-0.00548836,-0.019109172,-0.127374504,0.050187026,0.144601138,0.045651808,0.064576127,0
-0.036334637,2.216637822,-0.004627938,0.001594003,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005488509,-0.019109172,-0.127374504,-0.019457094,0.524987073,2.225007297,1.027595555,0
-0.032146565,-0.113895617,-0.005483083,-0.018990009,-0.127374504,-0.019457094,-0.402269499,0.045651808,0.064576127,0
0.004708472,-0.113895617,-0.005489205,-0.019573272,-0.127374504,-0.019457094,-1.671220119,0.045651808,0.064576127,0
-0.062434705,-0.113895617,-0.005490575,-0.019750097,-0.127374504,-0.019457094,-0.661479859,0.045651808,0.861462244,0
-0.036334637,-0.113895617,-0.005489086,-0.019109172,-0.127374504,-0.019457094,0.27631372,0.914737105,0.224617883,0
-0.051411698,-0.113895617,-0.00547352,-0.018244319,-0.744654697,-0.019457094,0.456496531,0.045651808,0.064576127,0
-0.024189227,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.142005439,0.045651808,0.064576127,0
-0.041527847,-0.113895617,-0.005461385,-0.01750232,-0.992264266,-0.019457094,1.062374405,0.045651808,-0.356848707,0
-0.036334637,-0.113895617,-0.005482994,-0.019109172,-0.127374504,-0.019457094,0.786304835,1.534073997,0.064576127,0
-0.040020141,-0.113895617,-0.005465004,-0.017887716,-1.386347102,-0.019457094,0.145654839,0.045651808,-0.689115329,0
-0.022095191,-0.113895617,-0.005475218,-0.018353588,-0.796966578,-0.019457094,0.659860756,0.045651808,0.086173457,0
-0.052584358,-0.113895617,-0.005488669,-0.019470647,1.536143305,-0.019457094,-0.032420571,0.045651808,-0.246093166,0
-0.055650027,-0.358504838,-0.005489377,-0.019657365,-1.135250074,0.226618799,-2.250460441,0.045651808,-1.796670739,0
0.433399564,-0.113895617,-0.005452964,-0.0171531,-1.302648092,-0.019457094,0.773660427,0.045651808,-0.467604248,0
-0.0214251,-0.113895617,-0.005490691,-0.019779998,2.408007984,-0.019457094,-1.356922289,0.045651808,0.064576127,0
-0.045391411,-0.113895617,-0.005487866,-0.019109172,0.515294388,-0.019457094,0.32478395,0.045651808,0.064576127,0
-0.029298676,-0.113895617,-0.005484409,-0.019103709,-0.716755028,-0.019457094,-0.153596146,0.045651808,-1.685915198,0
-0.036334637,-0.113895617,-0.004068637,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.00548654,-0.019109172,-0.127374504,-0.019457094,-0.332725256,-0.323545136,0.064576127,0
-0.036334637,-0.113895617,-0.00549006,-0.019109172,-0.127374504,-0.019457094,0.489161251,0.604663133,0.064576127,0
0.108418547,-0.113895617,-0.005488228,-0.019109172,1.382695121,-0.019457094,0.209719838,0.045651808,0.064576127,0
-0.050909129,-0.35080308,-0.00548972,-0.019109172,-0.127374504,0.589348595,0.065573589,0.045651808,1.082973325,0
0.112258172,-0.113895617,-0.005383674,-0.014283299,-1.710680763,-0.019457094,0.825291759,0.045651808,0.861462244,0
-0.055432248,-0.113895617,-0.005488061,-0.019109172,-0.127374504,-0.019457094,-1.570823521,0.045651808,-0.578359788,0
0.142469251,-0.113895617,-0.005488898,-0.019109172,2.802090819,-0.019457094,0.775767828,0.045651808,0.064576127,0
-0.017739596,-0.113895617,-0.005486013,-0.019173848,0.392256845,-0.019457094,0.726243897,0.045651808,-0.356848707,0
-0.036334637,-0.113895617,-0.005474091,-0.019109172,-0.127374504,-0.019457094,-0.273486206,-0.809869327,1.106785767,0
-0.034558895,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.444905824,0.045651808,0.064576127,0
-0.04725713,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.647216349,0.045651808,0.064576127,0
-0.05208179,-0.113895617,-0.005487842,-0.019358425,0.92235057,-0.019457094,0.904319307,0.045651808,-1.685915198,0
-0.043203076,-0.113895617,-0.005439215,-0.01672562,-1.477021028,-0.019457094,0.399596696,0.045651808,-1.021381952,0
0.035933862,-0.113895617,-0.005488249,-0.019109172,0.1341849,-0.019457094,-0.619331833,0.045651808,0.064576127,0
-0.019917394,-0.113895617,-0.005481341,-0.018853422,-0.531919716,-0.019457094,0.35744867,0.045651808,-1.575159657,0
0.008561499,-0.113895617,-0.005487152,-0.019315603,0.228346285,-0.019457094,-0.126199929,0.045651808,1.193728866,0
0.091987901,1.979996567,-0.005128028,-0.007745587,-0.127374504,-0.019457094,0.717814292,0.786394952,0.086173457,0
-0.036334637,-0.113895617,-0.005090929,-0.019109172,-0.127374504,-0.019457094,-0.686768675,3.130058602,0.750706703,0
-0.04169537,-0.113895617,-0.005482992,-0.01891101,-0.465658,-0.019457094,0.332159854,0.045651808,1.249106637,0
0.141077973,-0.213387224,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.472302041,1.128323732,-1.132137493,0
0.120422568,-0.208298139,-0.005488467,-0.019418228,0.999074662,-0.076333126,0.036069971,0.045651808,1.6921288,0
-0.060290412,-0.113895617,-0.005489792,-0.019624954,1.009537038,-0.019457094,-0.483404449,0.045651808,-0.024582084,0
-0.028126016,-0.113895617,-0.005480466,-0.018746368,-0.127374504,-0.019457094,0.003405251,0.045651808,0.064576127,0
-0.057610045,-0.113895617,-0.005486894,-0.019269828,0.109772689,-0.019457094,0.350072765,0.045651808,-0.246093166,0
-0.053421973,-0.113895617,-0.005489849,-0.019655224,-0.218048431,-0.019457094,-1.660388076,0.045651808,-0.467604248,0
-0.04806124,-0.113895617,-0.005472159,-0.018632668,-1.972240166,-0.019457094,-1.936457647,-4.303662141,-1.575159657,1
-0.036334637,-0.113895617,-0.005483832,-0.019109172,-0.127374504,-0.019457094,0.274006115,0.045651808,2.134043409,0
0.023806082,-0.113895617,-0.005488619,-0.019435947,1.720978617,-0.019457094,0.450174327,0.045651808,0.972217784,0
-0.044040691,-0.113895617,-0.005466492,-0.018118068,-1.490970863,-0.019457094,-0.311651243,0.045651808,-2.128937361,0
-0.036334637,-0.113895617,-0.005415591,-0.015866969,-0.127374504,-0.019457094,0.144601138,0.045651808,-2.239692902,0
-0.061345806,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.156757248,0.045651808,0.064576127,0
-0.02003466,-0.113895617,-0.005463111,-0.017834558,-0.127374504,-0.019457094,-0.026098367,0.045651808,-0.578359788,0
-0.032816657,-0.113895617,-0.005441544,-0.019109172,-0.127374504,-0.019457094,0.880084192,0.045651808,-0.301470936,0
-0.042532985,-0.113895617,-0.005485476,-0.019129549,0.123722523,-0.019457094,0.650377451,0.045651808,-0.578359788,0
0.187083195,0.179999027,-0.005489018,-0.019466661,3.035750554,-0.068382089,1.152992661,0.045651808,-0.633737559,0
-0.007018131,-0.113895617,-0.005477791,-0.018419298,0.24229612,-0.019457094,-0.333778957,0.045651808,-0.135337625,0
-0.054594633,-0.113895617,-0.005487869,-0.019398293,0.060948267,-0.019457094,-0.381195486,0.045651808,0.972217784,0
-0.039852618,-0.113895617,-0.005488195,-0.019403461,-0.127374504,-0.019457094,0.022371863,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005479695,-0.019109172,-0.127374504,-0.019457094,0.00129785,-0.026056469,0.064576127,0
0.078753592,-0.113895617,-0.005385407,-0.014202085,-1.58164479,-0.019457094,1.048676297,0.045651808,0.972217784,0
0.150279017,-0.046974153,-0.005489175,-0.019492797,2.331283892,-0.07087767,0.71359949,0.045651808,1.525995489,0
-0.022765283,-0.113895617,-0.005479277,-0.018687303,-0.127374504,-0.019457094,0.177265858,0.045651808,0.064576127,0
-0.058280137,-0.113895617,-0.005481276,-0.018848254,-0.716755028,-0.019457094,-0.011346558,0.045651808,0.196928998,0
-0.05208179,-0.113895617,-0.005464538,-0.01797779,-1.686268552,-0.019457094,-0.794246141,0.045651808,0.47381785,1
-0.058950228,-0.113895617,-0.005489303,-0.019109172,-0.127374504,-0.019457094,-1.6983213,0.045651808,-1.741292968,0
0.178015934,-0.113895617,-0.005487039,-0.019109172,0.28836545,-0.019457094,-0.427558315,0.045651808,0.064576127,0
-0.057274999,-0.113895617,-0.005488864,-0.019109172,-0.127374504,-0.019457094,0.330052453,0.045651808,0.639951162,0
-0.042700508,-0.113895617,-0.005475625,-0.018525614,-1.208486707,-0.019457094,-0.056655686,0.045651808,-1.796670739,0
0.111253034,-0.113895617,-0.005489706,-0.019634773,-0.371496615,-0.019457094,-1.751006332,0.045651808,1.193728866,0
-0.036334637,-0.113895617,-0.005487407,-0.019109172,-0.127374504,-0.019457094,-0.052461957,-0.294570964,-2.856047488,0
0.040558372,-0.113895617,-0.005208354,-0.019109172,-0.127374504,-0.019457094,0.182534362,0.045651808,0.307684539,0
0.02481122,-0.113895617,-0.005489155,-0.019516422,1.316433405,-0.019457094,0.17937326,0.045651808,1.304484407,0
-0.036334637,-0.113895617,-0.005486642,-0.019109172,-0.127374504,-0.019457094,0.333213555,0.045651808,0.086173457,0
-0.02501009,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-1.677247287,0.045651808,0.064576127,0
0.060141799,-0.313134918,-0.005481661,-0.018786975,0.524780276,-0.079234965,0.710438388,0.045651808,-0.135337625,0
0.008680608,-0.113895617,-0.005490202,-0.019109172,3.088062434,-0.019457094,-0.250536606,0.045651808,0.064576127,0
-0.026283264,-0.113895617,-0.005484843,-0.019078606,0.127209982,-0.019457094,0.597692418,0.045651808,0.064576127,0
0.16060528,0.908194182,-0.005490256,-0.019694871,1.780265415,-0.00535416,-0.875381092,0.045651808,0.196928998,0
0.209615875,0.491446741,-0.005489524,-0.019503871,4.939903014,-0.06873031,2.449044461,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005487279,-0.019109172,-0.127374504,-0.019457094,0.344804262,1.315760889,1.138351096,0
-0.026718823,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.01815706,0.045651808,0.064576127,0
-0.044543259,-0.113895617,-0.005482848,-0.019085251,-1.539795285,-0.019457094,-1.662495478,0.045651808,-0.412226477,0
-0.061965641,-0.113895617,-0.005483013,-0.018971847,-0.127374504,-0.019457094,-0.188368267,0.045651808,0.363062309,0
-0.036334637,-0.113895617,-0.005407807,-0.019109172,-0.127374504,-0.019457094,-0.725755599,-1.328971248,0.064576127,0
-0.054762156,-0.113895617,-0.00549074,-0.019109172,-0.127374504,-0.019457094,-1.434896137,0.045651808,0.119400119,0
0.098827981,-0.191505009,-0.005488774,-0.019452928,2.442882571,-0.066466876,0.138278934,1.496765557,1.138351096,0
-0.036334637,-0.113895617,-0.005489469,-0.019109172,-0.127374504,-0.019457094,-0.753151816,-1.137031348,0.064576127,0
-0.017270532,-0.345759309,-0.00548554,-0.019109172,-0.127374504,-0.021778565,-0.010292857,0.045651808,1.58137326,0
-0.029633722,-0.113895617,-0.005485245,-0.019174586,-0.772554367,-0.019457094,-0.427558315,0.045651808,0.064576127,0
-0.052249313,-0.113895617,-0.005484355,-0.019217408,-1.588619707,-0.019457094,-1.818443174,0.045651808,-1.187515264,0
-0.038009866,-0.354565893,-0.005487279,-0.019109172,-0.127374504,-0.015394521,0.144601138,0.045651808,0.064576127,0
-0.035949335,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.59825782,0.045651808,0.064576127,0
0.009013811,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.339535759,0.045651808,0.064576127,0
-0.047056103,-0.113895617,-0.005488728,-0.019476923,-0.127374504,-0.019457094,0.038177373,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005488147,-0.019109172,-0.127374504,-0.019457094,0.289326923,0.310698352,-0.578359788,0
-0.036334637,1.466001584,-0.005485824,-0.00014102,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.044627021,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-1.134591452,0.045651808,0.064576127,0
-0.012881432,-0.113895617,-0.005480704,-0.018746368,-0.441245789,-0.019457094,0.637733043,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005079603,-0.004054049,-0.127374504,-0.019457094,-1.086121222,0.045651808,1.138351096,0
-0.036334637,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,1.088716921,0.045651808,0.529195621,0
0.018110304,-0.113895617,-0.0054833,-0.019109172,-0.343596945,-0.019457094,0.234165694,0.045651808,-1.076759723,0
-0.036334637,-0.113895617,-0.005488771,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
0.109075237,-0.113895617,-0.005488481,-0.019109172,-0.127374504,-0.019457094,0.164621451,0.045651808,1.802884341,0
-0.036334637,-0.113895617,-0.005487485,-0.019109172,-0.127374504,-0.019457094,1.205825212,1.639063417,-0.480341135,0
-0.036334637,-0.113895617,-0.005430487,-0.016214711,-0.127374504,-0.019457094,0.458603932,0.045651808,0.529195621,0
-0.025177613,-0.113895617,-0.005472298,-0.018143909,-0.127374504,-0.019457094,0.484946448,0.045651808,0.861462244,0
0.150394541,-0.113895617,-0.005489349,-0.019109172,-0.127374504,-0.019457094,0.023425563,0.045651808,0.064576127,0
-0.023351613,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.365878275,0.045651808,0.064576127,0
-0.019414825,-0.113895617,-0.005465765,-0.019109172,-0.127374504,-0.019457094,-0.601640199,0.045651808,1.58857237,0
-0.037842344,-0.113895617,-0.0054852,-0.019173848,-0.79347912,-0.019457094,-0.543465387,0.045651808,-0.79987087,0
-0.036334637,-0.113895617,-0.005489307,-0.019109172,-0.127374504,-0.019457094,1.037085589,2.803092352,0.141551228,0
-0.036334637,-0.113895617,-0.005484248,-0.019109172,-0.127374504,-0.019457094,0.264996975,0.532367542,-0.242216722,0
-0.036334637,-0.113895617,-0.005051431,-0.005730007,-0.127374504,-0.019457094,-0.664640961,3.07896226,0.861462244,0
-0.036334637,-0.113895617,-0.005489018,-0.019109172,-0.127374504,-0.019457094,1.152992661,1.82306059,-0.633737559,0
-0.023502384,-0.113895617,-0.005485856,-0.019074988,-0.127374504,-0.019457094,0.785251134,0.045651808,1.304484407,0
-0.050808616,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.649889152,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005487497,-0.019109172,-0.127374504,-0.019457094,0.119649507,-0.22926721,0.003106801,0
-0.017907119,-0.113895617,-0.005446404,-0.016915365,-1.508408157,-0.019457094,0.51971857,0.045651808,0.064576127,0
-0.035949335,-0.113895617,-0.005468616,-0.019109172,-0.127374504,-0.019457094,0.242595299,0.430286726,-0.578359788,0
-0.04725713,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.282635924,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005481171,-0.019109172,-0.127374504,-0.019457094,0.634571941,1.736753359,0.064576127,0
-0.028293538,-0.113895617,-0.005488804,-0.019472862,0.573604698,-0.019457094,0.030801468,0.045651808,1.249106637,0
-0.062602228,-0.113895617,-0.005488132,-0.019451894,-0.127374504,-0.019457094,-0.642513248,0.045651808,-2.516581755,0
-0.036334637,-0.113895617,-0.005490573,-0.019109172,-0.127374504,-0.019457094,-0.219937139,0.004819482,2.174469181,0
-0.03298418,-0.113895617,-0.005484945,-0.019110353,0.060948267,-0.019457094,0.025532965,0.045651808,0.861462244,0
-0.047994231,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.425450914,0.045651808,0.064576127,0
-0.039517572,-0.113895617,-0.005489264,-0.019522329,1.619842314,-0.019457094,0.771553025,0.045651808,-0.79987087,0
0.024643697,-0.113895617,-0.005382536,-0.014529894,-1.550257661,-0.019457094,0.910641511,0.045651808,-2.01818182,0
-0.042532985,-0.113895617,-0.005481427,-0.019012158,-0.127374504,-0.019457094,-1.800530263,0.045651808,0.064576127,0
-0.015729321,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.639840444,0.045651808,0.064576127,0
-0.052852395,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.59720412,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005416151,-0.019109172,-0.127374504,-0.019457094,0.110882717,-0.031202461,0.064576127,0
-0.036334637,-0.113895617,-0.00548248,-0.019109172,-0.127374504,-0.019457094,-0.250536606,-0.833501735,0.064576127,0
-0.061128026,-0.113895617,-0.005489154,-0.01954374,0.465493478,-0.019457094,-0.372765881,0.045651808,0.064576127,0
-0.044459498,-0.113895617,-0.005488911,-0.019526906,-0.127374504,-0.019457094,-0.752098115,0.045651808,-1.076759723,0
-0.065316099,-0.113895617,-0.005489996,-0.01974013,-1.33752268,-0.019457094,-2.537067018,-7.050055584,-1.741292968,0
-0.036334637,-0.113895617,-0.005489559,-0.019109172,-0.127374504,-0.019457094,0.006018429,-0.179429398,1.675515469,0
0.152162126,0.543830573,-0.005490185,-0.019673239,-0.127374504,-0.024100036,-0.321134549,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.00548938,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.055264725,-0.113895617,-0.005490121,-0.019654486,3.053187847,-0.019457094,0.636679342,0.045651808,0.064576127,0
-0.039098765,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-1.47282936,-2.620615186,0.064576127,0
-0.038512435,-0.113895617,-0.005486318,-0.019109172,-0.127374504,-0.019457094,-1.028167686,0.045651808,0.196928998,0
-0.051914267,-0.113895617,-0.005487268,-0.019355471,-0.542382092,-0.019457094,-0.713111191,0.045651808,-0.024582084,0
-0.036334637,-0.113895617,-0.005476822,-0.018524876,-1.016676478,-0.019457094,0.214145381,0.045651808,0.064576127,0
-0.046047615,-0.113895617,-0.005490418,-0.019109172,3.492607646,-0.019457094,0.33668023,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005483434,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.051076652,-0.113895617,-0.005490164,-0.019109172,-0.127374504,-0.019457094,-1.598219738,0.045651808,-0.855248641,0
-0.025278126,-0.113895617,-0.005465955,-0.017786568,-1.020163936,-0.019457094,0.874815689,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005490144,-0.019109172,-0.127374504,-0.019457094,-2.201990211,-6.008719398,0.064576127,0
-0.012881432,-0.351843858,-0.005488397,-0.019440377,0.824701726,-0.044412904,-0.554002393,0.045651808,1.747506571,0
-0.044342231,-0.113895617,-0.005488681,-0.019109172,-0.127374504,-0.019457094,-0.706788987,0.045651808,-0.246093166,0
-0.036334637,10.37948884,-0.002315981,0.031273963,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005489071,-0.019109172,-0.127374504,-0.019457094,0.513396366,1.349769183,0.064576127,0
0.173068983,-0.113895617,-0.005490183,-0.019664084,2.537043957,-0.019457094,0.156191845,0.045651808,1.747506571,0
-0.036334637,-0.113895617,-0.005477775,-0.018443662,-0.127374504,-0.019457094,0.440691021,1.983397389,1.58137326,0
-0.036334637,-0.113895617,-0.005488502,-0.019109172,-0.127374504,-0.019457094,0.489161251,0.045651808,0.041871241,0
-0.036334637,-0.113895617,-0.005489844,-0.019109172,-0.127374504,-0.019457094,0.847419472,0.045651808,0.086173457,0
-0.042700508,-0.113895617,-0.005489648,-0.019109172,1.714003699,-0.019457094,0.286850726,0.045651808,0.252306768,0
-0.019079779,-0.113895617,-0.005487998,-0.019421181,-0.148299257,-0.019457094,-0.295845734,0.045651808,-1.90742628,0
-0.056939954,-0.113895617,-0.005485278,-0.019075653,0.420156515,-0.019457094,0.961219143,0.045651808,0.196928998,0
-0.036334637,-0.113895617,-0.005467931,-0.019109172,-0.127374504,-0.019457094,0.362717173,0.613556749,0.47381785,0
-0.057459275,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-1.03554359,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005477408,-0.018536688,-0.688855358,-0.019457094,0.581886908,0.045651808,-0.689115329,0
-0.036334637,-0.113895617,-0.005436934,-0.019109172,-0.127374504,-0.019457094,0.01379474,-0.247753626,-0.476464691,0
-0.036334637,-0.113895617,-0.005490317,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.061965641,-0.113895617,-0.00548932,-0.019544478,1.323408323,-0.019457094,0.631410839,0.045651808,-2.461203984,0
-0.042700508,-0.113895617,-0.005475095,-0.018667369,-1.703705845,-0.019457094,-1.191491287,0.045651808,-4.676314803,1
-0.036334637,-0.113895617,-0.005485087,-0.019109172,-0.127374504,-0.019457094,0.378902015,0.661604651,-2.128937361,0
-0.048178506,-0.113895617,-0.005488688,-0.019109172,-0.127374504,-0.019457094,0.330052453,0.045651808,-1.53085744,0
-0.057274999,-0.113895617,-0.005489001,-0.01957401,-0.891127964,-0.019457094,-1.806852467,0.045651808,-1.076759723,0
-0.036334637,-0.113895617,-0.005452246,-0.019109172,-0.127374504,-0.019457094,0.255734946,0.721035262,0.058484572,0
-0.036334637,-0.113895617,-0.005488446,-0.019109172,-0.127374504,-0.019457094,1.257309025,2.2635463,0.064576127,0
-0.049736469,-0.113895617,-0.00548938,-0.019558506,0.880501065,-0.019457094,0.043445876,0.045651808,0.064576127,0
-0.04806124,-0.113895617,-0.005489645,-0.019586562,1.389670038,-0.019457094,0.290011828,0.045651808,-0.689115329,0
-0.04052271,-0.113895617,-0.005485117,-0.019237342,-1.347985056,-0.019457094,-1.572930922,0.045651808,-1.021381952,0
-0.036334637,-0.113895617,-0.00548996,-0.019698784,-0.127374504,-0.019457094,0.144601138,-4.997252339,0.363062309,0
-0.052416835,-0.113895617,-0.005489316,-0.01953488,1.19437235,-0.019457094,0.263669312,0.045651808,0.750706703,0
-0.038009866,-0.113895617,-0.005482653,-0.019004775,-1.044576147,-0.019457094,-0.599311521,0.045651808,0.064576127,0
-0.036669683,-0.113895617,-0.005484159,-0.019080083,-0.305234899,-0.019457094,0.169889954,0.045651808,-1.575159657,0
-0.051177166,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.785251134,0.045651808,0.064576127,0
-0.036334637,0.447633854,-0.005485824,-0.012323093,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.030806382,-0.113895617,-0.005416151,-0.015723737,-1.79786723,-0.019457094,0.249971203,0.045651808,0.47381785,0
0.021125716,-0.113895617,-0.005470513,-0.018164581,-1.107350404,-0.019457094,-0.008185456,0.045651808,1.304484407,0
-0.036334637,-0.113895617,-0.005486611,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.00538872,-0.019109172,-0.127374504,-0.019457094,2.380553919,2.866829935,0.064576127,0
-0.067828942,-0.113895617,-0.005490509,-0.0197704,-0.305234899,-0.019457094,-2.191453204,0.045651808,-0.467604248,0
-0.036334637,-0.113895617,-0.005473625,-0.019109172,-0.127374504,-0.019457094,-0.049279781,0.188257308,0.064576127,0
-0.038177389,-0.113895617,-0.005483146,-0.018944234,-0.420321037,-0.019457094,0.490214952,0.045651808,-0.689115329,0
-0.04688858,-0.113895617,-0.005485307,-0.019174586,-0.751629615,-0.019457094,-0.519230272,0.045651808,0.47381785,0
0.127684065,-0.113895617,-0.00548749,-0.019109172,0.135928629,-0.019457094,-0.093535209,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005489184,-0.019109172,-0.127374504,-0.019457094,-0.591935616,-1.019848165,0.064576127,0
0.127745499,0.976942992,-0.005489959,-0.019657587,0.370634601,0.053088865,-1.538158801,-2.625901015,1.869337666,0
-0.033989317,-0.113895617,-0.005487781,-0.019367284,0.280658166,-0.019457094,0.316354344,0.045651808,-0.910626411,0
-0.036334637,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
0.029166815,-0.113895617,-0.005455702,-0.01755474,-1.700218386,-0.019457094,-0.659372458,0.045651808,1.525995489,0
-0.036334637,-0.113895617,-0.00548923,-0.019109172,-0.127374504,-0.019457094,-0.206323326,0.045651808,0.765104923,0
-0.036334637,-0.113895617,-0.005458596,-0.019109172,-0.127374504,-0.019457094,-0.131858301,-0.678982144,-1.658226312,0
-0.036334637,2.168920737,-0.005485824,0.065051529,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.026115741,-0.113895617,-0.005453138,-0.017254248,-1.25382367,-0.019457094,0.759962318,0.045651808,-1.575159657,0
-0.036334637,-0.113895617,-0.004601314,0.002147733,-0.127374504,-0.019457094,0.286850726,0.361291282,1.082973325,0
-0.041360324,-0.113895617,-0.005477615,-0.01854038,-0.545869551,-0.019457094,0.498644557,0.045651808,0.086173457,0
0.094445462,-0.113895617,-0.005482495,-0.019109172,-0.852765918,-0.019457094,-0.182783654,0.045651808,0.064576127,0
-0.001154829,-0.113895617,-0.005483628,-0.018879263,0.598016909,-0.019457094,1.672467082,0.045651808,0.064576127,0
-0.031426217,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.057143984,0.045651808,0.064576127,0
-0.061128026,-0.113895617,-0.005487912,-0.019391648,0.325995129,-0.019457094,-0.011346558,0.045651808,0.196928998,0
-0.050909129,-0.113895617,-0.005490176,-0.019675897,1.689591488,-0.019457094,-0.596150419,0.045651808,3.187328603,0
-0.018744733,-0.113895617,-0.005473377,-0.019109172,-0.127374504,-0.019457094,0.322676548,0.045651808,0.141551228,0
0.027324063,-0.113895617,-0.005382543,-0.014530632,-1.550257661,-0.019457094,0.910641511,0.045651808,-2.01818182,0
-0.036334637,-0.113895617,-0.005486512,-0.019109172,-0.127374504,-0.019457094,0.707277286,0.851279196,0.064576127,0
-0.020922531,-0.113895617,-0.005281448,-0.011329331,-2.041989341,-0.019457094,0.528148175,0.045651808,1.249106637,0
-0.034826931,-0.113895617,-0.005489144,-0.019508301,1.459419213,-0.019457094,0.66618296,0.045651808,-0.356848707,0
