pl_name,predicted_class,habitability_probability,habitability_score,actual_label,pl_rade,pl_eqt,pl_insol,st_teff,rank
Kepler-1640 b,0,4.72455e-05,0.00472455,0,5.83,1228.0,537.4,6264.0,11046
Kepler-502 b,0,4.72455e-05,0.00472455,0,4.14,1217.0,517.66,6228.0,11047
Kepler-21 b,0,4.72455e-05,0.00472455,0,1.59,1785.0,2399.4,6131.0,11048
Kepler-1213 b,0,4.72455e-05,0.00472455,0,1.29,1156.0,422.79,6074.0,11049
Kepler-101 b,0,4.72455e-05,0.00472455,0,4.36,1291.0,656.81,5761.0,11050
Kepler-217 d,0,4.72455e-05,0.00472455,0,1.14,1533.0,1306.8,6765.0,11051
Kepler-1603 b,0,4.72455e-05,0.00472455,0,0.97,1522.0,1269.46,6274.0,11052
Kepler-960 b,0,4.72455e-05,0.00472455,0,5.46,1392.0,886.72,4854.0,11053
Kepler-960 b,0,4.72455e-05,0.00472455,0,5.12,1391.0,886.72,4854.0,11054
Kepler-960 b,0,4.72455e-05,0.00472455,0,5.46,1392.0,886.72,4854.0,11055
Kepler-447 b,0,4.72455e-05,0.00472455,0,6.06,862.0,130.75,5555.0,11056
Kepler-217 d,0,4.72455e-05,0.00472455,0,1.14,1533.0,1306.8,6765.0,11057
Kepler-1590 b,0,4.72455e-05,0.00472455,0,1.09,1019.0,255.32,6202.0,11058
Kepler-1181 b,0,4.72455e-05,0.00472455,0,1.57,1358.0,803.93,6680.0,11059
Kepler-1181 b,0,4.72455e-05,0.00472455,0,1.57,1358.0,803.93,6680.0,11060
Kepler-132 b,0,4.72455e-05,0.00472455,0,1.04,1055.0,292.35,5921.0,11061
K2-334 b,0,4.72455e-05,0.00472455,0,5.67086336,1369.87,832.2294,6315.7,11062
Kepler-238 b,0,4.72455e-05,0.00472455,0,1.62,1642.0,1718.04,5739.0,11063
Kepler-1597 b,0,4.72455e-05,0.00472455,0,0.91,1499.0,1193.77,6484.0,11064
Kepler-217 d,0,4.72455e-05,0.00472455,0,1.29,1574.0,1448.04,6167.0,11065
Kepler-447 b,0,4.72455e-05,0.00472455,0,6.06,862.0,130.75,5555.0,11066
Kepler-1572 b,0,4.72455e-05,0.00472455,0,1.33,1293.0,661.04,6157.0,11067
Kepler-1572 b,0,4.72455e-05,0.00472455,0,1.33,1293.0,661.04,6157.0,11068
Kepler-1572 b,0,4.72455e-05,0.00472455,0,1.3,1293.0,661.04,6157.0,11069
Kepler-1572 b,0,4.72455e-05,0.00472455,0,1.33,1293.0,661.04,6157.0,11070
Kepler-257 c,0,4.72455e-05,0.00472455,0,4.56,881.0,142.63,5188.0,11071
Kepler-257 c,0,4.72455e-05,0.00472455,0,4.77,881.0,142.63,5188.0,11072
Kepler-1603 b,0,4.72455e-05,0.00472455,0,1.05,1563.0,1410.56,6276.0,11073
Kepler-960 b,0,4.72455e-05,0.00472455,0,5.46,1392.0,886.72,4854.0,11074
Kepler-1031 b,0,4.72455e-05,0.00472455,0,1.0,2024.0,3973.86,5855.0,11075
Kepler-1590 b,0,4.72455e-05,0.00472455,0,1.09,1019.0,255.32,6202.0,11076
Kepler-1590 b,0,4.72455e-05,0.00472455,0,1.0,1020.0,255.32,6202.0,11077
Kepler-1590 b,0,4.72455e-05,0.00472455,0,1.09,1019.0,255.32,6202.0,11078
Kepler-730 c,0,4.72455e-05,0.00472455,0,1.23,1398.0,903.77,6123.0,11079
Kepler-1070 b,0,4.72455e-05,0.00472455,0,1.59,1101.0,348.15,6277.0,11080
Kepler-217 d,0,4.72455e-05,0.00472455,0,1.14,1533.0,1306.8,6765.0,11081
Kepler-21 b,0,4.72455e-05,0.00472455,0,1.59,1785.0,2399.4,6131.0,11082
Kepler-21 b,0,4.72455e-05,0.00472455,0,1.59,1785.0,2399.4,6131.0,11083
Kepler-1589 b,0,4.72455e-05,0.00472455,0,1.19,2102.0,4614.18,6117.0,11084
Kepler-831 b,0,4.72455e-05,0.00472455,0,1.19,980.0,217.75,5628.0,11085
Kepler-1104 b,0,4.72455e-05,0.00472455,0,1.07,1256.0,587.47,6452.0,11086
Kepler-1104 b,0,4.72455e-05,0.00472455,0,1.55,1321.0,720.22,6387.0,11087
Kepler-356 b,0,4.72455e-05,0.00472455,0,1.6,1294.0,663.8,6140.0,11088
Kepler-356 b,0,4.72455e-05,0.00472455,0,1.3,1207.0,501.53,6129.0,11089
Kepler-356 b,0,4.72455e-05,0.00472455,0,1.3,1207.0,501.53,6129.0,11090
Kepler-356 b,0,4.72455e-05,0.00472455,0,1.3,1207.0,501.53,6129.0,11091
Kepler-1435 b,0,4.72455e-05,0.00472455,0,0.94,1427.0,980.87,6664.0,11092
Kepler-1949 b,0,4.72455e-05,0.00472455,0,1.36,1709.0,2016.25,6028.0,11093
Kepler-394 d,0,4.72455e-05,0.00472455,0,1.5,1197.0,485.48,6426.0,11094
Kepler-394 d,0,4.72455e-05,0.00472455,0,1.5,1197.0,485.48,6426.0,11095
Kepler-394 d,0,4.72455e-05,0.00472455,0,1.5,1197.0,485.48,6426.0,11096
Kepler-402 c,0,4.72455e-05,0.00472455,0,1.6,1213.0,510.94,6522.0,11097
Kepler-625 c,0,4.72455e-05,0.00472455,0,1.18,1202.0,493.74,6077.0,11098
Kepler-625 c,0,4.72455e-05,0.00472455,0,1.18,1202.0,493.74,6077.0,11099
Kepler-65 b,0,4.72455e-05,0.00472455,0,1.5,1726.0,2097.4,6169.0,11100
Kepler-65 b,0,4.72455e-05,0.00472455,0,1.5,1726.0,2097.4,6169.0,11101
Kepler-394 b,0,4.72455e-05,0.00472455,0,1.52,1035.0,271.68,6398.0,11102
Kepler-1238 b,0,4.72455e-05,0.00472455,0,1.57,1309.0,694.82,6337.0,11103
Kepler-1890 b,0,4.72455e-05,0.00472455,0,0.84,1350.0,784.69,6483.0,11104
Kepler-1859 b,0,4.72455e-05,0.00472455,0,1.29,1436.0,1005.86,6190.0,11105
Kepler-1859 b,0,4.72455e-05,0.00472455,0,1.29,1436.0,1005.86,6190.0,11106
Kepler-1859 b,0,4.72455e-05,0.00472455,0,1.29,1436.0,1005.86,6190.0,11107
Kepler-1248 b,0,4.72455e-05,0.00472455,0,1.16,1060.0,298.42,6045.0,11108
Kepler-1248 b,0,4.72455e-05,0.00472455,0,1.04,1035.0,271.25,6161.0,11109
Kepler-1248 b,0,4.72455e-05,0.00472455,0,1.16,1060.0,298.42,6045.0,11110
Kepler-831 b,0,4.72455e-05,0.00472455,0,1.19,980.0,217.75,5628.0,11111
Kepler-831 b,0,4.72455e-05,0.00472455,0,1.19,980.0,217.75,5628.0,11112
Kepler-1408 b,0,4.72455e-05,0.00472455,0,0.84,1512.0,1234.68,6295.0,11113
Kepler-1408 b,0,4.72455e-05,0.00472455,0,0.84,1512.0,1234.68,6295.0,11114
Kepler-1408 b,0,4.72455e-05,0.00472455,0,0.84,1512.0,1234.68,6295.0,11115
Kepler-348 b,0,4.72455e-05,0.00472455,0,1.33,1110.0,358.82,6395.0,11116
Kepler-348 b,0,4.72455e-05,0.00472455,0,1.33,1110.0,358.82,6395.0,11117
Kepler-342 e,0,4.72455e-05,0.00472455,0,0.83,1820.0,2595.74,6475.0,11118
Kepler-342 e,0,4.72455e-05,0.00472455,0,0.83,1820.0,2595.74,6475.0,11119
Kepler-342 e,0,4.72455e-05,0.00472455,0,1.18,1897.0,3071.95,6297.0,11120
Kepler-1890 b,0,4.72455e-05,0.00472455,0,0.84,1350.0,784.69,6483.0,11121
Kepler-653 c,0,4.72455e-05,0.00472455,0,0.82,2078.0,4399.18,5676.0,11122
Kepler-653 c,0,4.72455e-05,0.00472455,0,0.7,1912.0,3160.48,5665.0,11123
Kepler-323 b,0,4.72455e-05,0.00472455,0,1.57,1659.0,1797.15,6015.0,11124
Kepler-1443 b,0,4.72455e-05,0.00472455,0,0.79,1572.0,1443.27,6379.0,11125
Kepler-1443 b,0,4.72455e-05,0.00472455,0,0.79,1572.0,1443.27,6379.0,11126
Kepler-1433 b,0,4.72455e-05,0.00472455,0,1.33,1215.0,515.81,6164.0,11127
Kepler-1443 b,0,4.72455e-05,0.00472455,0,0.79,1572.0,1443.27,6379.0,11128
Kepler-84 d,0,4.72455e-05,0.00472455,0,1.3,1188.0,470.83,6028.0,11129
Kepler-65 b,0,4.72455e-05,0.00472455,0,1.5,1726.0,2097.4,6169.0,11130
Kepler-341 b,0,4.72455e-05,0.00472455,0,1.14,1095.0,340.45,6008.0,11131
Kepler-341 b,0,4.72455e-05,0.00472455,0,1.14,1095.0,340.45,6008.0,11132
Kepler-1429 b,0,4.72455e-05,0.00472455,0,1.23,1199.0,488.22,6217.0,11133
Kepler-653 c,0,4.72455e-05,0.00472455,0,0.7,1912.0,3160.48,5665.0,11134
Kepler-653 c,0,4.72455e-05,0.00472455,0,0.7,1912.0,3160.48,5665.0,11135
Kepler-634 b,0,4.72455e-05,0.00472455,0,1.61,1222.0,526.76,6458.0,11136
Kepler-1435 b,0,4.72455e-05,0.00472455,0,0.9,1331.0,740.51,6256.0,11137
Kepler-1421 b,0,4.72455e-05,0.00472455,0,0.71,1131.0,386.64,6540.0,11138
Kepler-1421 b,0,4.72455e-05,0.00472455,0,0.91,1209.0,505.0,6296.0,11139
Kepler-84 d,0,4.72455e-05,0.00472455,0,1.6,1254.0,584.24,6036.0,11140
Kepler-65 d,0,4.72455e-05,0.00472455,0,1.58,1117.0,368.36,6181.0,11141
Kepler-634 b,0,4.72455e-05,0.00472455,0,1.61,1222.0,526.76,6458.0,11142
Kepler-1104 b,0,4.72455e-05,0.00472455,0,1.07,1256.0,587.47,6452.0,11143
Kepler-1104 b,0,4.72455e-05,0.00472455,0,1.07,1256.0,587.47,6452.0,11144
Kepler-1890 b,0,4.72455e-05,0.00472455,0,1.08,1328.0,735.25,6046.0,11145
Kepler-1238 b,0,4.72455e-05,0.00472455,0,1.57,1309.0,694.82,6337.0,11146
Kepler-187 b,0,4.72455e-05,0.00472455,0,1.26,1175.0,451.27,5945.0,11147
Kepler-187 b,0,4.72455e-05,0.00472455,0,1.26,1175.0,451.27,5945.0,11148
Kepler-634 b,0,4.72455e-05,0.00472455,0,1.61,1222.0,526.76,6458.0,11149
Kepler-625 c,0,4.72455e-05,0.00472455,0,1.18,1202.0,493.74,6077.0,11150
Kepler-1443 b,0,4.72455e-05,0.00472455,0,0.85,1602.0,1555.96,6258.0,11151
Kepler-1433 b,0,4.72455e-05,0.00472455,0,1.33,1215.0,515.81,6164.0,11152
Kepler-1433 b,0,4.72455e-05,0.00472455,0,1.33,1215.0,515.81,6164.0,11153
Kepler-1434 b,0,4.72455e-05,0.00472455,0,0.86,1186.0,467.3,6350.0,11154
Kepler-1434 b,0,4.72455e-05,0.00472455,0,0.86,1186.0,467.3,6350.0,11155
Kepler-1434 b,0,4.72455e-05,0.00472455,0,0.86,1186.0,467.3,6350.0,11156
Kepler-1434 b,0,4.72455e-05,0.00472455,0,1.28,1320.0,717.7,6231.0,11157
Kepler-1435 b,0,4.72455e-05,0.00472455,0,0.94,1427.0,980.87,6664.0,11158
Kepler-187 b,0,4.72455e-05,0.00472455,0,1.26,1175.0,451.27,5945.0,11159
Kepler-677 b,0,4.72455e-05,0.00472455,0,5.31,1015.0,251.38,5992.0,11160
Kepler-690 b,0,4.72455e-05,0.00472455,0,5.56,958.0,198.7,5918.0,11161
Kepler-1394 b,0,4.72455e-05,0.00472455,0,0.75,1579.0,1470.37,6712.0,11162
Kepler-1394 b,0,4.72455e-05,0.00472455,0,0.75,1579.0,1470.37,6712.0,11163
Kepler-1394 b,0,4.72455e-05,0.00472455,0,1.36,1947.0,3388.82,6277.0,11164
Kepler-140 b,0,4.72455e-05,0.00472455,0,1.35,1323.0,723.71,6167.0,11165
Kepler-140 b,0,4.72455e-05,0.00472455,0,1.35,1323.0,723.71,6167.0,11166
Kepler-140 b,0,4.72455e-05,0.00472455,0,1.35,1323.0,723.71,6167.0,11167
Kepler-1238 b,0,4.72455e-05,0.00472455,0,1.57,1309.0,694.82,6337.0,11168
Kepler-1833 b,0,4.72455e-05,0.00472455,0,1.32,1146.0,407.94,6047.0,11169
Kepler-822 b,0,4.72455e-05,0.00472455,0,1.52,1240.0,558.65,5823.0,11170
Kepler-822 b,0,4.72455e-05,0.00472455,0,1.52,1240.0,558.65,5823.0,11171
Kepler-825 b,0,4.72455e-05,0.00472455,0,1.35,1270.0,614.52,6224.0,11172
Kepler-825 b,0,4.72455e-05,0.00472455,0,1.29,1270.0,614.52,6224.0,11173
Kepler-825 b,0,4.72455e-05,0.00472455,0,1.35,1270.0,614.52,6224.0,11174
Kepler-825 b,0,4.72455e-05,0.00472455,0,1.35,1270.0,614.52,6224.0,11175
Kepler-826 b,0,4.72455e-05,0.00472455,0,1.37,1305.0,684.07,6060.0,11176
Kepler-360 b,0,4.72455e-05,0.00472455,0,1.62,1296.0,667.45,6052.0,11177
Kepler-360 b,0,4.72455e-05,0.00472455,0,1.62,1296.0,667.45,6052.0,11178
Kepler-750 c,0,4.72455e-05,0.00472455,0,1.58,1344.0,770.59,6495.0,11179
Kepler-1833 b,0,4.72455e-05,0.00472455,0,1.32,1146.0,407.94,6047.0,11180
Kepler-1833 b,0,4.72455e-05,0.00472455,0,1.35,1177.0,454.45,6164.0,11181
Kepler-750 c,0,4.72455e-05,0.00472455,0,1.58,1344.0,770.59,6495.0,11182
Kepler-578 b,0,4.72455e-05,0.00472455,0,4.47,1774.0,2342.49,4868.0,11183
HD 25463 c,0,4.72455e-05,0.00472455,0,1.33374248,1587.27,1500.102,6337.87,11184
Kepler-1395 b,0,4.72455e-05,0.00472455,0,1.18,1747.0,2201.61,6461.0,11185
Kepler-1395 b,0,4.72455e-05,0.00472455,0,1.18,1747.0,2201.61,6461.0,11186
Kepler-677 b,0,4.72455e-05,0.00472455,0,5.38,1015.0,251.38,5992.0,11187
Kepler-1395 b,0,4.72455e-05,0.00472455,0,1.18,1747.0,2201.61,6461.0,11188
Kepler-1394 b,0,4.72455e-05,0.00472455,0,0.75,1579.0,1470.37,6712.0,11189
Kepler-380 c,0,4.72455e-05,0.00472455,0,1.25,1015.0,251.3,6043.0,11190
Kepler-1588 b,0,4.72455e-05,0.00472455,0,0.78,925.0,172.98,5678.0,11191
Kepler-360 b,0,4.72455e-05,0.00472455,0,1.62,1296.0,667.45,6052.0,11192
Kepler-1370 c,0,4.72455e-05,0.00472455,0,1.2,1108.0,355.96,6292.0,11193
Kepler-1181 b,0,4.72455e-05,0.00472455,0,1.57,1358.0,803.93,6680.0,11194
Kepler-677 b,0,4.72455e-05,0.00472455,0,5.38,1015.0,251.38,5992.0,11195
WASP-47 e,0,4.72455e-05,0.00472455,0,1.79,1992.0,3740.0,5476.0,11196
Kepler-1395 b,0,4.72455e-05,0.00472455,0,0.7,1311.0,699.15,6017.0,11197
Kepler-1864 b,0,4.72455e-05,0.00472455,0,1.04,1510.0,1229.66,6130.0,11198
Kepler-1248 b,0,4.72455e-05,0.00472455,0,1.16,1060.0,298.42,6045.0,11199
Kepler-1859 c,0,4.72455e-05,0.00472455,0,1.32,1310.0,696.11,6190.0,11200
Kepler-1859 c,0,4.72455e-05,0.00472455,0,1.32,1310.0,696.11,6190.0,11201
Kepler-1859 c,0,4.72455e-05,0.00472455,0,1.32,1310.0,696.11,6190.0,11202
Kepler-1264 b,0,4.72455e-05,0.00472455,0,0.99,1823.0,2609.51,5854.0,11203
Kepler-1037 b,0,4.72455e-05,0.00472455,0,1.61,1652.0,1761.19,5265.0,11204
Kepler-1037 b,0,4.72455e-05,0.00472455,0,1.61,1652.0,1761.19,5265.0,11205
Kepler-392 b,0,4.72455e-05,0.00472455,0,1.19,1360.0,807.67,6474.0,11206
Kepler-1037 b,0,4.72455e-05,0.00472455,0,1.61,1650.0,1761.19,5265.0,11207
Kepler-1818 b,0,4.72455e-05,0.00472455,0,1.38,1209.0,504.23,6047.0,11208
HIP 29442 c,0,4.72455e-05,0.00472455,0,1.58,1217.0,373.0,5289.0,11209
HIP 29442 c,0,4.72455e-05,0.00472455,0,1.551,1123.0,451.0,5289.0,11210
Kepler-1264 b,0,4.72455e-05,0.00472455,0,0.99,1823.0,2609.51,5854.0,11211
Kepler-1264 b,0,4.72455e-05,0.00472455,0,0.99,1823.0,2609.51,5854.0,11212
Kepler-1876 b,0,4.72455e-05,0.00472455,0,1.25,1424.0,973.05,6112.0,11213
Kepler-1876 b,0,4.72455e-05,0.00472455,0,1.06,1194.0,479.87,6057.0,11214
Kepler-1876 b,0,4.72455e-05,0.00472455,0,1.25,1424.0,973.05,6112.0,11215
Kepler-1037 b,0,4.72455e-05,0.00472455,0,1.61,1652.0,1761.19,5265.0,11216
Kepler-392 b,0,4.72455e-05,0.00472455,0,1.19,1360.0,807.67,6474.0,11217
Kepler-387 b,0,4.72455e-05,0.00472455,0,1.01,994.0,230.81,5772.0,11218
Kepler-387 b,0,4.72455e-05,0.00472455,0,1.08,1073.0,313.08,6303.0,11219
Kepler-387 b,0,4.72455e-05,0.00472455,0,1.08,1073.0,313.08,6303.0,11220
KOI-351 b,0,4.72455e-05,0.00472455,0,1.15,1061.0,299.49,6238.0,11221
Kepler-822 b,0,4.72455e-05,0.00472455,0,1.52,1240.0,558.65,5823.0,11222
Kepler-380 c,0,4.72455e-05,0.00472455,0,1.25,1015.0,251.3,6043.0,11223
Kepler-380 c,0,4.72455e-05,0.00472455,0,1.25,1015.0,251.3,6043.0,11224
Kepler-1244 b,0,4.72455e-05,0.00472455,0,1.15,1633.0,1682.01,6728.0,11225
KOI-351 b,0,4.72455e-05,0.00472455,0,1.15,1061.0,299.49,6238.0,11226
Kepler-363 b,0,4.72455e-05,0.00472455,0,1.14,1347.0,776.7,5711.0,11227
Kepler-363 c,0,4.72455e-05,0.00472455,0,1.59,1054.0,292.19,5711.0,11228
Kepler-690 b,0,4.72455e-05,0.00472455,0,5.52,964.0,204.39,5973.0,11229
Kepler-1244 b,0,4.72455e-05,0.00472455,0,1.15,1633.0,1682.01,6728.0,11230
Kepler-342 e,0,4.72455e-05,0.00472455,0,0.83,1820.0,2595.74,6475.0,11231
Kepler-402 c,0,4.72455e-05,0.00472455,0,1.51,1140.0,399.43,6052.0,11232
Kepler-348 b,0,4.72455e-05,0.00472455,0,1.33,1110.0,358.82,6395.0,11233
Kepler-1244 b,0,4.72455e-05,0.00472455,0,1.15,1633.0,1682.01,6728.0,11234
Kepler-381 b,0,4.72455e-05,0.00472455,0,1.31,1599.0,1544.99,6550.0,11235
Kepler-431 b,0,4.72455e-05,0.00472455,0,0.73,1026.0,262.26,6006.0,11236
Kepler-1084 b,0,4.72455e-05,0.00472455,0,1.14,1859.0,2823.41,6403.0,11237
Kepler-1087 b,0,4.72455e-05,0.00472455,0,0.82,2135.0,4912.96,5582.0,11238
Kepler-1087 b,0,4.72455e-05,0.00472455,0,0.82,2135.0,4912.96,5582.0,11239
Kepler-1087 b,0,4.72455e-05,0.00472455,0,0.82,2135.0,4912.96,5582.0,11240
Kepler-1934 b,0,4.72455e-05,0.00472455,0,0.84,1760.0,2267.35,6187.0,11241
Kepler-997 b,0,4.72455e-05,0.00472455,0,0.98,1508.0,1223.52,6287.0,11242
Kepler-168 b,0,4.72455e-05,0.00472455,0,1.54,1252.0,580.32,6251.0,11243
Kepler-1421 b,0,4.72455e-05,0.00472455,0,0.71,1131.0,386.64,6540.0,11244
Kepler-1293 b,0,4.72455e-05,0.00472455,0,0.92,1183.0,462.81,6187.0,11245
Kepler-1293 b,0,4.72455e-05,0.00472455,0,0.9,1214.0,513.18,6528.0,11246
Kepler-999 b,0,4.72455e-05,0.00472455,0,1.51,1114.0,364.18,6167.0,11247
Kepler-999 b,0,4.72455e-05,0.00472455,0,1.51,1114.0,364.18,6167.0,11248
Kepler-999 b,0,4.72455e-05,0.00472455,0,1.51,1114.0,364.18,6167.0,11249
Kepler-997 b,0,4.72455e-05,0.00472455,0,0.98,1508.0,1223.52,6287.0,11250
Kepler-1934 b,0,4.72455e-05,0.00472455,0,0.84,1760.0,2267.35,6187.0,11251
Kepler-1934 b,0,4.72455e-05,0.00472455,0,0.84,1760.0,2267.35,6187.0,11252
Kepler-168 b,0,4.72455e-05,0.00472455,0,1.54,1252.0,580.32,6251.0,11253
Kepler-408 b,0,4.72455e-05,0.00472455,0,0.7,1558.0,1391.8,6104.0,11254
Kepler-408 b,0,4.72455e-05,0.00472455,0,0.7,1558.0,1391.8,6104.0,11255
KELT-24 b,0,4.72455e-05,0.00472455,0,12.71098411,1391.0,624.0,6426.0,11256
Kepler-402 b,0,4.72455e-05,0.00472455,0,1.26,1393.0,890.89,6522.0,11257
Kepler-402 b,0,4.72455e-05,0.00472455,0,1.26,1393.0,890.89,6522.0,11258
Kepler-403 b,0,4.72455e-05,0.00472455,0,1.09,1038.0,274.53,6086.0,11259
Kepler-403 b,0,4.72455e-05,0.00472455,0,1.09,1038.0,274.53,6086.0,11260
Kepler-403 b,0,4.72455e-05,0.00472455,0,1.09,1038.0,274.53,6086.0,11261
Kepler-431 b,0,4.72455e-05,0.00472455,0,0.97,1337.0,755.47,6293.0,11262
KOI-94 b,0,4.72455e-05,0.00472455,0,1.55,1391.0,885.02,6098.0,11263
Kepler-793 b,0,4.72455e-05,0.00472455,0,1.51,1177.0,452.95,5776.0,11264
Kepler-312 b,0,4.72455e-05,0.00472455,0,0.98,1641.0,1715.03,6173.0,11265
Kepler-402 c,0,4.72455e-05,0.00472455,0,1.6,1213.0,510.94,6522.0,11266
Kepler-402 c,0,4.72455e-05,0.00472455,0,1.6,1213.0,510.94,6522.0,11267
Kepler-1084 b,0,4.72455e-05,0.00472455,0,1.14,1859.0,2823.41,6403.0,11268
Kepler-1084 b,0,4.72455e-05,0.00472455,0,1.14,1859.0,2823.41,6403.0,11269
Kepler-431 b,0,4.72455e-05,0.00472455,0,0.97,1337.0,755.47,6293.0,11270
Kepler-431 b,0,4.72455e-05,0.00472455,0,0.97,1337.0,755.47,6293.0,11271
KOI-94 b,0,4.72455e-05,0.00472455,0,1.55,1391.0,885.02,6098.0,11272
Kepler-1960 b,0,4.72455e-05,0.00472455,0,0.97,1524.0,1275.62,6363.0,11273
Kepler-1960 b,0,4.72455e-05,0.00472455,0,0.97,1524.0,1275.62,6363.0,11274
Kepler-1960 b,0,4.72455e-05,0.00472455,0,0.98,1547.0,1352.14,6371.0,11275
Kepler-1225 b,0,4.72455e-05,0.00472455,0,1.57,1046.0,283.48,6341.0,11276
HATS-70 b,0,4.72455e-05,0.00472455,0,15.513256,2730.0,9110.0,7930.0,11277
Kepler-197 b,0,4.72455e-05,0.00472455,0,1.07,1143.0,403.88,6004.0,11278
Kepler-1982 b,0,4.72455e-05,0.00472455,0,0.77,1282.0,638.38,6202.0,11279
Kepler-197 b,0,4.72455e-05,0.00472455,0,1.07,1143.0,403.88,6004.0,11280
Kepler-884 b,0,4.72455e-05,0.00472455,0,1.32,1089.0,332.54,6070.0,11281
Kepler-1298 b,0,4.72455e-05,0.00472455,0,1.04,1261.0,597.75,6461.0,11282
Kepler-1298 b,0,4.72455e-05,0.00472455,0,1.04,1261.0,597.75,6461.0,11283
Kepler-1640 b,0,4.72455e-05,0.00472455,0,5.49,1222.0,527.0,6266.0,11284
Kepler-1640 b,0,4.72455e-05,0.00472455,0,5.49,1222.0,527.0,6266.0,11285
Kepler-197 b,0,4.72455e-05,0.00472455,0,1.07,1143.0,403.88,6004.0,11286
Kepler-1972 b,0,4.72455e-05,0.00472455,0,0.98,1392.0,886.58,6003.0,11287
Kepler-1972 b,0,4.72455e-05,0.00472455,0,0.98,1392.0,886.58,6003.0,11288
Kepler-1972 b,0,4.72455e-05,0.00472455,0,0.98,1392.0,886.58,6003.0,11289
Kepler-1298 b,0,4.72455e-05,0.00472455,0,1.36,1373.0,839.5,6311.0,11290
Kepler-197 b,0,4.72455e-05,0.00472455,0,1.22,1142.0,402.39,6003.0,11291
Kepler-886 b,0,4.72455e-05,0.00472455,0,1.36,1098.0,344.06,6334.0,11292
Kepler-886 b,0,4.72455e-05,0.00472455,0,1.36,1098.0,344.06,6334.0,11293
Kepler-886 b,0,4.72455e-05,0.00472455,0,1.36,1098.0,344.06,6334.0,11294
Kepler-887 c,0,4.72455e-05,0.00472455,0,1.05,1084.0,326.45,6422.0,11295
Kepler-887 c,0,4.72455e-05,0.00472455,0,1.05,1084.0,326.45,6422.0,11296
Kepler-880 b,0,4.72455e-05,0.00472455,0,4.65,1622.0,1636.72,6900.0,11297
Kepler-793 b,0,4.72455e-05,0.00472455,0,1.51,1177.0,452.95,5776.0,11298
Kepler-884 b,0,4.72455e-05,0.00472455,0,1.32,1089.0,332.54,6070.0,11299
Kepler-1960 b,0,4.72455e-05,0.00472455,0,0.97,1524.0,1275.62,6363.0,11300
Kepler-168 b,0,4.72455e-05,0.00472455,0,1.54,1252.0,580.32,6251.0,11301
Kepler-750 c,0,4.72455e-05,0.00472455,0,1.58,1344.0,770.59,6495.0,11302
Kepler-997 b,0,4.72455e-05,0.00472455,0,1.36,1709.0,2012.12,6045.0,11303
Kepler-997 b,0,4.72455e-05,0.00472455,0,0.98,1508.0,1223.52,6287.0,11304
Kepler-1293 b,0,4.72455e-05,0.00472455,0,0.9,1214.0,513.18,6528.0,11305
Kepler-1293 b,0,4.72455e-05,0.00472455,0,0.9,1214.0,513.18,6528.0,11306
Kepler-865 c,0,4.72455e-05,0.00472455,0,0.9,914.0,164.98,5440.0,11307
Kepler-865 c,0,4.72455e-05,0.00472455,0,0.89,914.0,164.98,5440.0,11308
Kepler-1225 b,0,4.72455e-05,0.00472455,0,1.57,1046.0,283.48,6341.0,11309
Kepler-1225 b,0,4.72455e-05,0.00472455,0,1.57,1046.0,283.48,6341.0,11310
Kepler-1898 b,0,4.72455e-05,0.00472455,0,0.92,1167.0,439.42,5702.0,11311
Kepler-1890 b,0,4.72455e-05,0.00472455,0,0.84,1350.0,784.69,6483.0,11312
Kepler-58 e,0,4.72455e-05,0.00472455,0,1.58,1213.0,511.6,6100.0,11313
Kepler-58 e,0,4.72455e-05,0.00472455,0,1.61,1212.0,511.6,6100.0,11314
Kepler-1435 b,0,4.72455e-05,0.00472455,0,0.94,1427.0,980.87,6664.0,11315
Kepler-1876 b,0,4.72455e-05,0.00472455,0,1.25,1424.0,973.05,6112.0,11316
Kepler-1864 b,0,4.72455e-05,0.00472455,0,1.04,1510.0,1229.66,6130.0,11317
Kepler-1864 b,0,4.72455e-05,0.00472455,0,1.04,1510.0,1229.66,6130.0,11318
Kepler-402 b,0,4.72455e-05,0.00472455,0,1.21,1311.0,699.45,6052.0,11319
TOI-1203 b,0,4.72455e-05,0.00472455,0,1.52,1361.2,572.2,5737.0,11320
Kepler-173 b,0,4.72455e-05,0.00472455,0,1.28,1179.0,457.15,6032.0,11321
KOI-94 b,0,4.72455e-05,0.00472455,0,1.5,1423.0,971.76,6181.0,11322
KOI-94 b,0,4.72455e-05,0.00472455,0,1.55,1391.0,885.02,6098.0,11323
Kepler-407 b,0,4.72455e-05,0.00472455,0,1.21,2079.0,4418.23,5626.0,11324
Kepler-407 b,0,4.72455e-05,0.00472455,0,1.13,1983.0,3643.96,5475.0,11325
Kepler-407 b,0,4.72455e-05,0.00472455,0,1.21,2079.0,4418.23,5626.0,11326
Kepler-408 b,0,4.72455e-05,0.00472455,0,0.7,1558.0,1391.8,6104.0,11327
Kepler-408 b,0,4.72455e-05,0.00472455,0,0.69,1561.0,1406.11,6139.0,11328
Kepler-58 e,0,4.72455e-05,0.00472455,0,1.58,1213.0,511.6,6100.0,11329
Kepler-1421 b,0,4.72455e-05,0.00472455,0,0.71,1131.0,386.64,6540.0,11330
Kepler-341 b,0,4.72455e-05,0.00472455,0,1.14,1095.0,340.45,6008.0,11331
