pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_met,st_logg,disc_year,pl_density,escape_velocity_factor,tidal_heating_indicator,flux_variation,st_type_category,pl_type_category,stellar_compatibility_index,habitability_score_index,hz_conservative,habitable_candidate,hz_optimistic,st_type_category_F,st_type_category_G,st_type_category_K,st_type_category_M,st_type_category_Other,pl_type_category_jupiter,pl_type_category_neptune,pl_type_category_rocky,pl_type_category_super_earth
Kepler-1909 b,2.39161966,0.0306,0.93,0.764516582279732,0.0,266.01,1031.0,4935.0,0.685,0.663,-0.42,4.589,2021,0.9504692347797457,0.9066757089285022,0.0,0.0,K,rocky,0.93,0.4801666666666667,0,0,0,False,False,True,False,False,False,False,True,False
Kepler-1909 b,2.39162484,0.0306,0.96,0.8598121191340817,0.0,266.01,1030.0,4935.0,0.685,0.663,-0.42,4.589,2021,0.9718290192035611,0.9463813312285919,0.0,0.0,K,rocky,0.93,0.4841666666666667,0,0,0,False,False,True,False,False,False,False,True,False
Kepler-191 b,9.93967857,0.0867,1.34,2.9531652807888644,0.0,57.1,701.0,5275.0,0.787,0.883,0.0,4.59,2014,1.2273639380462622,1.484538543506321,0.0,0.0,G,rocky,0.9833333333333334,0.4521666666666666,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-191 b,9.93967857,0.0867,1.34,2.9531652807888644,0.0,57.1,701.0,5275.0,0.787,0.883,0.0,4.59,2014,1.2273639380462622,1.484538543506321,0.0,0.0,G,rocky,0.9833333333333334,0.4521666666666666,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-191 b,9.93967857,0.0867,1.34,2.9531652807888644,0.0,57.1,701.0,5275.0,0.787,0.883,0.0,4.59,2014,1.2273639380462622,1.484538543506321,0.0,0.0,G,rocky,0.9833333333333334,0.4521666666666666,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-191 b,9.93962361,0.0844,1.93,3.8747889856583666,0.0,64.29,722.0,5105.0,0.868,0.81,0.14,4.469,2014,0.538984318201729,1.416920141316941,0.0,0.0,K,super_earth,0.9766666666666666,0.3725,0,0,0,False,False,True,False,False,False,False,False,True
Kepler-191 c,17.73852054,0.1276,2.11,4.656095269234871,0.0,26.36,578.0,5275.0,0.787,0.883,0.0,4.59,2014,0.4956492941277589,1.4854898930609375,0.0,0.0,G,super_earth,0.9833333333333334,0.34950000000000003,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-191 c,17.73852054,0.1276,2.11,4.656095269234871,0.0,26.36,578.0,5275.0,0.787,0.883,0.0,4.59,2014,0.4956492941277589,1.4854898930609375,0.0,0.0,G,super_earth,0.9833333333333334,0.34950000000000003,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-191 c,17.73852054,0.1276,2.11,4.656095269234871,0.0,26.36,578.0,5275.0,0.787,0.883,0.0,4.59,2014,0.4956492941277589,1.4854898930609375,0.0,0.0,G,super_earth,0.9833333333333334,0.34950000000000003,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-191 c,17.73842886,0.1241,2.47,6.441035958615096,0.0,29.74,596.0,5105.0,0.868,0.81,0.14,4.469,2014,0.427429865402821,1.6148395789786896,0.0,0.0,K,super_earth,0.9766666666666666,0.3005,0,0,0,False,False,True,False,False,False,False,False,True
Kepler-191 d,5.945041017,0.0616,2.26,5.363686483073019,0.0,113.11,832.0,5275.0,0.787,0.883,0.0,4.59,2016,0.46466297343755486,1.5405559396301243,0.0,0.0,G,super_earth,0.9833333333333334,0.3295,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-191 d,5.945043548,0.0599,2.69,7.678735297882489,0.0,127.64,857.0,5105.0,0.868,0.81,0.14,4.469,2016,0.3944871460972805,1.6895408955910274,0.0,0.0,K,neptune,0.9766666666666666,0.2965,0,0,0,False,False,True,False,False,False,True,False,False
Kepler-191 d,5.945041017,0.0616,2.26,5.363686483073019,0.0,113.11,832.0,5275.0,0.787,0.883,0.0,4.59,2016,0.46466297343755486,1.5405559396301243,0.0,0.0,G,super_earth,0.9833333333333334,0.3295,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-191 d,5.945041017,0.0616,2.26,5.363686483073019,0.0,113.11,832.0,5275.0,0.787,0.883,0.0,4.59,2016,0.46466297343755486,1.5405559396301243,0.0,0.0,G,super_earth,0.9833333333333334,0.3295,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1910 b,5.68882689,0.0536,1.0,1.0,0.0,40.88,645.0,4234.0,0.639,0.636,-0.02,4.63,2021,1.0,1.0,0.0,0.0,K,rocky,0.9966666666666667,0.49949999999999994,0,0,0,False,False,True,False,False,False,False,True,False
Kepler-1910 b,5.68882689,0.0536,1.0,1.0,0.0,40.88,645.0,4234.0,0.639,0.636,-0.02,4.63,2021,1.0,1.0,0.0,0.0,K,rocky,0.9966666666666667,0.49949999999999994,0,0,0,False,False,True,False,False,False,False,True,False
Kepler-1910 b,5.68882689,0.0536,1.0,1.0,0.0,40.88,645.0,4234.0,0.639,0.636,-0.02,4.63,2021,1.0,1.0,0.0,0.0,K,rocky,0.9966666666666667,0.49949999999999994,0,0,0,False,False,True,False,False,False,False,True,False
Kepler-1910 b,5.68879083,0.0536,0.99,0.9634966744563535,0.0,40.88,645.0,4234.0,0.639,0.636,-0.02,4.63,2021,0.9929894542366359,0.9865236763997743,0.0,0.0,K,rocky,0.9966666666666667,0.49816666666666665,0,0,0,False,False,True,False,False,False,False,True,False
Kepler-1911 b,5.99077497,0.067,1.45,3.954227100762263,0.0,854.53,1379.0,6237.0,1.683,1.115,-0.22,4.033,2021,1.297052638734598,1.65137917297618,0.0,0.0,F,rocky,0.8633333333333333,0.4195,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1911 b,5.99077497,0.067,1.45,3.954227100762263,0.0,854.53,1379.0,6237.0,1.683,1.115,-0.22,4.033,2021,1.297052638734598,1.65137917297618,0.0,0.0,F,rocky,0.8633333333333333,0.4195,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1911 b,5.99078221,0.0636,1.03,1.1155723240058217,0.0,223.93,987.0,5721.0,0.972,0.954,0.0,4.442,2021,1.0209067077191483,1.0407112597734514,0.0,0.0,G,rocky,0.9833333333333334,0.49349999999999994,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1911 b,5.99077497,0.067,1.45,3.954227100762263,0.0,854.53,1379.0,6237.0,1.683,1.115,-0.22,4.033,2021,1.297052638734598,1.65137917297618,0.0,0.0,F,rocky,0.8633333333333333,0.4195,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1912 b,6.05922662,0.067,1.86,3.5908450497890985,0.0,525.59,1221.0,5902.0,1.474,1.091,0.1,4.139,2021,0.5580303661479135,1.3894466001704857,0.0,0.0,G,super_earth,0.9666666666666667,0.3803333333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1912 b,6.05922662,0.067,1.86,3.5908450497890985,0.0,525.59,1221.0,5902.0,1.474,1.091,0.1,4.139,2021,0.5580303661479135,1.3894466001704857,0.0,0.0,G,super_earth,0.9666666666666667,0.3803333333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1912 b,6.05919881,0.0646,1.21,2.024444476949757,0.0,214.55,976.0,5734.0,0.962,0.977,0.04,4.462,2021,1.1427461300794932,1.2934815843487628,0.0,0.0,G,rocky,0.9766666666666666,0.4685,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1912 b,6.05922662,0.067,1.86,3.5908450497890985,0.0,525.59,1221.0,5902.0,1.474,1.091,0.1,4.139,2021,0.5580303661479135,1.3894466001704857,0.0,0.0,G,super_earth,0.9666666666666667,0.3803333333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1913 b,14.19593863,0.1191,1.79,3.3180065866620194,0.0,115.02,835.0,6202.0,1.11,1.113,0.0,4.395,2021,0.5785196980792275,1.3614826347095483,0.0,0.0,F,super_earth,0.9,0.37966666666666665,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1913 b,14.19593863,0.1191,1.79,3.3180065866620194,0.0,115.02,835.0,6202.0,1.11,1.113,0.0,4.395,2021,0.5785196980792275,1.3614826347095483,0.0,0.0,F,super_earth,0.9,0.37966666666666665,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1913 b,14.19593863,0.1191,1.79,3.3180065866620194,0.0,115.02,835.0,6202.0,1.11,1.113,0.0,4.395,2021,0.5785196980792275,1.3614826347095483,0.0,0.0,F,super_earth,0.9,0.37966666666666665,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1913 b,14.1959621,0.1209,1.66,2.8406822746656215,0.0,105.7,818.0,6214.0,1.076,1.169,0.07,4.442,2021,0.6210097192367136,1.3081492202071932,0.0,0.0,F,super_earth,0.8883333333333333,0.39525,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1914 b,30.8277926,0.1954,2.76,8.096041190097678,0.0,27.66,585.0,5982.0,0.96,1.047,-0.04,4.493,2021,0.38507512304160996,1.712702034004096,0.0,0.0,G,neptune,0.9766666666666666,0.2965,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1914 b,30.8277926,0.1954,2.76,8.096041190097678,0.0,27.66,585.0,5982.0,0.96,1.047,-0.04,4.493,2021,0.38507512304160996,1.712702034004096,0.0,0.0,G,neptune,0.9766666666666666,0.2965,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1914 b,30.8277926,0.1954,2.76,8.096041190097678,0.0,27.66,585.0,5982.0,0.96,1.047,-0.04,4.493,2021,0.38507512304160996,1.712702034004096,0.0,0.0,G,neptune,0.9766666666666666,0.2965,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1914 b,30.8278245,0.1954,2.42,6.1753226536197,0.0,27.66,585.0,5982.0,0.96,1.047,-0.04,4.493,2021,0.43572608095485427,1.5974311316936352,0.0,0.0,G,super_earth,0.9766666666666666,0.30716666666666664,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1915 b,13.8354142,0.1143,3.15,10.629668992178162,0.0,101.06,809.0,6031.0,1.056,1.035,-0.06,4.407,2021,0.3400854716810252,1.8369807001585434,0.0,0.0,F,neptune,0.89,0.2835,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1915 b,13.8354142,0.1143,3.15,10.629668992178162,0.0,101.06,809.0,6031.0,1.056,1.035,-0.06,4.407,2021,0.3400854716810252,1.8369807001585434,0.0,0.0,F,neptune,0.89,0.2835,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1915 b,13.8353959,0.114,3.78,15.475087298902933,0.0,101.05,809.0,6020.0,1.057,1.03,-0.06,4.403,2021,0.28652182461739667,2.0233483236613536,0.0,0.0,F,neptune,0.89,0.2835,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1915 b,13.8354142,0.1143,3.15,10.629668992178162,0.0,101.06,809.0,6031.0,1.056,1.035,-0.06,4.407,2021,0.3400854716810252,1.8369807001585434,0.0,0.0,F,neptune,0.89,0.2835,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1916 b,31.2543238,0.2053,2.29,5.511389361964467,0.0,38.54,635.0,6246.0,1.092,1.18,0.07,4.433,2021,0.45893866352650226,1.5513607721607925,0.0,0.0,F,super_earth,0.8883333333333333,0.31124999999999997,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1916 b,31.2548347,0.2061,2.43,6.22800458489529,0.0,41.21,646.0,6215.0,1.145,1.195,0.14,4.397,2021,0.43404034780456024,1.6009262474427572,0.0,0.0,F,super_earth,0.8766666666666666,0.2908333333333333,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1916 b,31.2548347,0.2061,2.43,6.22800458489529,0.0,41.21,646.0,6215.0,1.145,1.195,0.14,4.397,2021,0.43404034780456024,1.6009262474427572,0.0,0.0,F,super_earth,0.8766666666666666,0.2908333333333333,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1916 b,31.2548347,0.2061,2.43,6.22800458489529,0.0,41.21,646.0,6215.0,1.145,1.195,0.14,4.397,2021,0.43404034780456024,1.6009262474427572,0.0,0.0,F,super_earth,0.8766666666666666,0.2908333333333333,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1917 b,12.90237151,0.1025,1.47,4.159816168055133,0.0,50.62,680.0,5534.0,0.796,0.862,-0.22,4.571,2021,1.3095501490324901,1.68220299519538,0.0,0.0,G,rocky,0.9466666666666667,0.42933333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1917 b,12.90237151,0.1025,1.47,4.159816168055133,0.0,50.62,680.0,5534.0,0.796,0.862,-0.22,4.571,2021,1.3095501490324901,1.68220299519538,0.0,0.0,G,rocky,0.9466666666666667,0.42933333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1917 b,12.90235874,0.103,1.49,4.373097831276698,0.0,48.99,675.0,5530.0,0.788,0.882,-0.22,4.586,2021,1.3219967512427482,1.7131739513061788,0.0,0.0,G,rocky,0.9466666666666667,0.42666666666666664,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1917 b,12.90237151,0.1025,1.47,4.159816168055133,0.0,50.62,680.0,5534.0,0.796,0.862,-0.22,4.571,2021,1.3095501490324901,1.68220299519538,0.0,0.0,G,rocky,0.9466666666666667,0.42933333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1918 b,47.0564621,0.2524,2.82,8.46278218472476,0.0,14.43,497.0,5889.0,0.924,0.967,-0.16,4.492,2021,0.3773686673617939,1.7323355882530178,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1918 b,47.0564621,0.2524,2.82,8.46278218472476,0.0,14.43,497.0,5889.0,0.924,0.967,-0.16,4.492,2021,0.3773686673617939,1.7323355882530178,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1918 b,47.0564621,0.2524,2.82,8.46278218472476,0.0,14.43,497.0,5889.0,0.924,0.967,-0.16,4.492,2021,0.3773686673617939,1.7323355882530178,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1918 b,47.0563327,0.2524,2.57,6.989759516702606,0.0,14.43,497.0,5889.0,0.924,0.967,-0.16,4.492,2021,0.4117777384531463,1.64916669403344,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1919 b,37.8869482,0.2107,2.33,5.711539666608108,0.0,12.46,479.0,5513.0,0.818,0.868,-0.16,4.551,2021,0.45152877708990663,1.565664260926778,0.0,0.0,G,super_earth,0.9566666666666667,0.31616666666666665,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1919 b,37.8862977,0.2107,2.09,4.5656366878100325,0.0,12.46,479.0,5513.0,0.818,0.868,-0.16,4.551,2021,0.5001064906095545,1.478010541786355,0.0,0.0,G,super_earth,0.9566666666666667,0.3481666666666667,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1919 b,37.8869482,0.2107,2.33,5.711539666608108,0.0,12.46,479.0,5513.0,0.818,0.868,-0.16,4.551,2021,0.45152877708990663,1.565664260926778,0.0,0.0,G,super_earth,0.9566666666666667,0.31616666666666665,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1919 b,37.8869482,0.2107,2.33,5.711539666608108,0.0,12.46,479.0,5513.0,0.818,0.868,-0.16,4.551,2021,0.45152877708990663,1.565664260926778,0.0,0.0,G,super_earth,0.9566666666666667,0.31616666666666665,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-192 b,9.92672514,0.0871,2.2,5.07447038755576,0.0,73.61,747.0,5543.0,0.813,0.891,-0.14,4.568,2014,0.47656558861342585,1.5187420613418796,0.0,0.0,G,super_earth,0.96,0.33399999999999996,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-192 b,9.92672514,0.0871,2.2,5.07447038755576,0.0,73.61,747.0,5543.0,0.813,0.891,-0.14,4.568,2014,0.47656558861342585,1.5187420613418796,0.0,0.0,G,super_earth,0.96,0.33399999999999996,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-192 b,9.92672514,0.0871,2.2,5.07447038755576,0.0,73.61,747.0,5543.0,0.813,0.891,-0.14,4.568,2014,0.47656558861342585,1.5187420613418796,0.0,0.0,G,super_earth,0.96,0.33399999999999996,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-192 b,9.9267215,0.0888,2.76,8.096041190097678,0.0,98.34,803.0,5475.0,0.982,0.947,0.24,4.43,2014,0.38507512304160996,1.712702034004096,0.0,0.0,G,neptune,0.9433333333333334,0.2915,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-192 c,21.22347296,0.1445,2.27,5.412691386935114,0.0,26.74,580.0,5543.0,0.813,0.891,-0.14,4.568,2014,0.4627385637030286,1.544164999248894,0.0,0.0,G,super_earth,0.96,0.32466666666666666,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-192 c,21.22347296,0.1445,2.27,5.412691386935114,0.0,26.74,580.0,5543.0,0.813,0.891,-0.14,4.568,2014,0.4627385637030286,1.544164999248894,0.0,0.0,G,super_earth,0.96,0.32466666666666666,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-192 c,21.22349325,0.1474,2.63,7.3300821496187165,0.0,35.69,623.0,5475.0,0.982,0.947,0.24,4.43,2014,0.4029411266524712,1.66946203279454,0.0,0.0,G,neptune,0.9433333333333334,0.2915,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-192 c,21.22347296,0.1445,2.27,5.412691386935114,0.0,26.74,580.0,5543.0,0.813,0.891,-0.14,4.568,2014,0.4627385637030286,1.544164999248894,0.0,0.0,G,super_earth,0.96,0.32466666666666666,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-192 d,6.47027579,0.0654,0.89,0.6497451173508033,0.0,130.56,862.0,5543.0,0.813,0.891,-0.14,4.568,2016,0.9216648070352076,0.8544300402330128,0.0,0.0,G,rocky,0.96,0.4793333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-192 d,6.47027579,0.0654,0.89,0.6497451173508033,0.0,130.56,862.0,5543.0,0.813,0.891,-0.14,4.568,2016,0.9216648070352076,0.8544300402330128,0.0,0.0,G,rocky,0.96,0.4793333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-192 d,6.47027579,0.0654,0.89,0.6497451173508033,0.0,130.56,862.0,5543.0,0.813,0.891,-0.14,4.568,2016,0.9216648070352076,0.8544300402330128,0.0,0.0,G,rocky,0.96,0.4793333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-192 d,6.47027706,0.0668,1.15,1.6771890151703222,0.0,173.79,926.0,5475.0,0.982,0.947,0.24,4.43,2016,1.102779002331107,1.2076527773258707,0.0,0.0,G,rocky,0.9433333333333334,0.47150000000000003,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1920 b,30.25420641,0.2048,2.81,8.401078039850217,0.0,45.75,663.0,6299.0,1.167,1.249,0.21,4.401,2021,0.3786309048126519,1.7290770623344642,0.0,0.0,F,neptune,0.8649999999999999,0.27974999999999994,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1920 b,30.2541186,0.2043,2.8,8.339606219704535,0.0,44.87,660.0,6277.0,1.161,1.239,0.21,4.402,2021,0.37990188683056386,1.7258130816376436,0.0,0.0,F,neptune,0.8649999999999999,0.27974999999999994,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1920 b,30.25420641,0.2048,2.81,8.401078039850217,0.0,45.75,663.0,6299.0,1.167,1.249,0.21,4.401,2021,0.3786309048126519,1.7290770623344642,0.0,0.0,F,neptune,0.8649999999999999,0.27974999999999994,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1920 b,30.25420641,0.2048,2.81,8.401078039850217,0.0,45.75,663.0,6299.0,1.167,1.249,0.21,4.401,2021,0.3786309048126519,1.7290770623344642,0.0,0.0,F,neptune,0.8649999999999999,0.27974999999999994,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1921 b,20.0349456,0.1557,2.3,5.5610825538851305,0.0,207.16,968.0,6120.0,2.0,1.251,0.02,3.934,2021,0.4570627561342263,1.5549475810939921,0.0,0.0,F,super_earth,0.8966666666666666,0.3111666666666667,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1921 b,20.0349456,0.1557,2.3,5.5610825538851305,0.0,207.16,968.0,6120.0,2.0,1.251,0.02,3.934,2021,0.4570627561342263,1.5549475810939921,0.0,0.0,F,super_earth,0.8966666666666666,0.3111666666666667,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1921 b,20.0349456,0.1557,2.3,5.5610825538851305,0.0,207.16,968.0,6120.0,2.0,1.251,0.02,3.934,2021,0.4570627561342263,1.5549475810939921,0.0,0.0,F,super_earth,0.8966666666666666,0.3111666666666667,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1921 b,20.034708,0.1557,2.24,5.266364538890742,0.0,207.16,967.0,6120.0,2.0,1.251,0.02,3.934,2021,0.46856178207092647,1.5333152310334235,0.0,0.0,F,super_earth,0.8966666666666666,0.3191666666666666,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1921 c,3.15722086,0.0454,1.41,3.5654201684825355,0.0,2436.47,1791.0,6120.0,2.0,1.251,0.02,3.934,2023,1.271901205250152,1.5901782246521383,0.0,0.0,F,rocky,0.8966666666666666,0.4298333333333333,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1921 c,3.15721824,0.0454,1.44,3.8542618892886518,0.0,2436.47,1792.0,6120.0,2.0,1.251,0.02,3.934,2023,1.290784508319084,1.6360228471663998,0.0,0.0,F,rocky,0.8966666666666666,0.4258333333333333,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1921 c,3.15721824,0.0454,1.44,3.8542618892886518,0.0,2436.47,1792.0,6120.0,2.0,1.251,0.02,3.934,2023,1.290784508319084,1.6360228471663998,0.0,0.0,F,rocky,0.8966666666666666,0.4258333333333333,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1921 c,3.15721824,0.0454,1.44,3.8542618892886518,0.0,2436.47,1792.0,6120.0,2.0,1.251,0.02,3.934,2023,1.290784508319084,1.6360228471663998,0.0,0.0,F,rocky,0.8966666666666666,0.4258333333333333,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1922 b,13.2226208,0.1077,1.47,4.159816168055133,0.0,70.87,740.0,5933.0,0.861,0.95,-0.28,4.547,2021,1.3095501490324901,1.68220299519538,0.0,0.0,G,rocky,0.9366666666666666,0.4278333333333333,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1922 b,13.2226208,0.1077,1.47,4.159816168055133,0.0,70.87,740.0,5933.0,0.861,0.95,-0.28,4.547,2021,1.3095501490324901,1.68220299519538,0.0,0.0,G,rocky,0.9366666666666666,0.4278333333333333,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1922 b,13.2226149,0.1077,1.75,3.1670752348486326,0.0,71.11,740.0,5931.0,0.863,0.953,-0.28,4.545,2021,0.5909411516918731,1.3452721944113621,0.0,0.0,G,super_earth,0.9366666666666666,0.39049999999999996,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1922 b,13.2226208,0.1077,1.47,4.159816168055133,0.0,70.87,740.0,5933.0,0.861,0.95,-0.28,4.547,2021,1.3095501490324901,1.68220299519538,0.0,0.0,G,rocky,0.9366666666666666,0.4278333333333333,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1923 b,52.607947,0.2583,1.13,1.5717745081724133,0.0,8.63,437.0,5751.0,0.767,0.83,-0.52,4.587,2021,1.0893185779528363,1.1793858114238853,0.0,0.0,G,rocky,0.8966666666666666,0.4671666666666666,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1923 b,52.607947,0.2583,1.13,1.5717745081724133,0.0,8.63,437.0,5751.0,0.767,0.83,-0.52,4.587,2021,1.0893185779528363,1.1793858114238853,0.0,0.0,G,rocky,0.8966666666666666,0.4671666666666666,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1923 b,52.607947,0.2583,1.13,1.5717745081724133,0.0,8.63,437.0,5751.0,0.767,0.83,-0.52,4.587,2021,1.0893185779528363,1.1793858114238853,0.0,0.0,G,rocky,0.8966666666666666,0.4671666666666666,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1923 b,52.6095103,0.2846,1.83,3.4725558940581105,0.0,22.13,553.0,5881.0,1.294,1.109,0.16,4.259,2021,0.5666253178081491,1.3775236937373203,0.0,0.0,G,super_earth,0.9566666666666667,0.38283333333333336,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1924 b,15.3317018,0.1163,1.2,1.9632274165996795,0.0,62.23,716.0,6028.0,0.844,0.89,-0.54,4.535,2021,1.1361269771988887,1.2790710876125688,0.0,0.0,F,rocky,0.8099999999999999,0.44483333333333336,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1924 b,15.3317719,0.1216,1.91,3.792527482071721,0.0,107.44,821.0,5726.0,1.285,1.018,0.16,4.228,2021,0.5442878437433359,1.409119044921352,0.0,0.0,G,super_earth,0.9566666666666667,0.37216666666666665,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1924 b,15.3317018,0.1163,1.2,1.9632274165996795,0.0,62.23,716.0,6028.0,0.844,0.89,-0.54,4.535,2021,1.1361269771988887,1.2790710876125688,0.0,0.0,F,rocky,0.8099999999999999,0.44483333333333336,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1924 b,15.3317018,0.1163,1.2,1.9632274165996795,0.0,62.23,716.0,6028.0,0.844,0.89,-0.54,4.535,2021,1.1361269771988887,1.2790710876125688,0.0,0.0,F,rocky,0.8099999999999999,0.44483333333333336,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1925 b,46.7169344,0.2555,1.63,2.735939345648541,0.0,15.46,506.0,6003.0,0.932,1.019,-0.14,4.507,2021,0.6317476743962512,1.2955656664574742,0.0,0.0,F,super_earth,0.8766666666666666,0.39749999999999996,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1925 b,46.7162336,0.2588,2.03,4.299736465337688,0.0,18.74,531.0,5856.0,1.092,1.057,0.16,4.386,2021,0.5139888813012999,1.4553682630023668,0.0,0.0,G,super_earth,0.9566666666666667,0.35616666666666663,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1925 b,46.7169344,0.2555,1.63,2.735939345648541,0.0,15.46,506.0,6003.0,0.932,1.019,-0.14,4.507,2021,0.6317476743962512,1.2955656664574742,0.0,0.0,F,super_earth,0.8766666666666666,0.39749999999999996,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1925 b,46.7169344,0.2555,1.63,2.735939345648541,0.0,15.46,506.0,6003.0,0.932,1.019,-0.14,4.507,2021,0.6317476743962512,1.2955656664574742,0.0,0.0,F,super_earth,0.8766666666666666,0.39749999999999996,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1926 b,42.8774173,0.2197,2.77,8.15658420990437,0.0,9.8,451.0,5256.0,0.832,0.768,-0.16,4.483,2021,0.38376822821001505,1.7159881229870515,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1926 b,42.8774169,0.2197,2.67,7.561591267556268,0.0,9.8,451.0,5256.0,0.832,0.768,-0.16,4.483,2021,0.39726418585131734,1.6828715502127476,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1926 b,42.8774173,0.2197,2.77,8.15658420990437,0.0,9.8,451.0,5256.0,0.832,0.768,-0.16,4.483,2021,0.38376822821001505,1.7159881229870515,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
