Planet_Name,Prediction,Habitability_Probability
Kepler-265 b,0,9.485346e-06
Kepler-1155 b,0,9.485346e-06
Kepler-1155 b,0,9.485346e-06
Kepler-1155 b,0,9.485346e-06
Kepler-187 b,0,9.485346e-06
Kepler-501 c,0,9.485346e-06
Kepler-265 d,0,9.485346e-06
Kepler-265 d,0,9.485346e-06
Kepler-1343 b,0,9.485346e-06
Kepler-187 b,0,9.485346e-06
Kepler-1505 b,0,9.485346e-06
Kepler-620 b,0,9.485346e-06
Kepler-1194 b,0,9.485346e-06
Kepler-904 b,0,9.485346e-06
Kepler-132 c,0,9.485346e-06
Kepler-132 b,0,9.485346e-06
Kepler-1155 b,0,9.485346e-06
Kepler-1655 b,0,9.485346e-06
K2-222 b,0,9.485346e-06
K2-222 b,0,9.485346e-06
Kepler-1655 b,0,9.485346e-06
Kepler-187 b,0,9.485346e-06
Kepler-214 c,0,9.485346e-06
Kepler-794 b,0,9.485346e-06
Kepler-1343 b,0,9.485346e-06
Kepler-1194 b,0,9.485346e-06
Kepler-1194 b,0,9.485346e-06
Kepler-1505 b,0,9.485346e-06
Kepler-130 b,0,9.485346e-06
Kepler-130 d,0,9.485346e-06
Kepler-1354 b,0,9.485346e-06
Kepler-265 e,0,9.485346e-06
Kepler-1655 b,0,9.485346e-06
Kepler-904 b,0,9.485346e-06
Kepler-904 b,0,9.485346e-06
Kepler-265 e,0,9.485346e-06
Kepler-214 c,0,9.485346e-06
Kepler-214 c,0,9.485346e-06
Kepler-1100 b,0,9.485346e-06
Kepler-1354 b,0,9.485346e-06
Kepler-1354 b,0,9.485346e-06
Kepler-265 d,0,9.485346e-06
Kepler-904 b,0,9.485346e-06
Kepler-343 b,0,9.485346e-06
Kepler-884 b,0,9.485346e-06
Kepler-1100 b,0,9.485346e-06
Kepler-1100 b,0,9.485346e-06
Kepler-1484 b,0,9.485346e-06
Kepler-794 b,0,9.485346e-06
Kepler-1484 b,0,9.485346e-06
Kepler-1484 b,0,9.485346e-06
Kepler-1505 b,0,9.485346e-06
Kepler-1262 b,0,9.485346e-06
Kepler-1262 b,0,9.485346e-06
Kepler-130 d,0,9.485346e-06
Kepler-1262 b,0,9.485346e-06
Kepler-1262 b,0,9.485346e-06
Kepler-573 b,0,9.363144e-06
Kepler-573 b,0,9.363144e-06
Kepler-573 b,0,9.363144e-06
Kepler-1511 b,0,9.335156e-06
Kepler-1233 b,0,9.335156e-06
Kepler-1233 b,0,9.335156e-06
Kepler-394 d,0,9.335156e-06
Kepler-394 b,0,9.335156e-06
Kepler-1311 c,0,9.335156e-06
Kepler-1311 c,0,9.335156e-06
Kepler-1311 c,0,9.335156e-06
Kepler-541 b,0,9.335156e-06
Kepler-798 b,0,9.335156e-06
Kepler-268 c,0,9.335156e-06
Kepler-268 b,0,9.335156e-06
Kepler-268 b,0,9.335156e-06
Kepler-268 b,0,9.335156e-06
Kepler-1598 b,0,9.335156e-06
Kepler-402 e,0,9.335156e-06
Kepler-402 d,0,9.335156e-06
Kepler-1311 b,0,9.335156e-06
Kepler-1432 b,0,9.335156e-06
Kepler-394 d,0,9.335156e-06
Kepler-394 c,0,9.335156e-06
Kepler-394 c,0,9.335156e-06
Kepler-217 d,0,9.335156e-06
Kepler-217 c,0,9.335156e-06
Kepler-1432 b,0,9.335156e-06
Kepler-1300 b,0,9.335156e-06
Kepler-1511 b,0,9.335156e-06
Kepler-1233 b,0,9.335156e-06
Kepler-58 e,0,9.335156e-06
Kepler-58 e,0,9.335156e-06
Kepler-58 b,0,9.335156e-06
Kepler-1432 b,0,9.335156e-06
Kepler-402 c,0,9.335156e-06
Kepler-1511 b,0,9.335156e-06
Kepler-217 b,0,9.335156e-06
Kepler-1511 b,0,9.335156e-06
Kepler-58 e,0,9.335156e-06
Kepler-1311 b,0,9.335156e-06
Kepler-1275 b,0,9.335156e-06
Kepler-1598 b,0,9.335156e-06
Kepler-1275 b,0,9.335156e-06
Kepler-402 b,0,9.335156e-06
Kepler-1590 b,0,9.335156e-06
Kepler-1590 b,0,9.335156e-06
Kepler-1311 b,0,9.335156e-06
Kepler-1590 b,0,9.335156e-06
Kepler-1598 b,0,9.335156e-06
Kepler-1598 b,0,9.335156e-06
Kepler-1622 b,0,9.335156e-06
Kepler-268 c,0,9.335156e-06
Kepler-268 c,0,9.335156e-06
Kepler-394 d,0,9.335156e-06
Kepler-58 e,0,9.335156e-06
Kepler-1590 b,0,9.335156e-06
Kepler-541 b,0,9.335156e-06
Kepler-541 b,0,9.335156e-06
Kepler-1557 b,0,9.335156e-06
Kepler-1557 b,0,9.335156e-06
Kepler-1557 b,0,9.335156e-06
Kepler-1569 b,0,9.335156e-06
Kepler-1569 b,0,9.335156e-06
Kepler-1275 b,0,9.335156e-06
Kepler-1622 b,0,9.335156e-06
Kepler-1622 b,0,9.335156e-06
Kepler-394 b,0,9.335156e-06
Kepler-394 b,0,9.335156e-06
Kepler-394 c,0,9.335156e-06
Kepler-1569 b,0,9.335156e-06
Kepler-1006 b,0,8.9181785e-06
Kepler-401 c,0,8.9181785e-06
Kepler-401 c,0,8.9181785e-06
Kepler-402 b,0,8.9181785e-06
Kepler-402 b,0,8.9181785e-06
Kepler-1006 b,0,8.9181785e-06
Kepler-402 b,0,8.9181785e-06
Kepler-1807 b,0,8.9181785e-06
Kepler-402 e,0,8.9181785e-06
Kepler-188 b,0,8.9181785e-06
Kepler-188 b,0,8.9181785e-06
Kepler-1031 b,0,8.9181785e-06
Kepler-394 d,0,8.9181785e-06
Kepler-393 b,0,8.9181785e-06
Kepler-1911 b,0,8.9181785e-06
Kepler-1911 b,0,8.9181785e-06
Kepler-1911 b,0,8.9181785e-06
Kepler-188 b,0,8.9181785e-06
Kepler-1903 b,0,8.9181785e-06
Kepler-401 b,0,8.9181785e-06
Kepler-401 b,0,8.9181785e-06
Kepler-401 c,0,8.9181785e-06
Kepler-393 c,0,8.9181785e-06
Kepler-393 c,0,8.9181785e-06
Kepler-394 b,0,8.9181785e-06
Kepler-1863 b,0,8.9181785e-06
Kepler-1903 b,0,8.9181785e-06
Kepler-1903 b,0,8.9181785e-06
Kepler-1903 b,0,8.9181785e-06
Kepler-1006 b,0,8.9181785e-06
Kepler-1890 b,0,8.9181785e-06
Kepler-1890 b,0,8.9181785e-06
Kepler-1890 b,0,8.9181785e-06
Kepler-402 c,0,8.9181785e-06
Kepler-402 c,0,8.9181785e-06
Kepler-401 b,0,8.9181785e-06
Kepler-394 c,0,8.9181785e-06
Kepler-402 d,0,8.9181785e-06
Kepler-402 e,0,8.9181785e-06
Kepler-1863 b,0,8.9181785e-06
Kepler-1618 b,0,8.9181785e-06
Kepler-1626 b,0,8.9181785e-06
Kepler-1626 b,0,8.9181785e-06
Kepler-164 b,0,8.9181785e-06
Kepler-164 b,0,8.9181785e-06
Kepler-1639 b,0,8.9181785e-06
Kepler-1639 b,0,8.9181785e-06
Kepler-402 e,0,8.9181785e-06
Kepler-431 d,0,8.9181785e-06
Kepler-431 d,0,8.9181785e-06
Kepler-431 c,0,8.9181785e-06
Kepler-431 c,0,8.9181785e-06
Kepler-924 b,0,8.9181785e-06
Kepler-408 b,0,8.9181785e-06
Kepler-408 b,0,8.9181785e-06
Kepler-408 b,0,8.9181785e-06
Kepler-164 d,0,8.9181785e-06
Kepler-1602 b,0,8.9181785e-06
Kepler-1602 b,0,8.9181785e-06
Kepler-1613 b,0,8.9181785e-06
Kepler-164 d,0,8.9181785e-06
Kepler-164 d,0,8.9181785e-06
Kepler-1613 b,0,8.9181785e-06
Kepler-924 b,0,8.9181785e-06
Kepler-1619 b,0,8.9181785e-06
Kepler-1580 b,0,8.9181785e-06
Kepler-1580 b,0,8.9181785e-06
Kepler-1618 b,0,8.9181785e-06
Kepler-1618 b,0,8.9181785e-06
Kepler-1616 b,0,8.9181785e-06
Kepler-1616 b,0,8.9181785e-06
Kepler-1616 b,0,8.9181785e-06
Kepler-1616 b,0,8.9181785e-06
Kepler-924 b,0,8.9181785e-06
Kepler-402 d,0,8.9181785e-06
Kepler-164 b,0,8.9181785e-06
Kepler-402 d,0,8.9181785e-06
Kepler-402 c,0,8.9181785e-06
Kepler-1823 b,0,8.9181785e-06
Kepler-1863 b,0,8.9181785e-06
Kepler-1823 b,0,8.9181785e-06
Kepler-408 b,0,8.9181785e-06
Kepler-1830 b,0,8.9181785e-06
Kepler-1830 b,0,8.9181785e-06
Kepler-1859 c,0,8.9181785e-06
Kepler-1859 c,0,8.9181785e-06
Kepler-1859 c,0,8.9181785e-06
Kepler-1859 b,0,8.9181785e-06
Kepler-1859 b,0,8.9181785e-06
Kepler-1859 b,0,8.9181785e-06
Kepler-1830 b,0,8.9181785e-06
Kepler-431 d,0,8.9181785e-06
Kepler-1666 b,0,8.9181785e-06
Kepler-431 b,0,8.9181785e-06
Kepler-1618 b,0,8.9181785e-06
Kepler-1807 b,0,8.9181785e-06
Kepler-1733 b,0,8.9181785e-06
Kepler-1733 b,0,8.9181785e-06
Kepler-1807 b,0,8.9181785e-06
Kepler-1823 b,0,8.9181785e-06
Kepler-1776 b,0,8.9181785e-06
Kepler-1776 b,0,8.9181785e-06
Kepler-1776 b,0,8.9181785e-06
Kepler-1791 b,0,8.9181785e-06
Kepler-1791 b,0,8.9181785e-06
Kepler-1791 b,0,8.9181785e-06
Kepler-1807 b,0,8.9181785e-06
Kepler-1733 b,0,8.9181785e-06
Kepler-361 b,0,8.9181785e-06
Kepler-361 b,0,8.9181785e-06
Kepler-361 c,0,8.9181785e-06
Kepler-216 c,0,8.9181785e-06
Kepler-21 b,0,8.9181785e-06
Kepler-21 b,0,8.9181785e-06
Kepler-24 e,0,8.9181785e-06
Kepler-24 e,0,8.9181785e-06
Kepler-197 c,0,8.9181785e-06
Kepler-350 d,0,8.9181785e-06
Kepler-24 d,0,8.9181785e-06
Kepler-381 c,0,8.9181785e-06
Kepler-24 d,0,8.9181785e-06
Kepler-24 d,0,8.9181785e-06
Kepler-24 e,0,8.9181785e-06
Kepler-216 b,0,8.9181785e-06
Kepler-270 c,0,8.9181785e-06
Kepler-350 d,0,8.9181785e-06
Kepler-381 d,0,8.9181785e-06
Kepler-1952 b,0,8.9181785e-06
Kepler-381 c,0,8.9181785e-06
Kepler-997 b,0,8.9181785e-06
Kepler-997 b,0,8.9181785e-06
Kepler-997 b,0,8.9181785e-06
KOI-351 b,0,8.9181785e-06
Kepler-21 b,0,8.9181785e-06
Kepler-361 b,0,8.9181785e-06
Kepler-216 c,0,8.9181785e-06
Kepler-216 b,0,8.9181785e-06
Kepler-216 b,0,8.9181785e-06
Kepler-216 b,0,8.9181785e-06
Kepler-372 c,0,8.9181785e-06
Kepler-36 b,0,8.9181785e-06
Kepler-1972 b,0,8.9181785e-06
Kepler-36 b,0,8.9181785e-06
Kepler-361 c,0,8.9181785e-06
Kepler-21 b,0,8.9181785e-06
K2-167 b,0,8.9181785e-06
Kepler-788 b,0,8.9181785e-06
Kepler-24 d,0,8.9181785e-06
Kepler-788 b,0,8.9181785e-06
Kepler-788 b,0,8.9181785e-06
Kepler-79 e,0,8.9181785e-06
Kepler-79 e,0,8.9181785e-06
HD 106315 b,0,8.9181785e-06
Kepler-270 b,0,8.9181785e-06
HD 106315 b,0,8.9181785e-06
Kepler-1092 b,0,8.9181785e-06
Kepler-1092 b,0,8.9181785e-06
Kepler-1093 b,0,8.9181785e-06
Kepler-1070 b,0,8.9181785e-06
Kepler-1070 b,0,8.9181785e-06
Kepler-1070 b,0,8.9181785e-06
Kepler-1084 b,0,8.9181785e-06
Kepler-1084 b,0,8.9181785e-06
HD 106315 b,0,8.9181785e-06
Kepler-270 b,0,8.9181785e-06
Kepler-270 b,0,8.9181785e-06
Kepler-216 c,0,8.9181785e-06
Kepler-36 b,0,8.9181785e-06
Kepler-350 d,0,8.9181785e-06
Kepler-36 b,0,8.9181785e-06
Kepler-270 c,0,8.9181785e-06
Kepler-270 c,0,8.9181785e-06
HD 25463 c,0,8.9181785e-06
Kepler-323 c,0,8.9181785e-06
Kepler-350 b,0,8.9181785e-06
Kepler-350 b,0,8.9181785e-06
Kepler-350 b,0,8.9181785e-06
KOI-351 c,0,8.9181785e-06
KOI-351 b,0,8.9181785e-06
Kepler-814 b,0,8.9181785e-06
Kepler-814 b,0,8.9181785e-06
Kepler-814 b,0,8.9181785e-06
Kepler-323 b,0,8.9181785e-06
Kepler-393 c,0,8.9181785e-06
Kepler-393 b,0,8.9181785e-06
Kepler-197 b,0,8.9181785e-06
Kepler-1931 b,0,8.9181785e-06
Kepler-1931 b,0,8.9181785e-06
Kepler-1931 b,0,8.9181785e-06
Kepler-1947 b,0,8.9181785e-06
Kepler-197 e,0,8.9181785e-06
Kepler-380 b,0,8.9181785e-06
Kepler-197 d,0,8.9181785e-06
Kepler-387 c,0,8.9181785e-06
Kepler-381 b,0,8.9181785e-06
Kepler-381 b,0,8.9181785e-06
Kepler-381 b,0,8.9181785e-06
Kepler-381 b,0,8.9181785e-06
Kepler-380 c,0,8.9181785e-06
Kepler-380 c,0,8.9181785e-06
Kepler-197 e,0,8.9181785e-06
Kepler-387 c,0,8.9181785e-06
Kepler-387 b,0,8.9181785e-06
Kepler-393 b,0,8.9181785e-06
Kepler-392 c,0,8.9181785e-06
Kepler-392 c,0,8.9181785e-06
Kepler-1890 b,0,8.9181785e-06
Kepler-1947 b,0,8.9181785e-06
Kepler-1947 b,0,8.9181785e-06
Kepler-381 c,0,8.9181785e-06
Kepler-1952 b,0,8.9181785e-06
Kepler-1952 b,0,8.9181785e-06
Kepler-197 c,0,8.9181785e-06
Kepler-431 b,0,8.9181785e-06
Kepler-197 b,0,8.9181785e-06
Kepler-381 d,0,8.9181785e-06
Kepler-381 d,0,8.9181785e-06
Kepler-381 d,0,8.9181785e-06
Kepler-381 c,0,8.9181785e-06
Kepler-1947 b,0,8.9181785e-06
Kepler-197 b,0,8.9181785e-06
Kepler-1972 c,0,8.9181785e-06
Kepler-1972 c,0,8.9181785e-06
Kepler-1972 b,0,8.9181785e-06
Kepler-387 c,0,8.9181785e-06
Kepler-1972 b,0,8.9181785e-06
Kepler-197 e,0,8.9181785e-06
Kepler-197 e,0,8.9181785e-06
Kepler-380 c,0,8.9181785e-06
Kepler-372 b,0,8.9181785e-06
Kepler-372 b,0,8.9181785e-06
Kepler-372 b,0,8.9181785e-06
Kepler-372 d,0,8.9181785e-06
Kepler-372 d,0,8.9181785e-06
Kepler-372 d,0,8.9181785e-06
Kepler-372 c,0,8.9181785e-06
Kepler-380 b,0,8.9181785e-06
Kepler-380 b,0,8.9181785e-06
Kepler-372 c,0,8.9181785e-06
Kepler-380 c,0,8.9181785e-06
Kepler-380 b,0,8.9181785e-06
Kepler-392 c,0,8.9181785e-06
Kepler-392 b,0,8.9181785e-06
Kepler-392 b,0,8.9181785e-06
Kepler-392 b,0,8.9181785e-06
Kepler-387 b,0,8.9181785e-06
Kepler-387 b,0,8.9181785e-06
Kepler-197 b,0,8.9181785e-06
Kepler-1960 b,0,8.9181785e-06
Kepler-1960 b,0,8.9181785e-06
Kepler-1960 b,0,8.9181785e-06
Kepler-1960 b,0,8.9181785e-06
Kepler-197 d,0,8.9181785e-06
Kepler-197 d,0,8.9181785e-06
Kepler-197 d,0,8.9181785e-06
Kepler-197 c,0,8.9181785e-06
Kepler-197 c,0,8.9181785e-06
Kepler-1952 b,0,8.9181785e-06
Kepler-1224 b,0,8.9181785e-06
Kepler-126 b,0,8.9181785e-06
Kepler-1279 b,0,8.9181785e-06
Kepler-1276 b,0,8.9181785e-06
Kepler-1276 b,0,8.9181785e-06
Kepler-1276 b,0,8.9181785e-06
Kepler-642 b,0,8.9181785e-06
Kepler-1483 b,0,8.9181785e-06
Kepler-645 b,0,8.9181785e-06
Kepler-126 b,0,8.9181785e-06
Kepler-126 b,0,8.9181785e-06
Kepler-642 b,0,8.9181785e-06
Kepler-642 b,0,8.9181785e-06
Kepler-741 b,0,8.9181785e-06
Kepler-1307 b,0,8.9181785e-06
Kepler-1307 b,0,8.9181785e-06
Kepler-888 b,0,8.9181785e-06
Kepler-758 d,0,8.9181785e-06
Kepler-122 e,0,8.9181785e-06
Kepler-122 d,0,8.9181785e-06
Kepler-741 b,0,8.9181785e-06
Kepler-741 b,0,8.9181785e-06
Kepler-126 b,0,8.9181785e-06
Kepler-126 c,0,8.9181785e-06
Kepler-1061 b,0,8.9181785e-06
Kepler-1224 b,0,8.9181785e-06
Kepler-1256 b,0,8.9181785e-06
Kepler-1256 b,0,8.9181785e-06
Kepler-645 b,0,8.9181785e-06
Kepler-1272 b,0,8.9181785e-06
Kepler-1272 b,0,8.9181785e-06
Kepler-758 e,0,8.9181785e-06
Kepler-1225 b,0,8.9181785e-06
Kepler-1225 b,0,8.9181785e-06
Kepler-1061 b,0,8.9181785e-06
Kepler-1300 b,0,8.9181785e-06
Kepler-1300 b,0,8.9181785e-06
Kepler-130 d,0,8.9181785e-06
Kepler-645 b,0,8.9181785e-06
Kepler-1279 b,0,8.9181785e-06
Kepler-1279 b,0,8.9181785e-06
Kepler-1279 b,0,8.9181785e-06
Kepler-1307 b,0,8.9181785e-06
Kepler-633 b,0,8.9181785e-06
Kepler-633 b,0,8.9181785e-06
Kepler-888 b,0,8.9181785e-06
Kepler-888 b,0,8.9181785e-06
Kepler-1345 b,0,8.9181785e-06
Kepler-1323 b,0,8.9181785e-06
Kepler-631 b,0,8.9181785e-06
Kepler-634 b,0,8.9181785e-06
Kepler-1297 b,0,8.9181785e-06
Kepler-1307 b,0,8.9181785e-06
Kepler-1293 b,0,8.9181785e-06
Kepler-1293 b,0,8.9181785e-06
Kepler-1293 b,0,8.9181785e-06
Kepler-1323 b,0,8.9181785e-06
Kepler-1323 b,0,8.9181785e-06
Kepler-1272 b,0,8.9181785e-06
Kepler-1272 b,0,8.9181785e-06
Kepler-1297 b,0,8.9181785e-06
Kepler-126 c,0,8.9181785e-06
Kepler-126 c,0,8.9181785e-06
Kepler-886 b,0,8.9181785e-06
Kepler-886 b,0,8.9181785e-06
Kepler-886 b,0,8.9181785e-06
Kepler-1327 b,0,8.9181785e-06
Kepler-1327 b,0,8.9181785e-06
Kepler-1297 b,0,8.9181785e-06
Kepler-126 c,0,8.9181785e-06
Kepler-1092 b,0,8.9181785e-06
Kepler-1092 b,0,8.9181785e-06
Kepler-1093 b,0,8.9181785e-06
Kepler-1093 b,0,8.9181785e-06
Kepler-1103 b,0,8.9181785e-06
Kepler-1103 b,0,8.9181785e-06
Kepler-788 b,0,8.9181785e-06
Kepler-758 d,0,8.9181785e-06
Kepler-350 c,0,8.9181785e-06
Kepler-350 c,0,8.9181785e-06
Kepler-361 c,0,8.9181785e-06
Kepler-279 b,0,8.9181785e-06
Kepler-1137 b,0,8.9181785e-06
Kepler-1137 b,0,8.9181785e-06
Kepler-1163 b,0,8.9181785e-06
Kepler-1163 b,0,8.9181785e-06
Kepler-350 c,0,8.9181785e-06
Kepler-279 b,0,8.9181785e-06
Kepler-279 b,0,8.9181785e-06
Kepler-320 c,0,8.9181785e-06
Kepler-320 b,0,8.9181785e-06
Kepler-320 b,0,8.9181785e-06
Kepler-320 b,0,8.9181785e-06
Kepler-320 b,0,8.9181785e-06
Kepler-320 c,0,8.9181785e-06
Kepler-1093 b,0,8.9181785e-06
K2-46 b,0,8.9181785e-06
Kepler-84 d,0,8.9181785e-06
Kepler-84 f,0,8.9181785e-06
KOI-351 c,0,8.9181785e-06
K2-222 b,0,8.9181785e-06
Kepler-758 c,0,8.9181785e-06
Kepler-758 c,0,8.9181785e-06
Kepler-826 b,0,8.9181785e-06
Kepler-320 c,0,8.9181785e-06
Kepler-758 e,0,8.9181785e-06
Kepler-758 b,0,8.9181785e-06
Kepler-758 b,0,8.9181785e-06
Kepler-758 b,0,8.9181785e-06
Kepler-79 e,0,8.9181785e-06
Kepler-1137 b,0,8.9181785e-06
Kepler-1224 b,0,8.9181785e-06
Kepler-123 b,0,8.9181785e-06
Kepler-1163 b,0,8.9181785e-06
Kepler-123 b,0,8.9181785e-06
Kepler-1061 b,0,8.9181785e-06
Kepler-1244 b,0,8.9181785e-06
Kepler-1244 b,0,8.9181785e-06
Kepler-1244 b,0,8.9181785e-06
Kepler-1244 b,0,8.9181785e-06
Kepler-1256 b,0,8.9181785e-06
Kepler-758 d,0,8.9181785e-06
Kepler-123 b,0,8.9181785e-06
Kepler-1184 b,0,8.9181785e-06
Kepler-122 b,0,8.9181785e-06
Kepler-1219 b,0,8.9181785e-06
Kepler-1219 b,0,8.9181785e-06
Kepler-1219 b,0,8.9181785e-06
Kepler-758 e,0,8.9181785e-06
Kepler-1082 b,0,8.9181785e-06
Kepler-1103 b,0,8.9181785e-06
Kepler-758 e,0,8.9181785e-06
Kepler-758 c,0,8.9181785e-06
Kepler-122 f,0,8.9181785e-06
Kepler-1225 b,0,8.9181785e-06
Kepler-123 c,0,8.9181785e-06
Kepler-123 c,0,8.9181785e-06
Kepler-123 c,0,8.9181785e-06
Kepler-123 c,0,8.9181785e-06
Kepler-741 b,0,8.9181785e-06
Kepler-758 c,0,8.9181785e-06
Kepler-1483 b,0,8.9181785e-06
Kepler-1488 b,0,8.9181785e-06
Kepler-1488 b,0,8.9181785e-06
Kepler-1487 b,0,8.9181785e-06
Kepler-1487 b,0,8.9181785e-06
Kepler-1487 b,0,8.9181785e-06
Kepler-1488 c,0,8.9181785e-06
Kepler-634 b,0,8.9181785e-06
Kepler-1488 b,0,8.9181785e-06
Kepler-915 b,0,8.9181785e-06
Kepler-1436 b,0,8.9181785e-06
Kepler-1436 b,0,8.9181785e-06
Kepler-1435 b,0,8.9181785e-06
Kepler-1435 b,0,8.9181785e-06
Kepler-1435 b,0,8.9181785e-06
Kepler-1514 c,0,8.9181785e-06
Kepler-1488 c,0,8.9181785e-06
Kepler-557 b,0,8.9181785e-06
Kepler-529 b,0,8.9181785e-06
Kepler-527 b,0,8.9181785e-06
Kepler-527 b,0,8.9181785e-06
Kepler-529 d,0,8.9181785e-06
Kepler-144 c,0,8.9181785e-06
Kepler-144 c,0,8.9181785e-06
Kepler-144 c,0,8.9181785e-06
Kepler-1483 b,0,8.9181785e-06
Kepler-144 b,0,8.9181785e-06
Kepler-1445 b,0,8.9181785e-06
Kepler-1445 b,0,8.9181785e-06
Kepler-1445 b,0,8.9181785e-06
Kepler-105 c,0,8.9181785e-06
Kepler-907 b,0,8.9181785e-06
Kepler-907 b,0,8.9181785e-06
Kepler-1421 b,0,8.9181785e-06
Kepler-144 b,0,8.9181785e-06
Kepler-915 b,0,8.9181785e-06
Kepler-1084 b,0,8.9181785e-06
Kepler-1580 b,0,8.9181785e-06
Kepler-1531 b,0,8.9181785e-06
Kepler-1586 b,0,8.9181785e-06
Kepler-1586 b,0,8.9181785e-06
Kepler-1586 b,0,8.9181785e-06
Kepler-1514 c,0,8.9181785e-06
Kepler-1613 b,0,8.9181785e-06
Kepler-1613 b,0,8.9181785e-06
Kepler-1531 b,0,8.9181785e-06
Kepler-1531 b,0,8.9181785e-06
Kepler-1602 b,0,8.9181785e-06
Kepler-483 b,0,8.9181785e-06
Kepler-431 c,0,8.9181785e-06
Kepler-431 b,0,8.9181785e-06
Kepler-1586 b,0,8.9181785e-06
Kepler-1514 c,0,8.9181785e-06
Kepler-1518 b,0,8.9181785e-06
Kepler-1518 b,0,8.9181785e-06
Kepler-1531 b,0,8.9181785e-06
Kepler-1488 c,0,8.9181785e-06
Kepler-105 c,0,8.9181785e-06
Kepler-105 c,0,8.9181785e-06
Kepler-1051 b,0,8.9181785e-06
Kepler-1572 b,0,8.9181785e-06
Kepler-1051 b,0,8.9181785e-06
Kepler-483 b,0,8.9181785e-06
Kepler-483 b,0,8.9181785e-06
Kepler-915 b,0,8.9181785e-06
Kepler-1547 b,0,8.9181785e-06
Kepler-1572 b,0,8.9181785e-06
Kepler-1572 b,0,8.9181785e-06
Kepler-1572 b,0,8.9181785e-06
Kepler-1051 b,0,8.9181785e-06
Kepler-1345 b,0,8.9181785e-06
Kepler-59 b,0,8.9181785e-06
Kepler-624 b,0,8.9181785e-06
Kepler-1396 b,0,8.9181785e-06
Kepler-1396 b,0,8.9181785e-06
Kepler-1395 b,0,8.9181785e-06
Kepler-1395 b,0,8.9181785e-06
Kepler-557 b,0,8.9181785e-06
Kepler-1373 b,0,8.9181785e-06
Kepler-1373 b,0,8.9181785e-06
Kepler-59 c,0,8.9181785e-06
Kepler-631 b,0,8.9181785e-06
Kepler-631 b,0,8.9181785e-06
Kepler-59 b,0,8.9181785e-06
Kepler-633 c,0,8.9181785e-06
Kepler-633 c,0,8.9181785e-06
TOI-411 b,0,8.9181785e-06
Kepler-634 b,0,8.9181785e-06
Kepler-634 b,0,8.9181785e-06
Kepler-633 c,0,8.9181785e-06
Kepler-633 b,0,8.9181785e-06
Kepler-1327 b,0,8.9181785e-06
Kepler-1327 b,0,8.9181785e-06
Kepler-1349 b,0,8.9181785e-06
Kepler-1349 b,0,8.9181785e-06
Kepler-1345 b,0,8.9181785e-06
Kepler-1352 b,0,8.9181785e-06
Kepler-1352 b,0,8.9181785e-06
Kepler-1352 b,0,8.9181785e-06
Kepler-1352 b,0,8.9181785e-06
Kepler-1373 b,0,8.9181785e-06
Kepler-130 b,0,8.9181785e-06
Kepler-1300 b,0,8.9181785e-06
Kepler-1345 b,0,8.9181785e-06
Kepler-1349 b,0,8.9181785e-06
Kepler-907 b,0,8.9181785e-06
Kepler-907 b,0,8.9181785e-06
Kepler-59 c,0,8.9181785e-06
Kepler-59 c,0,8.9181785e-06
Kepler-59 b,0,8.9181785e-06
Kepler-1421 b,0,8.9181785e-06
Kepler-1421 b,0,8.9181785e-06
Kepler-1434 b,0,8.9181785e-06
Kepler-1383 b,0,8.9181785e-06
Kepler-1434 b,0,8.9181785e-06
Kepler-144 b,0,8.9181785e-06
Kepler-1443 b,0,8.9181785e-06
Kepler-1443 b,0,8.9181785e-06
Kepler-1443 b,0,8.9181785e-06
Kepler-1445 b,0,8.9181785e-06
Kepler-1436 b,0,8.9181785e-06
Kepler-557 b,0,8.9181785e-06
Kepler-1434 b,0,8.9181785e-06
Kepler-1383 b,0,8.9181785e-06
Kepler-1383 b,0,8.9181785e-06
Kepler-1396 b,0,8.9181785e-06
Kepler-1406 b,0,8.9181785e-06
Kepler-1406 b,0,8.9181785e-06
Kepler-1406 b,0,8.9181785e-06
Kepler-1395 b,0,8.9181785e-06
Kepler-1428 b,0,8.9181785e-06
Kepler-1408 b,0,8.9181785e-06
Kepler-1373 b,0,8.9181785e-06
Kepler-527 b,0,8.9181785e-06
Kepler-59 b,0,8.9181785e-06
Kepler-59 c,0,8.9181785e-06
Kepler-1428 b,0,8.9181785e-06
Kepler-1428 b,0,8.9181785e-06
Kepler-1408 b,0,8.9181785e-06
Kepler-1408 b,0,8.9181785e-06
Kepler-557 b,0,8.9181785e-06
pi Men c,0,8.279314e-06
Kepler-1677 b,0,8.279314e-06
Kepler-1509 b,0,8.279314e-06
Kepler-1509 b,0,8.279314e-06
Kepler-1509 b,0,8.279314e-06
Kepler-1790 b,0,8.186245e-06
Kepler-1790 b,0,8.186245e-06
Kepler-115 b,0,8.186245e-06
Kepler-115 b,0,8.186245e-06
Kepler-1154 b,0,8.186245e-06
Kepler-1154 b,0,8.186245e-06
Kepler-366 c,0,8.186245e-06
Kepler-1790 b,0,8.186245e-06
Kepler-1154 c,0,8.186245e-06
Kepler-789 b,0,8.186245e-06
Kepler-1154 c,0,8.186245e-06
Kepler-385 c,0,8.186245e-06
Kepler-385 b,0,8.186245e-06
Kepler-194 b,0,8.186245e-06
Kepler-1589 b,0,8.186245e-06
Kepler-1574 b,0,8.186245e-06
Kepler-1589 b,0,8.186245e-06
Kepler-1589 b,0,8.186245e-06
