pl_name,habitability_probability,habitability_score,predicted_class,actual_label,rank
Kepler-1512 b,0.00035373995,0.035373993,0,0,507
LTT 1445 A b,0.00035143958,0.035143957,0,0,508
GJ 3929 b,0.00034042465,0.034042466,0,0,509
TOI-1442 b,0.00034042465,0.034042466,0,0,510
LHS 1478 b,0.00033379518,0.033379517,0,0,511
Kepler-1545 b,0.0003306375,0.03306375,0,0,512
Kepler-937 c,0.0003299677,0.03299677,0,0,513
Kepler-937 c,0.0003299677,0.03299677,0,0,514
Kepler-937 c,0.0003299677,0.03299677,0,0,515
GJ 9827 b,0.00032806466,0.032806467,0,0,516
Kepler-610 c,0.0003263412,0.03263412,0,0,517
Kepler-315 c,0.00032428835,0.032428835,0,0,518
Kepler-2000 c,0.0003239043,0.03239043,0,0,519
Kepler-371 c,0.00032092578,0.03209258,0,0,520
Kepler-371 c,0.00032092578,0.03209258,0,0,521
Kepler-371 c,0.00032092578,0.03209258,0,0,522
Kepler-445 c,0.0003170977,0.03170977,0,0,523
Kepler-445 c,0.0003170977,0.03170977,0,0,524
Kepler-445 c,0.0003170977,0.03170977,0,0,525
TOI-206 b,0.00031519344,0.031519342,0,0,526
TOI-904 b,0.00031265427,0.031265426,0,0,527
TOI-1468 b,0.00031149603,0.031149603,0,0,528
TOI-521 b,0.0003060134,0.03060134,0,0,529
Kepler-965 b,0.00030451344,0.030451344,0,0,530
Kepler-965 b,0.00030451344,0.030451344,0,0,531
Kepler-965 b,0.00030451344,0.030451344,0,0,532
Kepler-1625 b,0.00030142453,0.030142453,0,0,533
Kepler-1625 b,0.00030142453,0.030142453,0,0,534
Kepler-438 b,0.00030111804,0.030111805,0,0,535
Kepler-1661 b,0.0003003047,0.03003047,0,0,536
Kepler-1849 b,0.00029915766,0.029915767,0,0,537
Kepler-1540 b,0.0002959306,0.02959306,0,0,538
GJ 486 b,0.00029464095,0.029464096,0,0,539
TOI-6894 b,0.000294016,0.0294016,0,0,540
GJ 3473 b,0.00029241867,0.029241867,0,0,541
GJ 357 b,0.00029241867,0.029241867,0,0,542
TOI-912 b,0.00029165996,0.029165996,0,0,543
LHS 1140 c,0.00029060908,0.029060908,0,0,544
Kepler-1185 b,0.0002904473,0.029044729,0,0,545
Wolf 327 b,0.00028823933,0.028823933,0,0,546
TOI-4559 b,0.00028823933,0.028823933,0,0,547
Kepler-1704 b,0.00028548637,0.028548637,0,0,548
LHS 1678 d,0.0002832456,0.028324561,0,0,549
Kepler-1318 b,0.00028209807,0.028209807,0,0,550
Kepler-1318 b,0.00028209807,0.028209807,0,0,551
Kepler-1318 b,0.00028209807,0.028209807,0,0,552
Kepler-1318 b,0.00028209807,0.028209807,0,0,553
TOI-5720 b,0.00028037291,0.028037291,0,0,554
Kepler-140 c,0.00027940745,0.027940745,0,0,555
Kepler-87 c,0.000278354,0.0278354,0,0,556
Kepler-87 c,0.000278354,0.0278354,0,0,557
Kepler-87 c,0.000278354,0.0278354,0,0,558
LTT 3780 b,0.00027672006,0.027672006,0,0,559
Kepler-42 d,0.00027643185,0.027643185,0,0,560
Kepler-42 b,0.00027643185,0.027643185,0,0,561
Kepler-42 b,0.00027643185,0.027643185,0,0,562
Kepler-42 c,0.00027643185,0.027643185,0,0,563
Kepler-42 b,0.00027643185,0.027643185,0,0,564
Kepler-42 d,0.00027643185,0.027643185,0,0,565
Kepler-42 c,0.00027643185,0.027643185,0,0,566
Kepler-42 b,0.00027643185,0.027643185,0,0,567
Kepler-42 c,0.00027643185,0.027643185,0,0,568
Kepler-42 d,0.00027643185,0.027643185,0,0,569
Kepler-42 d,0.00027643185,0.027643185,0,0,570
Kepler-235 e,0.00027409405,0.027409405,0,0,571
Kepler-201 c,0.00027194945,0.027194945,0,0,572
TOI-2345 c,0.0002664329,0.026643291,0,0,573
TOI-2096 c,0.00026172752,0.026172752,0,0,574
Kepler-1746 b,0.00026131238,0.026131239,0,0,575
Kepler-1746 b,0.00026131238,0.026131239,0,0,576
Kepler-1746 b,0.00026131238,0.026131239,0,0,577
KIC 9663113 b,0.00025921955,0.025921956,0,0,578
TOI-6086 b,0.0002587114,0.025871139,0,0,579
Kepler-1634 b,0.00025712262,0.025712263,0,0,580
TOI-6324 b,0.00025173655,0.025173655,0,0,581
TOI-406 c,0.00024742528,0.024742529,0,0,582
GJ 3929 b,0.00024695604,0.024695605,0,0,583
K2-419 A b,0.0002463538,0.02463538,0,0,584
TOI-6041 b,0.0002461561,0.02461561,0,0,585
L 98-59 c,0.00024581768,0.024581768,0,0,586
TOI-406 c,0.0002441539,0.024415389,0,0,587
Kepler-138 d,0.00024410966,0.024410967,0,0,588
K2-18 b,0.00024373127,0.024373127,0,0,589
L 98-59 b,0.00024330129,0.024330128,0,0,590
Kepler-1634 b,0.00023899338,0.023899337,0,0,591
Kepler-1634 b,0.00023899338,0.023899337,0,0,592
LHS 475 b,0.00023822169,0.02382217,0,0,593
TOI-6086 b,0.00023822169,0.02382217,0,0,594
KIC 5437945 b,0.0002369509,0.02369509,0,0,595
Kepler-1853 b,0.00023671605,0.023671605,0,0,596
Kepler-1853 b,0.00023671605,0.023671605,0,0,597
Kepler-1853 b,0.00023671605,0.023671605,0,0,598
Kepler-446 c,0.00023180175,0.023180176,0,0,599
TOI-4184 b,0.00023178165,0.023178166,0,0,600
KOI-351 h,0.00022780556,0.022780556,0,0,601
KOI-351 h,0.00022780556,0.022780556,0,0,602
KOI-351 h,0.00022780556,0.022780556,0,0,603
TOI-2285 b,0.0002272738,0.022727381,0,0,604
Kepler-1126 b,0.00022604695,0.022604695,0,0,605
LTT 1445 A b,0.00022572627,0.022572627,0,0,606
Kepler-1635 b,0.00022467243,0.022467243,0,0,607
Kepler-296 c,0.00022435626,0.022435626,0,0,608
Kepler-296 c,0.00022435626,0.022435626,0,0,609
Kepler-296 c,0.00022435626,0.022435626,0,0,610
Kepler-249 d,0.00022345471,0.022345472,0,0,611
TOI-2120 b,0.00022248614,0.022248615,0,0,612
Kepler-235 d,0.00022100299,0.0221003,0,0,613
TOI-4336 A b,0.00021985314,0.021985315,0,0,614
Kepler-368 c,0.00021983658,0.021983659,0,0,615
Kepler-368 c,0.00021983658,0.021983659,0,0,616
Kepler-368 c,0.00021983658,0.021983659,0,0,617
Kepler-511 b,0.000218814,0.021881402,0,0,618
Kepler-895 b,0.00021881211,0.021881212,0,0,619
Kepler-1984 b,0.0002186653,0.02186653,0,0,620
Kepler-1984 b,0.0002186653,0.02186653,0,0,621
Kepler-1984 b,0.0002186653,0.02186653,0,0,622
TOI-4184 b,0.0002184015,0.02184015,0,0,623
LHS 1678 c,0.00021623416,0.021623416,0,0,624
LHS 1678 b,0.00021623416,0.021623416,0,0,625
TOI-1696 b,0.00021147967,0.021147966,0,0,626
Kepler-149 c,0.00021117218,0.021117218,0,0,627
Kepler-149 c,0.00021117218,0.021117218,0,0,628
Kepler-149 c,0.00021117218,0.021117218,0,0,629
Kepler-235 d,0.00020950481,0.020950481,0,0,630
Kepler-235 d,0.00020950481,0.020950481,0,0,631
Kepler-235 d,0.00020950481,0.020950481,0,0,632
TOI-2015 b,0.00020853365,0.020853365,0,0,633
TOI-3884 b,0.00020853365,0.020853365,0,0,634
TOI-1075 b,0.00020700824,0.020700824,0,0,635
Kepler-867 b,0.00020656855,0.020656856,0,0,636
Kepler-867 b,0.00020656855,0.020656856,0,0,637
Kepler-867 b,0.00020656855,0.020656856,0,0,638
PH2 b,0.00020377156,0.020377155,0,0,639
LTT 3780 c,0.00020224936,0.020224936,0,0,640
Kepler-1439 b,0.0002021491,0.02021491,0,0,641
Kepler-1439 b,0.0002021491,0.02021491,0,0,642
Kepler-1439 b,0.0002021491,0.02021491,0,0,643
G 9-40 b,0.00019945603,0.019945603,0,0,644
KIC 9663113 b,0.0001983606,0.01983606,0,0,645
KIC 9663113 b,0.0001983606,0.01983606,0,0,646
Kepler-801 b,0.00019711623,0.019711623,0,0,647
Kepler-801 b,0.00019711623,0.019711623,0,0,648
Kepler-801 b,0.00019711623,0.019711623,0,0,649
Kepler-1620 b,0.00019673636,0.019673636,0,0,650
Kepler-1620 b,0.00019673636,0.019673636,0,0,651
Kepler-1620 b,0.00019673636,0.019673636,0,0,652
Kepler-1625 b,0.0001928526,0.01928526,0,0,653
KOI-351 h,0.0001928526,0.01928526,0,0,654
Kepler-553 c,0.0001928526,0.01928526,0,0,655
Kepler-1704 b,0.0001928526,0.01928526,0,0,656
Kepler-1704 b,0.0001928526,0.01928526,0,0,657
PH2 b,0.0001928526,0.01928526,0,0,658
Kepler-553 c,0.0001928526,0.01928526,0,0,659
Kepler-553 c,0.0001928526,0.01928526,0,0,660
Kepler-1981 b,0.0001928526,0.01928526,0,0,661
Kepler-553 c,0.0001928526,0.01928526,0,0,662
Kepler-1746 b,0.0001928526,0.01928526,0,0,663
Kepler-849 b,0.0001928526,0.01928526,0,0,664
Kepler-849 b,0.0001928526,0.01928526,0,0,665
Kepler-849 b,0.0001928526,0.01928526,0,0,666
Kepler-849 b,0.0001928526,0.01928526,0,0,667
Kepler-52 d,0.00019121221,0.01912122,0,0,668
Kepler-52 d,0.00019121221,0.01912122,0,0,669
Kepler-52 d,0.00019121221,0.01912122,0,0,670
TOI-700 c,0.00019056644,0.019056644,0,0,671
Kepler-130 d,0.0001882921,0.01882921,0,0,672
Kepler-130 d,0.0001882921,0.01882921,0,0,673
Kepler-130 d,0.0001882921,0.01882921,0,0,674
KOI-351 f,0.00018766818,0.018766819,0,0,675
KOI-351 f,0.00018766818,0.018766819,0,0,676
HD 260655 c,0.00018327603,0.018327603,0,0,677
Kepler-1849 b,0.00018186164,0.018186165,0,0,678
Kepler-1849 b,0.00018186164,0.018186165,0,0,679
Kepler-1849 b,0.00018186164,0.018186165,0,0,680
Kepler-231 c,0.00018111321,0.01811132,0,0,681
HIP 41378 f,0.00018032503,0.018032504,0,0,682
Kepler-235 d,0.00018011779,0.018011779,0,0,683
PH2 b,0.00017985779,0.017985778,0,0,684
PH2 b,0.00017985779,0.017985778,0,0,685
PH2 b,0.00017985779,0.017985778,0,0,686
Kepler-1168 b,0.00017771329,0.017771328,0,0,687
Kepler-1168 b,0.00017771329,0.017771328,0,0,688
Kepler-1168 b,0.00017771329,0.017771328,0,0,689
TOI-270 d,0.00017637627,0.017637627,0,0,690
Kepler-1654 b,0.00017508122,0.017508123,0,0,691
Kepler-333 b,0.0001745227,0.01745227,0,0,692
Kepler-333 b,0.0001745227,0.01745227,0,0,693
Kepler-333 b,0.0001745227,0.01745227,0,0,694
Kepler-1749 b,0.00017213196,0.017213196,0,0,695
Kepler-430 c,0.00017094334,0.017094335,0,0,696
Kepler-430 c,0.00017094334,0.017094335,0,0,697
Kepler-430 c,0.00017094334,0.017094335,0,0,698
Kepler-289 e,0.00017058366,0.017058367,0,0,699
Kepler-311 d,0.00016911104,0.016911104,0,0,700
Kepler-311 d,0.00016911104,0.016911104,0,0,701
Kepler-311 d,0.00016911104,0.016911104,0,0,702
Kepler-767 b,0.00016523535,0.016523534,0,0,703
Kepler-767 b,0.00016523535,0.016523534,0,0,704
Kepler-767 b,0.00016523535,0.016523534,0,0,705
Kepler-1858 b,0.00016374566,0.016374566,0,0,706
Kepler-1858 b,0.00016374566,0.016374566,0,0,707
Kepler-1858 b,0.00016374566,0.016374566,0,0,708
TOI-406.01,0.0001629325,0.01629325,0,0,709
HIP 41378 e,0.00016219374,0.016219374,0,0,710
TOI-712 d,0.00016210022,0.016210021,0,0,711
TOI-4438 b,0.00016208073,0.016208073,0,0,712
GJ 1252 b,0.00016151422,0.016151423,0,0,713
Kepler-1533 b,0.00016144277,0.016144278,0,0,714
Kepler-1636 b,0.00016144277,0.016144278,0,0,715
Kepler-1600 b,0.00016144277,0.016144278,0,0,716
Kepler-1600 b,0.00016144277,0.016144278,0,0,717
Kepler-1636 b,0.00016144277,0.016144278,0,0,718
Kepler-1636 b,0.00016144277,0.016144278,0,0,719
TOI-244 b,0.00016117454,0.016117454,0,0,720
TOI-1695 b,0.00015787914,0.015787914,0,0,721
Kepler-937 c,0.00015760103,0.015760103,0,0,722
Kepler-220 e,0.00015742381,0.015742382,0,0,723
Kepler-220 e,0.00015742381,0.015742382,0,0,724
Kepler-220 e,0.00015742381,0.015742382,0,0,725
KIC 5437945 b,0.00015549899,0.015549899,0,0,726
KIC 5437945 b,0.00015549899,0.015549899,0,0,727
KIC 5437945 b,0.00015549899,0.015549899,0,0,728
TOI-4860 b,0.00015462427,0.015462427,0,0,729
TOI-7149 b,0.00015462427,0.015462427,0,0,730
TOI-406.01,0.00015300333,0.0153003335,0,0,731
TOI-1695 b,0.00015278786,0.015278786,0,0,732
Kepler-1718 b,0.00015213381,0.0152133815,0,0,733
Kepler-1718 b,0.00015213381,0.0152133815,0,0,734
Kepler-1718 b,0.00015213381,0.0152133815,0,0,735
TOI-1224 c,0.00015082462,0.015082462,0,0,736
Kepler-347 d,0.00015081873,0.015081873,0,0,737
Kepler-347 d,0.00015081873,0.015081873,0,0,738
Kepler-347 d,0.00015081873,0.015081873,0,0,739
Kepler-1981 b,0.00015056397,0.015056397,0,0,740
Kepler-1981 b,0.00015056397,0.015056397,0,0,741
Kepler-333 c,0.00015007662,0.015007663,0,0,742
Kepler-333 c,0.00015007662,0.015007663,0,0,743
Kepler-333 c,0.00015007662,0.015007663,0,0,744
TOI-1452 b,0.00014878897,0.014878897,0,0,745
Kepler-215 e,0.0001485848,0.014858481,0,0,746
Kepler-482 b,0.00014807083,0.014807083,0,0,747
Kepler-1496 b,0.00014675726,0.014675726,0,0,748
Kepler-1496 b,0.00014675726,0.014675726,0,0,749
Kepler-1496 b,0.00014675726,0.014675726,0,0,750
TOI-912 b,0.00014401769,0.014401768,0,0,751
Kepler-383 c,0.00014397499,0.014397499,0,0,752
Kepler-383 c,0.00014397499,0.014397499,0,0,753
Kepler-383 c,0.00014397499,0.014397499,0,0,754
Kepler-54 d,0.00014397307,0.014397307,0,0,755
Kepler-54 d,0.00014397307,0.014397307,0,0,756
Kepler-54 d,0.00014397307,0.014397307,0,0,757
Kepler-1535 b,0.00014125934,0.014125934,0,0,758
Kepler-1535 b,0.00014125934,0.014125934,0,0,759
Kepler-1535 b,0.00014125934,0.014125934,0,0,760
TOI-270 b,0.00013845818,0.013845818,0,0,761
Kepler-430 c,0.0001365579,0.013655789,0,0,762
Kepler-298 d,0.00013631942,0.013631942,0,0,763
Kepler-460 c,0.00013621767,0.013621767,0,0,764
Kepler-460 c,0.00013621767,0.013621767,0,0,765
Kepler-460 c,0.00013621767,0.013621767,0,0,766
GJ 9827 b,0.00013619546,0.013619547,0,0,767
Kepler-186 e,0.00013560287,0.013560287,0,0,768
Kepler-186 e,0.00013560287,0.013560287,0,0,769
Kepler-186 e,0.00013560287,0.013560287,0,0,770
Kepler-1766 b,0.00013539394,0.013539394,0,0,771
HD 260655 b,0.00013535058,0.013535058,0,0,772
KOI-1783.02,0.00013275794,0.013275794,0,0,773
Kepler-1669 d,0.0001313994,0.01313994,0,0,774
Kepler-1669 d,0.0001313994,0.01313994,0,0,775
Kepler-1669 d,0.0001313994,0.01313994,0,0,776
TOI-7149 b,0.00012960413,0.0129604135,0,0,777
Kepler-511 b,0.0001291765,0.012917649,0,0,778
Kepler-511 b,0.0001291765,0.012917649,0,0,779
Kepler-511 b,0.0001291765,0.012917649,0,0,780
TOI-674 b,0.0001267259,0.012672591,0,0,781
Kepler-849 b,0.00012655757,0.012655757,0,0,782
Kepler-1253 b,0.0001261032,0.01261032,0,0,783
Kepler-1741 b,0.00012455926,0.012455925,0,0,784
Kepler-1321 b,0.00012453848,0.012453848,0,0,785
Kepler-1391 b,0.00012401812,0.012401812,0,0,786
TOI-2406 b,0.00012235904,0.012235904,0,0,787
Kepler-1418 b,0.000120756566,0.012075657,0,0,788
Kepler-1418 b,0.000120756566,0.012075657,0,0,789
Kepler-1418 b,0.000120756566,0.012075657,0,0,790
Kepler-505 b,0.00012066714,0.0120667135,0,0,791
Kepler-505 b,0.00012066714,0.0120667135,0,0,792
Kepler-505 b,0.00012066714,0.0120667135,0,0,793
TOI-6894 b,0.00012062537,0.0120625375,0,0,794
Kepler-83 c,0.000120472374,0.012047238,0,0,795
Kepler-1925 b,0.000120151366,0.012015137,0,0,796
Kepler-1925 b,0.000120151366,0.012015137,0,0,797
Kepler-1925 b,0.000120151366,0.012015137,0,0,798
TOI-6255 b,0.00011919282,0.011919281,0,0,799
TOI-6000 b,0.00011919282,0.011919281,0,0,800
TOI-269 b,0.00011913748,0.011913748,0,0,801
Kepler-1854 b,0.000118812335,0.011881233,0,0,802
Kepler-1854 b,0.000118812335,0.011881233,0,0,803
Kepler-1854 b,0.000118812335,0.011881233,0,0,804
Kepler-1499 b,0.000117705305,0.011770531,0,0,805
Kepler-1499 b,0.000117705305,0.011770531,0,0,806
Kepler-1499 b,0.000117705305,0.011770531,0,0,807
Kepler-1499 b,0.000117705305,0.011770531,0,0,808
Kepler-140 c,0.00011710433,0.011710433,0,0,809
Kepler-140 c,0.00011710433,0.011710433,0,0,810
Kepler-140 c,0.00011710433,0.011710433,0,0,811
TOI-1806.01,0.00011701337,0.011701337,0,0,812
TOI-1743 b,0.0001170021,0.01170021,0,0,813
Kepler-1185 b,0.00011676337,0.011676337,0,0,814
Kepler-1185 b,0.00011676337,0.011676337,0,0,815
Kepler-460 c,0.0001140309,0.01140309,0,0,816
Kepler-1841 b,0.00011332468,0.011332468,0,0,817
Kepler-1841 b,0.00011332468,0.011332468,0,0,818
Kepler-1841 b,0.00011332468,0.011332468,0,0,819
TOI-198 b,0.00011307232,0.011307232,0,0,820
Kepler-1687 b,0.00011293805,0.011293804,0,0,821
Kepler-1687 b,0.00011293805,0.011293804,0,0,822
Kepler-1687 b,0.00011293805,0.011293804,0,0,823
Kepler-1927 b,0.00011267225,0.011267225,0,0,824
Kepler-1927 b,0.00011267225,0.011267225,0,0,825
Kepler-1927 b,0.00011267225,0.011267225,0,0,826
Kepler-239 c,0.0001125053,0.01125053,0,0,827
Kepler-239 c,0.0001125053,0.01125053,0,0,828
Kepler-239 c,0.0001125053,0.01125053,0,0,829
TOI-2068 b,0.00011216959,0.011216959,0,0,830
KOI-4777.01,0.00011203319,0.011203319,0,0,831
TOI-5799 b,0.00011164415,0.011164415,0,0,832
TOI-1801 b,0.00011140391,0.011140391,0,0,833
TOI-4633 c,0.000110769295,0.011076929,0,0,834
Kepler-1749 b,0.00010837884,0.010837884,0,0,835
Kepler-1749 b,0.00010837884,0.010837884,0,0,836
Kepler-1749 b,0.00010837884,0.010837884,0,0,837
TOI-2266 b,0.00010722598,0.010722598,0,0,838
TOI-1749 d,0.00010721033,0.010721033,0,0,839
Kepler-1690 b,0.00010610987,0.0106109865,0,0,840
Kepler-1690 b,0.00010610987,0.0106109865,0,0,841
Kepler-1690 b,0.00010610987,0.0106109865,0,0,842
TOI-4600 c,0.00010567869,0.010567869,0,0,843
K2-25 b,0.00010529494,0.010529494,0,0,844
Kepler-1766 b,0.000105146944,0.010514694,0,0,845
Kepler-1766 b,0.000105146944,0.010514694,0,0,846
Kepler-1766 b,0.000105146944,0.010514694,0,0,847
TOI-776 c,0.00010485178,0.010485178,0,0,848
TOI-5799 b,0.000104249906,0.01042499,0,0,849
GJ 238 b,0.000103001104,0.01030011,0,0,850
Kepler-327 b,0.000101972895,0.010197289,0,0,851
Kepler-327 b,0.000101972895,0.010197289,0,0,852
Kepler-327 b,0.000101972895,0.010197289,0,0,853
Kepler-753 b,0.000101072095,0.01010721,0,0,854
Kepler-753 b,0.000101072095,0.01010721,0,0,855
Kepler-753 b,0.000101072095,0.01010721,0,0,856
TOI-2096 b,0.0001010192,0.01010192,0,0,857
Ross 176 b,9.989707e-05,0.009989707,0,0,858
LTT 3780 c,9.980185e-05,0.009980185,0,0,859
TOI-1470 b,9.931927e-05,0.009931928,0,0,860
Kepler-1337 b,9.911671e-05,0.009911671,0,0,861
Kepler-1337 b,9.911671e-05,0.009911671,0,0,862
Kepler-1337 b,9.911671e-05,0.009911671,0,0,863
TOI-2015 b,9.8069104e-05,0.0098069105,0,0,864
Kepler-32 f,9.6292024e-05,0.009629202,0,0,865
TOI-1806.01,9.4577e-05,0.0094577,0,0,866
Kepler-32 d,9.427041e-05,0.009427041,0,0,867
Kepler-968 c,9.398139e-05,0.009398139,0,0,868
Kepler-968 c,9.398139e-05,0.009398139,0,0,869
Kepler-968 c,9.398139e-05,0.009398139,0,0,870
Kepler-130 d,9.293939e-05,0.009293939,0,0,871
Kepler-1826 b,9.275646e-05,0.009275646,0,0,872
Kepler-1826 b,9.275646e-05,0.009275646,0,0,873
Kepler-1826 b,9.275646e-05,0.009275646,0,0,874
Kepler-1858 b,9.2359194e-05,0.009235919,0,0,875
Kepler-1817 b,9.17667e-05,0.00917667,0,0,876
Kepler-1817 b,9.17667e-05,0.00917667,0,0,877
Kepler-1817 b,9.17667e-05,0.00917667,0,0,878
TOI-782 b,9.1591246e-05,0.009159124,0,0,879
Kepler-1690 b,9.12502e-05,0.00912502,0,0,880
Kepler-1638 b,9.0533336e-05,0.009053334,0,0,881
Kepler-111 c,9.0533336e-05,0.009053334,0,0,882
Kepler-462 c,9.0533336e-05,0.009053334,0,0,883
Kepler-1085 b,9.0533336e-05,0.009053334,0,0,884
Kepler-462 c,9.0533336e-05,0.009053334,0,0,885
Kepler-462 c,9.0533336e-05,0.009053334,0,0,886
Kepler-1696 b,9.03573e-05,0.00903573,0,0,887
TOI-2136 b,9.015969e-05,0.009015969,0,0,888
TOI-2095 b,9.007384e-05,0.009007384,0,0,889
TOI-4438 b,8.9968766e-05,0.008996877,0,0,890
Kepler-1459 b,8.931253e-05,0.008931253,0,0,891
Kepler-1459 b,8.931253e-05,0.008931253,0,0,892
Kepler-1459 b,8.931253e-05,0.008931253,0,0,893
TOI-270 c,8.913599e-05,0.008913599,0,0,894
LTT 3780 b,8.860894e-05,0.008860894,0,0,895
KOI-351 e,8.842249e-05,0.0088422485,0,0,896
KOI-351 e,8.842249e-05,0.0088422485,0,0,897
Kepler-801 b,8.8336696e-05,0.008833669,0,0,898
TOI-3235 b,8.779076e-05,0.008779076,0,0,899
Kepler-103 c,8.73003e-05,0.00873003,0,0,900
Kepler-103 c,8.73003e-05,0.00873003,0,0,901
Kepler-103 c,8.73003e-05,0.00873003,0,0,902
Kepler-103 c,8.73003e-05,0.00873003,0,0,903
Kepler-1452 b,8.681846e-05,0.008681846,0,0,904
Kepler-1452 b,8.681846e-05,0.008681846,0,0,905
Kepler-1452 b,8.681846e-05,0.008681846,0,0,906
TOI-1266 b,8.676351e-05,0.008676351,0,0,907
Kepler-1938 b,8.6370244e-05,0.008637024,0,0,908
Kepler-1938 b,8.6370244e-05,0.008637024,0,0,909
Kepler-1938 b,8.6370244e-05,0.008637024,0,0,910
TOI-654.01,8.6137305e-05,0.008613731,0,0,911
Kepler-1669 b,8.5646934e-05,0.008564694,0,0,912
Kepler-1669 b,8.5646934e-05,0.008564694,0,0,913
Kepler-1669 b,8.5646934e-05,0.008564694,0,0,914
TOI-519 b,8.50348e-05,0.00850348,0,0,915
Kepler-1855 b,8.479422e-05,0.008479422,0,0,916
HD 23472 c,8.437029e-05,0.008437029,0,0,917
Kepler-1750 b,8.382313e-05,0.008382313,0,0,918
Kepler-1750 b,8.382313e-05,0.008382313,0,0,919
Kepler-1750 b,8.382313e-05,0.008382313,0,0,920
TOI-1238 b,8.321933e-05,0.008321933,0,0,921
TOI-1201 b,8.2240076e-05,0.008224008,0,0,922
Kepler-1038 b,8.150735e-05,0.008150735,0,0,923
Kepler-1038 b,8.150735e-05,0.008150735,0,0,924
Kepler-1038 b,8.150735e-05,0.008150735,0,0,925
Kepler-1350 c,8.14299e-05,0.00814299,0,0,926
Kepler-1350 c,8.14299e-05,0.00814299,0,0,927
Kepler-1350 c,8.14299e-05,0.00814299,0,0,928
Kepler-779 b,8.072256e-05,0.008072256,0,0,929
Kepler-1826 b,8.047561e-05,0.008047561,0,0,930
Kepler-138 c,7.747661e-05,0.007747661,0,0,931
Kepler-367 c,7.7205055e-05,0.0077205054,0,0,932
Kepler-367 c,7.7205055e-05,0.0077205054,0,0,933
Kepler-367 c,7.7205055e-05,0.0077205054,0,0,934
Kepler-1761 b,7.717356e-05,0.0077173556,0,0,935
Kepler-1761 b,7.717356e-05,0.0077173556,0,0,936
Kepler-1761 b,7.717356e-05,0.0077173556,0,0,937
Kepler-930 b,7.679211e-05,0.007679211,0,0,938
Kepler-930 b,7.679211e-05,0.007679211,0,0,939
Kepler-930 b,7.679211e-05,0.007679211,0,0,940
TOI-663 d,7.649771e-05,0.007649771,0,0,941
Kepler-577 b,7.6185905e-05,0.0076185903,0,0,942
Kepler-577 b,7.6185905e-05,0.0076185903,0,0,943
Kepler-577 b,7.6185905e-05,0.0076185903,0,0,944
Kepler-577 b,7.6185905e-05,0.0076185903,0,0,945
Kepler-1880 b,7.582135e-05,0.007582135,0,0,946
Kepler-1880 b,7.582135e-05,0.007582135,0,0,947
Kepler-1880 b,7.582135e-05,0.007582135,0,0,948
Kepler-1333 b,7.579836e-05,0.0075798356,0,0,949
Kepler-1333 b,7.579836e-05,0.0075798356,0,0,950
Kepler-1333 b,7.579836e-05,0.0075798356,0,0,951
Kepler-1454 b,7.496237e-05,0.0074962373,0,0,952
Kepler-1454 b,7.496237e-05,0.0074962373,0,0,953
Kepler-1454 b,7.496237e-05,0.0074962373,0,0,954
TOI-1696 b,7.490956e-05,0.007490956,0,0,955
TOI-1224 b,7.465398e-05,0.007465398,0,0,956
Kepler-80 d,7.450648e-05,0.007450648,0,0,957
TRAPPIST-1 e,7.4475865e-05,0.0074475864,0,0,958
Kepler-994 b,7.361303e-05,0.007361303,0,0,959
Kepler-1020 b,7.318181e-05,0.0073181805,0,0,960
Kepler-1048 b,7.288346e-05,0.0072883456,0,0,961
TOI-521 b,7.254839e-05,0.007254839,0,0,962
Kepler-540 b,7.2455885e-05,0.0072455886,0,0,963
Kepler-540 b,7.2455885e-05,0.0072455886,0,0,964
Kepler-540 b,7.2455885e-05,0.0072455886,0,0,965
Kepler-844 b,7.230845e-05,0.0072308453,0,0,966
Kepler-844 b,7.230845e-05,0.0072308453,0,0,967
Kepler-844 b,7.230845e-05,0.0072308453,0,0,968
GJ 486 b,7.1620896e-05,0.0071620895,0,0,969
GJ 9827 c,7.134087e-05,0.0071340874,0,0,970
K2-141 b,7.097553e-05,0.0070975535,0,0,971
GJ 367 b,7.086996e-05,0.007086996,0,0,972
Kepler-1489 b,7.085394e-05,0.0070853936,0,0,973
Kepler-108 c,7.044379e-05,0.007044379,0,0,974
Kepler-767 b,7.044379e-05,0.007044379,0,0,975
Kepler-108 c,7.044379e-05,0.007044379,0,0,976
Kepler-108 c,7.044379e-05,0.007044379,0,0,977
Kepler-108 c,7.044379e-05,0.007044379,0,0,978
Kepler-1311 d,7.044379e-05,0.007044379,0,0,979
Kepler-296 c,7.0143346e-05,0.0070143347,0,0,980
Kepler-310 d,7.002953e-05,0.007002953,0,0,981
Kepler-310 d,7.002953e-05,0.007002953,0,0,982
Kepler-310 d,7.002953e-05,0.007002953,0,0,983
Kepler-462 c,6.9809765e-05,0.0069809766,0,0,984
TOI-1634 b,6.975553e-05,0.006975553,0,0,985
Kepler-1824 b,6.925987e-05,0.006925987,0,0,986
TOI-2406 b,6.897217e-05,0.006897217,0,0,987
TOI-1468 c,6.891642e-05,0.006891642,0,0,988
TOI-5205 b,6.872367e-05,0.0068723666,0,0,989
Kepler-335 c,6.757324e-05,0.0067573236,0,0,990
Kepler-335 c,6.757324e-05,0.0067573236,0,0,991
Kepler-335 c,6.757324e-05,0.0067573236,0,0,992
Kepler-1071 b,6.70221e-05,0.00670221,0,0,993
