planet_radius_earth,planet_mass_earth,orbital_period_days,semi_major_axis_AU,equilibrium_temp_K,planet_density,star_temp_K,star_luminosity,star_metallicity,star_type
2.3,154.306465,11.949,0.079,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,695.66,1.151,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,692.9,0.95,797.0,1.33,5613.0,-0.0828599999999999,-0.23,M3.5 V
2.3,154.306465,6739.323,5.23,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5312.0,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.66669,0.091,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,24.422,0.142,797.0,1.33,4014.0,-1.10127,-0.03,M0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,51.625,0.2403,797.0,1.33,4205.93,-0.0828599999999999,0.2434,G0 V
2.3,154.306465,744.7,1.424,797.0,1.33,4205.93,-0.0828599999999999,0.2434,G0 V
2.3,154.306465,20.129,0.111,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,7.3705,0.062,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5094.105,4.819,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,36.059,0.178,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.6441,0.0278,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,M2.5 V
2.3,154.306465,2.643897528,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,9.567,0.068,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,M3.5 Ve
2.3,154.306465,5.366,0.041,797.0,1.33,5613.0,-1.886,-0.25,M3 V
2.3,154.306465,5.36874,0.04,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.36841,0.0406163,797.0,1.33,5613.0,-1.88606,-0.0039,M3 V
2.3,154.306465,12.9191,0.072993,797.0,1.33,5613.0,-1.88606,-0.0039,M3 V
2.3,154.306465,12.9292,0.07,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.14942,0.03,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.14867,0.0284533,797.0,1.33,5613.0,-1.88606,-0.0039,M3 V
2.3,154.306465,7.203,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,7.20066,0.049,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,28.155,0.123,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1056.8,1.82,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,M0 V
2.3,154.306465,1050.3,1.8,797.0,1.33,5613.0,-0.0828599999999999,0.23,M0 V
2.3,154.306465,7337.0,6.6,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.6,0.0413,797.0,1.33,5613.0,-0.0828599999999999,0.23,M0 V
2.3,154.306465,3.60076,0.039,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.6005,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,35.37,0.187,797.0,1.33,5613.0,-0.0828599999999999,0.23,M0 V
2.3,154.306465,35.39,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,35.47358,0.181,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,38.142,0.163,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,727.562,1.165,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3507.0,3.46,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1845.0,2.32,797.0,1.33,5613.0,-1.553,-0.0039,M3 V
2.3,154.306465,1915.0,0.10086,797.0,1.33,5613.0,-0.0828599999999999,0.22,M3.5
2.3,154.306465,1890.0,2.35,797.0,1.33,5613.0,-0.0828599999999999,0.16,M3.5 V
2.3,154.306465,7068.0,0.10086,797.0,1.33,5613.0,-0.0828599999999999,0.22,M3.5
2.3,154.306465,15.76491,0.113,797.0,1.33,5151.0,-0.0828599999999999,-0.268,G0 V
2.3,154.306465,15.76491,0.11,797.0,1.33,5182.0,-0.0828599999999999,-0.22,G0 V
2.3,154.306465,15.764,0.114,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1.93785,0.021,797.0,1.33,5613.0,-1.886,0.05,M4 V
2.3,154.306465,767.887,0.87,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,M4.5 V
2.3,154.306465,13.4586,0.0943,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1.2089749,0.10086,797.0,1.33,4255.0,-0.0828599999999999,-0.28,K6 V
2.3,154.306465,3.6481145,0.10086,797.0,1.33,4255.0,-0.0828599999999999,-0.28,K6 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.4652992,0.10086,797.0,1.33,5975.0,0.17026,0.13,G0 V
2.3,154.306465,4.4652934,0.0551,797.0,1.33,6067.0,0.18,-0.0039,G0 V
2.3,154.306465,4.46529913,0.10086,797.0,1.33,5975.0,0.17026,0.13,G0 V
2.3,154.306465,4.46529974,0.10086,797.0,1.33,6000.0,-0.0828599999999999,0.1,G0 V
2.3,154.306465,4.46529958,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.8878009,0.10086,797.0,1.33,4780.0,-0.585,0.31,K4
2.3,154.306465,4.887803076,0.10086,797.0,1.33,4777.56,-0.56702,0.2996,G0 V
2.3,154.306465,4.8878049,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.888,0.05258,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.887802443,0.10086,797.0,1.33,4653.0,-0.0828599999999999,-0.0039,K4
2.3,154.306465,4.88780201,0.10086,797.0,1.33,4780.0,-0.585,0.31,K4
2.3,154.306465,4.88780267,0.10086,797.0,1.33,4777.56,-0.56702,0.2996,G0 V
2.3,154.306465,4.88780232,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3407.0,4.13,797.0,1.33,4780.0,-0.0828599999999999,0.31,G0 V
2.3,154.306465,3299.0,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3407.0,0.10086,797.0,1.33,4653.0,-0.0828599999999999,-0.0039,K4
2.3,154.306465,3.21305751,0.10086,797.0,1.33,4650.0,-0.678,-0.29,K4
2.3,154.306465,3.21305786,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.21305762,0.10086,797.0,1.33,4650.0,-0.678,-0.29,K4
2.3,154.306465,3.2130589,0.03837,797.0,1.33,4559.0,-0.68,-0.3,K4
2.3,154.306465,3.2130598,0.10086,797.0,1.33,4650.0,-0.678,-0.29,K4
2.3,154.306465,3.2130589,0.10086,797.0,1.33,4650.0,-0.0828599999999999,-0.29,G0 V
2.3,154.306465,2.9162431,0.10086,797.0,1.33,5653.0,0.346,0.41,G4
2.3,154.306465,2.9162368,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.91624268,0.10086,797.0,1.33,5653.0,0.346,0.41,G4
2.3,154.306465,2.9162433,0.10086,797.0,1.33,5653.0,-0.0828599999999999,0.41,G0 V
2.3,154.306465,445.82,1.258,797.0,1.33,5613.0,-0.0828599999999999,0.46,G0 V
2.3,154.306465,446.27,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,445.82,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.6276623,0.10086,797.0,1.33,6600.0,0.563,0.11,F
2.3,154.306465,4.62766172,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.62766098,0.10086,797.0,1.33,6600.0,0.563,0.11,F
2.3,154.306465,4.6276594,0.10086,797.0,1.33,6727.61,0.64412,0.1266,G0 V
2.3,154.306465,4.627682,0.10086,797.0,1.33,6600.0,-0.0828599999999999,0.11,G0 V
2.3,154.306465,10.86345165,0.10086,797.0,1.33,5568.0,0.0,0.22,G5
2.3,154.306465,10.863502,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.77596748,0.10086,797.0,1.33,6158.0,0.29447,0.17,F8
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.7759677,0.10086,797.0,1.33,6158.0,0.29447,0.17,F8
2.3,154.306465,2.77596784,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.7759704,0.10086,797.0,1.33,6158.0,-0.0828599999999999,0.17,G0 V
2.3,154.306465,10.33853522,0.10086,797.0,1.33,5246.0,-0.319,0.0,K
2.3,154.306465,10.3385358,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5336.96,-0.28893,0.0512,G0 V
2.3,154.306465,10.3385346,0.10086,797.0,1.33,5246.0,-0.319,0.0,K
2.3,154.306465,3972.0,4.67,797.0,1.33,5246.0,-0.0828599999999999,0.0,G0 V
2.3,154.306465,1610.0,2.555,797.0,1.33,5246.0,-0.319,0.0,K
2.3,154.306465,5584.0,5.6,797.0,1.33,5336.96,-0.28893,0.0512,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,4790.0,-0.58537,0.14,G0 V
2.3,154.306465,5.5080232,0.10086,797.0,1.33,4803.0,-0.569,0.1,K2
2.3,154.306465,5.50803,0.10086,797.0,1.33,4803.0,-0.569,0.1,K2
2.3,154.306465,5.5080291,0.10086,797.0,1.33,4790.0,-0.58537,0.14,G0 V
2.3,154.306465,5.50802941,0.10086,797.0,1.33,4803.0,-0.569,0.1,K2
2.3,154.306465,5.5080287,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.00878423,0.10086,797.0,1.33,4990.0,-0.432,0.23,K1
2.3,154.306465,4.0087842,0.10086,797.0,1.33,4990.0,-0.432,0.23,K1
2.3,154.306465,4.00878403,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.0087842,0.10086,797.0,1.33,5007.0,-0.4455,0.32,G0 V
2.3,154.306465,5.6335152,0.10086,797.0,1.33,6380.0,0.53,0.18,F8
2.3,154.306465,5.6335158,0.06814,797.0,1.33,6380.0,0.53,0.18,F8
2.3,154.306465,5.633472,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.63346961,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.6334675,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.63346785,0.10086,797.0,1.33,6290.0,0.50515,0.12,G0 V
2.3,154.306465,2.87531738,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.87531693,0.10086,797.0,1.33,4595.0,-0.721,0.35,K3
2.3,154.306465,2.87531773,0.10086,797.0,1.33,4595.0,-0.721,0.35,K3
2.3,154.306465,4.12448799,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.1244799,0.10086,797.0,1.33,5588.0,-0.0828599999999999,0.01,G0 V
2.3,154.306465,4.12448852,0.10086,797.0,1.33,5588.0,0.025,0.01,G3
2.3,154.306465,3.212233,0.10086,797.0,1.33,5302.0,-0.114,0.24,G5
2.3,154.306465,3.21223218,0.10086,797.0,1.33,5302.0,-0.114,0.24,G5
2.3,154.306465,3.21223242,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1.212886397,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1.21288644,0.10086,797.0,1.33,5905.0,0.199,0.15,G0
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5924.0,-0.0828599999999999,0.16,G0 V
2.3,154.306465,1.2128867,0.10086,797.0,1.33,5905.0,-0.0828599999999999,0.15,G0 V
2.3,154.306465,1.212886397,0.10086,797.0,1.33,5905.0,0.199,0.15,G0
2.3,154.306465,3.35524397,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.35524439,0.10086,797.0,1.33,6373.0,0.408,-0.16,F8
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.355246,0.10086,797.0,1.33,6373.0,0.408,-0.16,F8
2.3,154.306465,3.65281591,0.10086,797.0,1.33,5610.0,-0.13359,0.42,G0 V
2.3,154.306465,3.6528162,0.10086,797.0,1.33,5500.0,-0.125,0.31,G5
2.3,154.306465,3.65281524,0.10086,797.0,1.33,5500.0,-0.125,0.31,G5
2.3,154.306465,3.65281532,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.2345023,0.10086,797.0,1.33,5061.9,-0.35928,0.028,G0 V
2.3,154.306465,4.2345002,0.10086,797.0,1.33,5079.0,-0.42,-0.04,K1
2.3,154.306465,4.2345002,0.10086,797.0,1.33,5079.0,-0.42,-0.04,K1
2.3,154.306465,4.234503,0.10086,797.0,1.33,5079.0,-0.42,-0.04,K1
2.3,154.306465,4.2345026,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.0395802,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.0395803,0.10086,797.0,1.33,5316.0,-0.26926,0.3,G0 V
2.3,154.306465,3.03957804,0.10086,797.0,1.33,5300.0,-0.244,0.29,G8
2.3,154.306465,3.0395778,0.10086,797.0,1.33,5300.0,-0.244,0.29,G8
2.3,154.306465,3.2572129,0.10086,797.0,1.33,5680.0,0.053,0.12,G3
2.3,154.306465,3.25721296,0.10086,797.0,1.33,5680.0,0.053,0.12,G3
2.3,154.306465,5.7233773,0.10086,797.0,1.33,6086.0,0.2722,0.14,G0 V
2.3,154.306465,5.723371,0.10086,797.0,1.33,6087.0,0.265,0.21,F8
2.3,154.306465,5.7233685,0.10086,797.0,1.33,6087.0,0.265,0.21,F8
2.3,154.306465,5.7233724,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.899737,0.10086,797.0,1.33,5185.0,-0.0828599999999999,0.27,G0 V
2.3,154.306465,2.89973797,0.10086,797.0,1.33,5190.0,-0.0828599999999999,-0.0039,K1
2.3,154.306465,2.8997379,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.89973815,0.10086,797.0,1.33,5185.0,-0.34775,0.27,G0 V
2.3,154.306465,2.899736,0.03871,797.0,1.33,5084.0,-0.36,0.27,K
2.3,154.306465,2.89973826,0.10086,797.0,1.33,5185.0,-0.34775,0.27,G0 V
2.3,154.306465,2.8106016,0.10086,797.0,1.33,6304.0,0.312,0.13,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.81060126,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.81060097,0.10086,797.0,1.33,6304.0,0.312,0.13,G0 V
2.3,154.306465,5.005419,0.10086,797.0,1.33,6065.0,-0.0828599999999999,0.15,G0 V
2.3,154.306465,5.0052702,0.10086,797.0,1.33,6065.0,0.348,-0.0039,G0 V
2.3,154.306465,5.0052704,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.0052724,0.10086,797.0,1.33,6115.0,0.43315,-0.0039,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.1500079,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.150008197,0.10086,797.0,1.33,6207.0,0.294,-0.0039,G0 V
2.3,154.306465,2.150008,0.10086,797.0,1.33,6269.0,-0.0828599999999999,-0.04,G0 V
2.3,154.306465,2.15000825,0.10086,797.0,1.33,6207.0,0.294,-0.0039,G0 V
2.3,154.306465,3.47447773,0.10086,797.0,1.33,6460.0,-0.0828599999999999,-0.0039,F4
2.3,154.306465,3.47447703,0.10086,797.0,1.33,6446.0,0.618,-0.0039,G0 V
2.3,154.306465,3.4744767,0.10086,797.0,1.33,6446.0,0.618,-0.0039,G0 V
2.3,154.306465,3.47447613,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.452654,0.10086,797.0,1.33,6442.0,-0.0828599999999999,0.22,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,6509.0,-0.0828599999999999,0.08,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.4526576,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,5.452647,0.10086,797.0,1.33,6509.0,0.6003,0.08,G0 V
2.3,154.306465,5.45264682,0.10086,797.0,1.33,6442.0,0.56,-0.0039,G0 V
2.3,154.306465,3.6466594,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.6466584,0.10086,797.0,1.33,6096.0,0.407,-0.0039,G0 V
2.3,154.306465,3.6466566,0.10086,797.0,1.33,6178.0,0.38307,0.12,G0 V
2.3,154.306465,1.327346813,0.10086,797.0,1.33,5560.0,0.013,-0.0039,G0 V
2.3,154.306465,1.3273468,0.10086,797.0,1.33,5620.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,1.32734682,0.10086,797.0,1.33,5560.0,0.013,-0.0039,G0 V
2.3,154.306465,1.32734686,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.7974414,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.79744256,0.10086,797.0,1.33,5500.0,-0.208,0.03,G0 V
2.3,154.306465,2.7974424,0.10086,797.0,1.33,5500.0,-0.208,0.03,G0 V
2.3,154.306465,4.64032787,0.10086,797.0,1.33,5330.0,-0.208,0.06,G0 V
2.3,154.306465,4.6403293,0.10086,797.0,1.33,5191.0,-0.17621,-0.0039,G0 V
2.3,154.306465,4.6403288,0.10086,797.0,1.33,5330.0,-0.208,0.06,G0 V
2.3,154.306465,4.6403276,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.5438737,0.10086,797.0,1.33,6430.0,0.607,0.19,G0 V
2.3,154.306465,3.05652372,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.05652301,0.10086,797.0,1.33,5860.0,0.431,-0.0039,G0 V
2.3,154.306465,3.0565233,0.10086,797.0,1.33,5860.0,0.431,-0.0039,G0 V
2.3,154.306465,3.056328,0.0445,797.0,1.33,5907.0,0.43,0.33,F
2.3,154.306465,4.4572181,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.4572184,0.10086,797.0,1.33,6080.0,0.778,-0.0039,G0 V
2.3,154.306465,4.4572173,0.10086,797.0,1.33,6080.0,0.778,-0.0039,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,6479.0,-0.0828599999999999,0.13,G0 V
2.3,154.306465,2.6940497,0.10086,797.0,1.33,6390.0,0.628,-0.0039,G0 V
2.3,154.306465,2.69404968,0.10086,797.0,1.33,6390.0,0.628,-0.0039,G0 V
2.3,154.306465,4.6418499,0.10086,797.0,1.33,5743.0,0.356,0.27,G0 V
2.3,154.306465,4.64183885,0.10086,797.0,1.33,5743.0,0.356,0.27,G0 V
2.3,154.306465,4.6418402,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.6418381,0.10086,797.0,1.33,5859.0,0.32673,-0.0039,G0 V
2.3,154.306465,3.33268054,0.10086,797.0,1.33,5645.0,0.045,0.23,G0 V
2.3,154.306465,3.332683,0.10086,797.0,1.33,5645.0,0.045,0.23,G0 V
2.3,154.306465,3.332683,0.10086,797.0,1.33,5680.35,0.05986,0.171,G0 V
2.3,154.306465,3.3326808,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.3011902,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.30119,0.10086,797.0,1.33,5295.0,-0.194,0.33,G0 V
2.3,154.306465,4.3011886,0.10086,797.0,1.33,5115.16,-0.18167,0.3673,G0 V
2.3,154.306465,4.30119043,0.10086,797.0,1.33,5295.0,-0.194,0.33,G0 V
2.3,154.306465,872.2,1.752,797.0,1.33,5295.0,-0.194,0.33,G0 V
2.3,154.306465,3.12899225,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.1289923,0.10086,797.0,1.33,5585.0,0.26585,-0.0039,G0 V
2.3,154.306465,3.12899506,0.10086,797.0,1.33,6330.0,0.4,0.07,G0 V
2.3,154.306465,4.46313574,0.10086,797.0,1.33,6120.0,0.391,0.3,G0 V
2.3,154.306465,4.463137,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.69155536,0.10086,797.0,1.33,6820.0,0.814,0.074,F
2.3,154.306465,2.69155547,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.6915539,0.10086,797.0,1.33,6820.0,-0.0828599999999999,-0.0039,F3
2.3,154.306465,2.6915535,0.10086,797.0,1.33,6820.0,0.814,0.074,F
2.3,154.306465,2.78847323,0.10086,797.0,1.33,5960.0,0.1875,-0.0039,G0 V
2.3,154.306465,2.7884735,0.10086,797.0,1.33,5960.0,0.1875,-0.0039,G0 V
2.3,154.306465,2.788491,0.10086,797.0,1.33,5960.0,-0.0828599999999999,0.24,G0 V
2.3,154.306465,2.78847332,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.1220157,0.10086,797.0,1.33,6280.0,0.60314,-0.18,G0 V
2.3,154.306465,3.12200544,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.1220018,0.10086,797.0,1.33,6280.0,0.60314,-0.18,G0 V
2.3,154.306465,3.12200511,0.10086,797.0,1.33,6280.0,0.60314,-0.18,G0 V
2.3,154.306465,4.21802122,0.10086,797.0,1.33,5449.0,-0.06601,0.27,G0 V
2.3,154.306465,4.2180226,0.10086,797.0,1.33,5449.0,-0.06601,0.27,G0 V
2.3,154.306465,2.7535965,0.10086,797.0,1.33,5032.08,-0.37275,0.288,G0 V
2.3,154.306465,2.7535976,0.10086,797.0,1.33,5131.0,-0.30452,0.28,G0 V
2.3,154.306465,2.75359762,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.7535973,0.10086,797.0,1.33,5131.0,-0.30452,0.28,G0 V
2.3,154.306465,1.96162371,0.10086,797.0,1.33,5956.0,0.21748,0.0,G0 V
2.3,154.306465,1.9616248,0.10086,797.0,1.33,5956.0,0.21748,0.0,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.7998529,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.7998534,0.10086,797.0,1.33,4390.0,-0.9017,-0.127,G0 V
2.3,154.306465,3.79985297,0.10086,797.0,1.33,4390.0,-0.9017,-0.127,G0 V
2.3,154.306465,3.79985363,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.58523207,0.10086,797.0,1.33,5808.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,3.5852329,0.10086,797.0,1.33,5808.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,3.5852465,0.10086,797.0,1.33,5808.0,-0.0828599999999999,-0.03,G0 V
2.3,154.306465,3.58523164,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.790833,0.10086,797.0,1.33,6568.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.79082479,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.7908235,0.10086,797.0,1.33,6566.0,-0.0828599999999999,-0.077,G0 V
2.3,154.306465,2.790825,0.10086,797.0,1.33,6566.0,-0.0828599999999999,-0.077,G0 V
2.3,154.306465,4.0138358,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.1419776,0.10086,797.0,1.33,5678.0,0.05385,0.217,G0 V
2.3,154.306465,4.141977,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.85299849,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,3.8529962,0.10086,797.0,1.33,6570.0,0.55267,-0.13,G0 V
2.3,154.306465,3.85299668,0.10086,797.0,1.33,6570.0,0.55267,-0.13,G0 V
2.3,154.306465,10.3392924,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.795,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.7947925,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.64532306,0.10086,797.0,1.33,5629.0,0.09061,0.414,G0 V
2.3,154.306465,4.0072342,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,2.6054485,0.10086,797.0,1.33,5835.0,0.55509,0.1,G2
2.3,154.306465,2.60544724,0.10086,797.0,1.33,5835.0,0.55509,0.1,G2
2.3,154.306465,2.972086,0.10086,797.0,1.33,6002.0,0.6149,0.035,G0
2.3,154.306465,2.972089,0.10086,797.0,1.33,6002.0,0.6149,0.035,G0
2.3,154.306465,2.9720887,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
2.3,154.306465,4.8101046,0.10086,797.0,1.33,5613.0,-0.0828599999999999,-0.0039,G0 V
