Planet radius,Planet mass,Orbital period,Semi-major axis,Equilibrium temperature,Planet density,Host star temperature,Star luminosity,Star metallicity,Star type,habitability_score,orbital_stability
2.3,191.96932,179.60783296,0.10086,797.0,1.33,5895.0,0.42431,0.12,G0 V,10.685928699447409,1780.7637612532221
2.3,191.96932,179.609803,0.10086,797.0,1.33,5895.0,0.42431,0.12,G0 V,10.685928699447409,1780.7832936744
2.14,191.96932,10.3392924,0.10086,797.0,1.33,5035.0,-0.08285999999999999,-0.0039,G0 V,10.793890912672781,102.51132659131468
2.3,191.96932,19.32945602,0.10086,797.0,1.33,4943.05,-0.55288,0.3033,G0 V,10.685928699447409,191.64640115010903
2.52,191.96932,19.32952416,0.1345,534.0,1.33,5023.0,-0.08285999999999999,0.21,G0 V,8.096904015410727,143.71393427509292
2.3,191.96932,19.3294805697,0.10086,797.0,1.33,4943.05,-0.55288,0.3033,G0 V,10.685928699447409,191.64664455383698
2.3,191.96932,19.32964621,0.10086,797.0,1.33,4943.05,-0.55288,0.3033,G0 V,10.685928699447409,191.64828683323418
2.52,191.96932,19.32952416,0.1345,534.0,1.33,5023.0,-0.08285999999999999,0.21,G0 V,8.096904015410727,143.71393427509292
2.48,191.96932,19.32952416,0.10086,797.0,1.33,4983.0,-0.08285999999999999,-0.01,G0 V,10.592373605892316,191.64707674003566
2.52,191.96932,19.32952416,0.1345,534.0,1.33,5023.0,-0.08285999999999999,0.21,G0 V,8.096904015410727,143.71393427509292
2.26,191.96932,19.32945602,0.1338,529.0,1.33,5026.0,-0.08285999999999999,0.21,G0 V,8.271641725803198,144.46529162929744
2.14,191.96932,19.3296,0.128,497.0,1.33,4941.0,-0.08285999999999999,-0.0039,G0 V,8.694477671451356,151.0125
2.3,191.96932,1.226223959,0.10086,797.0,1.33,6051.81,-0.08285999999999999,-0.09,G0 V,10.685928699447409,12.157683511798531
0.87,191.96932,1.22621732,0.10086,797.0,1.33,6011.0,-0.08285999999999999,0.03,G0 V,17.609005622524332,12.157617687884194
1.0,191.96932,1.226223959,0.0218,2024.0,1.33,5855.0,-0.08285999999999999,-0.26,G0 V,inf,56.248805458715594
2.3,191.96932,1.2262324559,0.10086,797.0,1.33,6051.81,-0.08285999999999999,-0.09,G0 V,10.685928699447409,12.157767756295854
0.78,191.96932,1.22621732,0.0229,1769.0,1.33,6095.0,-0.08285999999999999,-0.1,G0 V,48.21425203564323,53.54660786026201
0.78,191.96932,1.22621732,0.0229,1769.0,1.33,6095.0,-0.08285999999999999,-0.1,G0 V,48.21425203564323,53.54660786026201
0.78,191.96932,1.22621732,0.0229,1769.0,1.33,6095.0,-0.08285999999999999,-0.1,G0 V,48.21425203564323,53.54660786026201
2.3,191.96932,3.29012003,0.10086,797.0,1.33,4446.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,32.620662601626016
1.85,191.96932,3.290169,0.037,823.0,1.33,4574.0,-0.08285999999999999,-0.0039,G0 V,28.205366774140828,88.9234864864865
1.53,191.96932,3.290117953,0.0361,802.0,1.33,4484.0,-0.08285999999999999,-0.56,G0 V,29.589569003052762,91.13900146814404
2.3,191.96932,3.290114076,0.10086,797.0,1.33,4446.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,32.62060356930399
1.87,191.96932,3.290117953,0.10086,797.0,1.33,4647.0,-0.08285999999999999,0.16,G0 V,11.066123217572962,32.620642008724964
1.999,191.96932,10.3392924,0.10086,797.0,1.33,4481.0,-0.08285999999999999,-0.0039,G0 V,10.917698931217641,102.51132659131468
1.53,191.96932,3.290117953,0.0361,802.0,1.33,4484.0,-0.08285999999999999,-0.56,G0 V,29.589569003052762,91.13900146814404
1.49,191.96932,3.290114076,0.0361,802.0,1.33,4484.0,-0.08285999999999999,-0.56,G0 V,29.743592876753187,91.13889407202217
1.53,191.96932,3.290117953,0.0361,802.0,1.33,4484.0,-0.08285999999999999,-0.56,G0 V,29.589569003052762,91.13900146814404
2.4,191.96932,7.56052209,0.0761,914.0,1.33,5895.0,-0.08285999999999999,-0.02,G0 V,13.856487626180689,99.34983035479632
2.57,191.96932,7.56052806,0.0761,914.0,1.33,5895.0,-0.08285999999999999,-0.02,G0 V,13.779144587054212,99.349908804205
2.57,191.96932,7.56052806,0.0761,914.0,1.33,5895.0,-0.08285999999999999,-0.02,G0 V,13.779144587054212,99.349908804205
2.31,191.96932,7.560344,0.075,889.0,1.33,5853.0,-0.08285999999999999,-0.0039,G0 V,14.098356005470103,100.80458666666667
2.3,191.96932,7.56052455,0.10086,797.0,1.33,5465.0,-0.12579,-0.0039,G0 V,10.685928699447409,74.96058447352766
2.3,191.96932,7.5604855228,0.10086,797.0,1.33,5465.0,-0.12579,-0.0039,G0 V,10.685928699447409,74.96019752924846
2.57,191.96932,7.56052806,0.0761,914.0,1.33,5895.0,-0.08285999999999999,-0.02,G0 V,13.779144587054212,99.349908804205
2.51,191.96932,7.56052806,0.10086,797.0,1.33,5547.0,-0.08285999999999999,0.06,G0 V,10.578949585845779,74.96061927424152
2.3,191.96932,7.56052209,0.10086,797.0,1.33,5465.0,-0.12579,-0.0039,G0 V,10.685928699447409,74.96056008328375
2.366,191.96932,10.3392924,0.10086,797.0,1.33,5890.0,-0.08285999999999999,-0.0039,G0 V,10.648762351885747,102.51132659131468
2.3,191.96932,12.1240028335,0.10086,797.0,1.33,5099.0,-0.43881,-0.0039,G0 V,10.685928699447409,120.20625454590521
2.37,191.96932,12.12401737,0.0965,675.0,1.33,5094.0,-0.08285999999999999,0.16,G0 V,11.09520528714557,125.63748569948187
2.057,191.96932,10.3392924,0.10086,797.0,1.33,5085.0,-0.08285999999999999,-0.0039,G0 V,10.862771723972553,102.51132659131468
2.3,191.96932,12.12401737,0.10086,797.0,1.33,5099.0,-0.43881,-0.0039,G0 V,10.685928699447409,120.20639867142575
2.3,191.96932,12.12402699,0.10086,797.0,1.33,5099.0,-0.43881,-0.0039,G0 V,10.685928699447409,120.20649405116002
2.27,191.96932,12.12400943,0.0982,663.0,1.33,5280.0,-0.08285999999999999,-0.02,G0 V,10.973367630471854,123.46241782077392
2.27,191.96932,12.12400943,0.0982,663.0,1.33,5280.0,-0.08285999999999999,-0.02,G0 V,10.973367630471854,123.46241782077392
2.26,191.96932,12.12400943,0.10086,797.0,1.33,5198.0,-0.08285999999999999,-0.06,G0 V,10.710348723867433,120.20631994844338
2.1,191.96932,12.124,0.096,655.0,1.33,5240.0,-0.08285999999999999,-0.0039,G0 V,11.328482371397902,126.29166666666667
2.27,191.96932,12.12400943,0.0982,663.0,1.33,5280.0,-0.08285999999999999,-0.02,G0 V,10.973367630471854,123.46241782077392
1.0,191.96932,2.714077555,0.0344,1228.0,1.33,5709.0,-0.08285999999999999,-0.7,G0 V,inf,78.89760334302325
1.13,191.96932,2.71406,0.037,1288.0,1.33,5794.0,-0.08285999999999999,-0.0039,G0 V,34.72033471933473,73.35297297297298
2.3,191.96932,2.71407968,0.10086,797.0,1.33,5753.5,0.209,0.2135,G0 V,10.685928699447409,26.90937616498116
1.38,191.96932,2.714078374,0.0386,1301.0,1.33,5815.0,-0.08285999999999999,0.12,G0 V,28.539301865494952,70.31291124352332
2.3,191.96932,2.714078374,0.10086,797.0,1.33,5753.5,0.209,0.2135,G0 V,10.685928699447409,26.90936321633948
2.3,191.96932,2.71407763,0.10086,797.0,1.33,5753.5,0.209,0.2135,G0 V,10.685928699447409,26.909355839777906
1.876,191.96932,10.3392924,0.10086,797.0,1.33,5737.0,-0.08285999999999999,-0.0039,G0 V,11.058250441632165,102.51132659131468
1.632,191.96932,2.714077555,0.03883,797.0,1.33,5737.0,-0.08285999999999999,0.19,G0 V,27.337526661206713,69.89640883337624
1.0,191.96932,2.714077555,0.0344,1228.0,1.33,5709.0,-0.08285999999999999,-0.7,G0 V,inf,78.89760334302325
1.17,191.96932,2.714077555,0.10086,797.0,1.33,5763.0,-0.08285999999999999,-0.03,G0 V,15.799050871393113,26.90935509617291
1.0,191.96932,2.714077555,0.0344,1228.0,1.33,5709.0,-0.08285999999999999,-0.7,G0 V,inf,78.89760334302325
2.3,191.96932,122.8799543,0.10086,797.0,1.33,5433.0,-0.20151,0.197,G0 V,10.685928699447409,1218.3219740233988
2.91,191.96932,122.8808058,0.4792,336.0,1.33,5650.0,-0.08285999999999999,0.02,G0 V,2.6312048950111735,256.4290605175292
2.8,191.96932,122.8767,0.47,325.0,1.33,5590.0,-0.08285999999999999,-0.0039,G0 V,2.7102421570506676,261.43978723404257
2.91,191.96932,122.8808058,0.4792,336.0,1.33,5650.0,-0.08285999999999999,0.02,G0 V,2.6312048950111735,256.4290605175292
2.7,191.96932,122.8799543,0.4629,326.0,1.33,5413.0,-0.08285999999999999,0.0,G0 V,2.7748448835481256,265.4568034132642
2.3,191.96932,122.879162945,0.10086,797.0,1.33,5433.0,-0.20151,0.197,G0 V,10.685928699447409,1218.314127949633
2.86,191.96932,122.8808058,0.47726,797.0,1.33,5476.0,-0.08285999999999999,0.18,G0 V,2.6348930148883456,257.47141139001803
2.715,191.96932,10.3392924,0.10086,797.0,1.33,5476.0,-0.08285999999999999,-0.0039,G0 V,10.499788309225387,102.51132659131468
2.91,191.96932,122.8808058,0.4792,336.0,1.33,5650.0,-0.08285999999999999,0.02,G0 V,2.6312048950111735,256.4290605175292
3.01,191.96932,122.8808058,0.10086,797.0,1.33,5533.0,-0.08285999999999999,0.04,G0 V,10.414210368027586,1218.3304164187982
2.3,191.96932,122.88122161,0.10086,797.0,1.33,5433.0,-0.20151,0.197,G0 V,10.685928699447409,1218.334539064049
2.3,191.96932,1.0637892018,0.10086,797.0,1.33,4968.98,-0.44752,0.235,G0 V,10.685928699447409,10.547186216537774
2.3,191.96932,1.06378861,0.10086,797.0,1.33,4968.98,-0.44752,0.235,G0 V,10.685928699447409,10.547180348998612
1.28,191.96932,1.063788673,0.10086,797.0,1.33,5105.0,-0.08285999999999999,-0.03,G0 V,13.488126501645212,10.547180973626809
1.61,191.96932,1.063788673,0.0198,1652.0,1.33,5265.0,-0.08285999999999999,0.46,G0 V,52.14512790517549,53.72670065656565
1.61,191.96932,1.063788673,0.0198,1652.0,1.33,5265.0,-0.08285999999999999,0.46,G0 V,52.14512790517549,53.72670065656565
1.61,191.96932,1.06378861,0.0198,1650.0,1.33,5265.0,-0.08285999999999999,0.46,G0 V,52.14512898173618,53.726697474747475
1.61,191.96932,1.063788673,0.0198,1652.0,1.33,5265.0,-0.08285999999999999,0.46,G0 V,52.14512790517549,53.72670065656565
1.222,191.96932,10.3392924,0.10086,797.0,1.33,5264.0,-0.08285999999999999,-0.0039,G0 V,14.421202434721145,102.51132659131468
1.3,191.96932,1.06379,0.019,1422.0,1.33,5102.0,-0.08285999999999999,-0.0039,G0 V,55.965794114916925,55.98894736842105
2.3,191.96932,148.46047117,0.10086,797.0,1.33,5238.0,-0.362,-0.0039,G0 V,10.685928699447409,1471.9459763037873
3.61,191.96932,148.4601819,0.5238,285.0,1.33,5159.0,-0.08285999999999999,0.16,G0 V,2.625600716251267,283.42913688430696
2.3,191.96932,148.460057456,0.10086,797.0,1.33,5238.0,-0.362,-0.0039,G0 V,10.685928699447409,1471.9418744398174
3.27,191.96932,148.4603382,0.515,293.0,1.33,5463.0,-0.08285999999999999,-0.3,G0 V,2.5822762071767675,288.27250135922327
3.553,191.96932,10.3392924,0.10086,797.0,1.33,5159.0,-0.08285999999999999,-0.0039,G0 V,10.308393974086597,102.51132659131468
3.53,191.96932,148.4603382,0.10086,797.0,1.33,5335.0,-0.08285999999999999,-0.04,G0 V,10.311954847212688,1471.9446579417013
3.27,191.96932,148.4603382,0.515,293.0,1.33,5463.0,-0.08285999999999999,-0.3,G0 V,2.5822762071767675,288.27250135922327
2.3,191.96932,148.4601819,0.10086,797.0,1.33,5238.0,-0.362,-0.0039,G0 V,10.685928699447409,1471.9431082688875
3.27,191.96932,148.4603382,0.515,293.0,1.33,5463.0,-0.08285999999999999,-0.3,G0 V,2.5822762071767675,288.27250135922327
1.21,191.96932,7.12766417,0.0692,784.0,1.33,5159.0,-0.08285999999999999,0.16,G0 V,19.214787942960143,103.00092731213873
1.17,191.96932,7.12768673,0.068,805.0,1.33,5463.0,-0.08285999999999999,-0.3,G0 V,20.59016953009444,104.81892249999999
1.4162338,191.96932,7.127659798,0.10086,797.0,1.33,5159.0,-0.08285999999999999,0.16,G0 V,12.31919383516237,70.66884590521515
1.17,191.96932,7.12768673,0.068,805.0,1.33,5463.0,-0.08285999999999999,-0.3,G0 V,20.59016953009444,104.81892249999999
1.17,191.96932,7.12768673,0.068,805.0,1.33,5463.0,-0.08285999999999999,-0.3,G0 V,20.59016953009444,104.81892249999999
2.3,191.96932,7.12766417,0.10086,797.0,1.33,5238.0,-0.362,-0.0039,G0 V,10.685928699447409,70.66888925242911
3.48,191.96932,0.934884242,0.0184,2081.0,1.33,4777.0,-0.08285999999999999,0.56,G0 V,54.75160961789224,50.80892619565218
1.1,191.96932,0.9348918,0.016,1305.0,1.33,4674.0,-0.08285999999999999,-0.0039,G0 V,72.50098328416911,58.4307375
3.21,191.96932,0.934885365,0.0184,2080.0,1.33,4777.0,-0.08285999999999999,0.56,G0 V,54.80087281045361,50.80898722826087
3.48,191.96932,0.934884242,0.0184,2081.0,1.33,4777.0,-0.08285999999999999,0.56,G0 V,54.75160961789224,50.80892619565218
1.46,191.96932,0.934884242,0.10086,797.0,1.33,4870.0,-0.08285999999999999,0.01,G0 V,12.0906109736949,9.269127919888954
2.3,191.96932,0.934885365,0.10086,797.0,1.33,4560.0,-0.64925,-0.0039,G0 V,10.685928699447409,9.269139054134444
1.249,191.96932,10.3392924,0.10086,797.0,1.33,4766.0,-0.08285999999999999,-0.0039,G0 V,13.932762187244752,102.51132659131468
3.48,191.96932,0.934884242,0.0184,2081.0,1.33,4777.0,-0.08285999999999999,0.56,G0 V,54.75160961789224,50.80892619565218
1.345,191.96932,0.934884242,0.01714,797.0,1.33,4766.0,-0.08285999999999999,0.13,G0 V,61.243572537375954,54.54400478413069
2.3,191.96932,0.9348840017,0.10086,797.0,1.33,4560.0,-0.64925,-0.0039,G0 V,10.685928699447409,9.269125537378544
2.14,191.96932,11.427512,0.092,801.0,1.33,5711.0,-0.08285999999999999,-0.0039,G0 V,11.748707517586237,124.21208695652174
2.3,191.96932,11.427550984,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,113.30112020622644
2.38,191.96932,11.427545631,0.09288,797.0,1.33,5760.0,-0.08285999999999999,-0.42,G0 V,11.493182851724054,123.03559034237725
3.13,19.6,11.428,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.386181498291757,113.30557208011105
2.3,191.96932,11.42754338,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,113.30104481459448
3.08,191.96932,11.427545631,0.0928,972.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,11.258093288038841,123.14165550646551
2.35,191.96932,11.427550984,0.0964,852.0,1.33,5979.0,-0.08285999999999999,-0.34,G0 V,11.11595777378862,118.54306
2.38,9.94542981,11.42754563,0.0928594829,797.0,4.064848,5613.0,-0.08285999999999999,-0.0039,G0 V,11.4955617041856,123.06277477666204
2.36,191.96932,11.427545631,0.10086,797.0,1.33,6032.0,-0.08285999999999999,-0.2,G0 V,10.651992047863699,113.30106713265911
3.1,191.96932,11.427548,0.094,797.0,1.33,5711.0,-0.08285999999999999,-0.0039,G0 V,11.116452985073142,121.56965957446808
2.481,191.96932,10.3392924,0.10086,797.0,1.33,5760.0,-0.08285999999999999,-0.0039,G0 V,10.591917376536694,102.51132659131468
2.3,191.96932,11.4274789288,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,113.30040579813601
3.08,191.96932,11.427545631,0.0928,972.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,11.258093288038841,123.14165550646551
3.08,191.96932,11.427545631,0.0928,972.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,11.258093288038841,123.14165550646551
3.06,191.96932,23.66836427,0.1507,763.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,7.123242222718779,157.05616635700068
2.3,191.96932,23.66838592,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,234.66573388855838
2.36,191.96932,23.66836427,0.15091,797.0,1.33,5760.0,-0.08285999999999999,-0.42,G0 V,7.363724859815169,156.8376136107614
2.36,7.14430805,23.66836427,0.1508816581,797.0,2.994855,5613.0,-0.08285999999999999,-0.0039,G0 V,7.364969587915879,156.86707428886612
3.06,191.96932,23.66836427,0.1507,763.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,7.123242222718779,157.05616635700068
2.3,191.96932,23.668,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,234.6619075946857
2.35,191.96932,23.66836427,0.10086,797.0,1.33,6032.0,-0.08285999999999999,-0.2,G0 V,10.657438670957381,234.6655192345826
3.06,191.96932,23.66836427,0.1507,763.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,7.123242222718779,157.05616635700068
2.3,191.96932,23.6683318956,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,234.66519825104106
2.3,191.96932,23.66834635,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,234.66534156256196
2.32,191.96932,23.66834635,0.1566,668.0,1.33,5979.0,-0.08285999999999999,-0.34,G0 V,7.145903377391581,151.13886558109834
2.05,191.96932,23.66834,0.15,627.0,1.33,5711.0,-0.08285999999999999,-0.0039,G0 V,7.6219974715549945,157.78893333333335
2.446,191.96932,10.3392924,0.10086,797.0,1.33,5760.0,-0.08285999999999999,-0.0039,G0 V,10.608260862443473,102.51132659131468
3.13,191.96932,23.668205,0.153,797.0,1.33,5711.0,-0.08285999999999999,-0.0039,G0 V,7.007395917035658,154.6941503267974
2.635,5.54022107,51.75529576,0.2541913775,797.0,1.668541,5613.0,-0.08285999999999999,-0.0039,G0 V,4.5476291818154255,203.60759782262878
3.41,191.96932,51.75529576,0.2539,588.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,4.356829580262974,203.841259393462
2.752,191.96932,10.3392924,0.10086,797.0,1.33,5760.0,-0.08285999999999999,-0.0039,G0 V,10.487474185924402,102.51132659131468
3.41,191.96932,51.75529576,0.2539,588.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,4.356829580262974,203.841259393462
2.3,191.96932,51.7552755384,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,513.1397535038667
2.3,191.96932,51.75530504,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,513.1400460043625
3.41,191.96932,51.75529576,0.2539,588.0,1.33,5755.0,-0.08285999999999999,-0.52,G0 V,4.356829580262974,203.841259393462
2.59,191.96932,51.75529576,0.10086,797.0,1.33,6032.0,-0.08285999999999999,-0.2,G0 V,10.545628747826703,513.1399539956375
2.3,191.96932,51.75530801,0.10086,797.0,1.33,5921.0,0.08926,-0.38,G0 V,10.685928699447409,513.1400754511203
3.58,191.96932,51.755394,0.257,797.0,1.33,5711.0,-0.08285999999999999,-0.0039,G0 V,4.280612119424633,201.3828560311284
2.61,191.96932,51.75530504,0.2638,515.0,1.33,5979.0,-0.08285999999999999,-0.34,G0 V,4.416273867378559,196.19145200909782
2.36,191.96932,51.75627,0.253,483.0,1.33,5711.0,-0.08285999999999999,-0.0039,G0 V,4.692991492735738,204.5702371541502
2.635,191.96932,51.75529576,0.25425,797.0,1.33,5760.0,-0.08285999999999999,-0.42,G0 V,4.546722108148782,203.56065195673554
2.3,191.96932,201.12147374,0.10086,797.0,1.33,5689.91,-0.04375,0.064,G0 V,10.685928699447409,1994.0657717628394
2.08,191.96932,201.1214,0.10086,797.0,1.33,5694.0,-0.08285999999999999,0.01,G0 V,10.842623856142566,1994.0650406504064
1.84,191.96932,201.1214,0.6291,297.0,1.33,5804.0,-0.08285999999999999,-0.5,G0 V,2.8911597066103507,319.6970274996026
3.05,191.96932,201.1232,0.657,337.0,1.33,5793.0,-0.08285999999999999,-0.0039,G0 V,2.0302830565347865,306.1235920852359
1.84,191.96932,201.1214,0.6291,297.0,1.33,5804.0,-0.08285999999999999,-0.5,G0 V,2.8911597066103507,319.6970274996026
2.3,191.96932,201.118319,0.10086,797.0,1.33,5689.91,-0.04375,0.064,G0 V,10.685928699447409,1994.0344933571287
2.28,191.96932,201.118319,0.6559,300.0,1.33,5646.0,-0.08285999999999999,0.0,G0 V,2.3892059892260002,306.62954566244855
2.106,191.96932,201.1214,0.67249,797.0,1.33,5696.0,-0.08285999999999999,0.09,G0 V,2.3931347278202426,299.0697259438802
2.3,191.96932,201.120618297,0.10086,797.0,1.33,5689.91,-0.04375,0.064,G0 V,10.685928699447409,1994.0572902736465
1.84,191.96932,201.1214,0.6291,297.0,1.33,5804.0,-0.08285999999999999,-0.5,G0 V,2.8911597066103507,319.6970274996026
2.344,191.96932,10.3392924,0.10086,797.0,1.33,5696.0,-0.08285999999999999,-0.0039,G0 V,10.66074554926426,102.51132659131468
2.3,191.96932,24.7577398753,0.10086,797.0,1.33,5919.0,0.48914,-0.0039,G0 V,10.685928699447409,245.46638781776718
2.44,191.96932,24.7577652,0.1688,644.0,1.33,6106.0,-0.08285999999999999,-0.16,G0 V,6.621424049322234,146.6692251184834
2.59,191.96932,24.7576421,0.1688,644.0,1.33,6106.0,-0.08285999999999999,-0.16,G0 V,6.555910422487852,146.66849585308057
2.3,191.96932,24.75767324,0.10086,797.0,1.33,5919.0,0.48914,-0.0039,G0 V,10.685928699447409,245.46572714653973
2.94,191.96932,24.7576421,0.10086,797.0,1.33,5957.0,-0.08285999999999999,0.01,G0 V,10.432161847742414,245.465418401745
2.39,191.96932,24.75724,0.17,642.0,1.33,6103.0,-0.08285999999999999,-0.0039,G0 V,6.604602260365187,145.63082352941174
2.59,191.96932,24.7576421,0.1688,644.0,1.33,6106.0,-0.08285999999999999,-0.16,G0 V,6.555910422487852,146.66849585308057
2.3,191.96932,24.7577652,0.10086,797.0,1.33,5919.0,0.48914,-0.0039,G0 V,10.685928699447409,245.46663890541345
2.59,191.96932,24.7576421,0.1688,644.0,1.33,6106.0,-0.08285999999999999,-0.16,G0 V,6.555910422487852,146.66849585308057
2.3,191.96932,10.1320240956,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,100.45631663295657
2.19,191.96932,10.13202575,0.10086,797.0,1.33,4815.0,-0.08285999999999999,-0.1,G0 V,10.757034064670421,100.45633303589133
2.3,191.96932,10.13206084,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,100.4566809438826
2.41,191.96932,10.13195,0.085,634.0,1.33,4619.0,-0.08285999999999999,-0.0039,G0 V,12.476815913919372,119.19941176470587
1.73,191.96932,10.13202575,0.0756,574.0,1.33,4777.0,-0.08285999999999999,-1.08,G0 V,14.600872744708361,134.02150462962965
1.73,191.96932,10.13202575,0.0756,574.0,1.33,4777.0,-0.08285999999999999,-1.08,G0 V,14.600872744708361,134.02150462962965
1.67,191.96932,10.13200555,0.0756,574.0,1.33,4777.0,-0.08285999999999999,-1.08,G0 V,14.723547044442567,134.02123743386244
1.73,191.96932,10.13202575,0.0756,574.0,1.33,4777.0,-0.08285999999999999,-1.08,G0 V,14.600872744708361,134.02150462962965
2.3,191.96932,10.13200555,0.10086,797.0,1.33,5613.0,-0.08285999999999999,-0.0039,G0 V,10.685928699447409,100.4561327582788
2.3,191.96932,38.5050133836,0.10086,797.0,1.33,5710.0,-0.07309,-0.0039,G0 V,10.685928699447409,381.7669381677573
2.55,191.96932,38.5053398,0.10086,797.0,1.33,5629.0,-0.08285999999999999,-0.11,G0 V,10.56185922053922,381.77017449930594
2.611,191.96932,10.3392924,0.10086,797.0,1.33,5978.0,-0.08285999999999999,-0.0039,G0 V,10.537430394524524,102.51132659131468
2.54,191.96932,38.5053398,0.2159,532.0,1.33,5974.0,-0.08285999999999999,-0.42,G0 V,5.2852229794366785,178.3480305697082
