pl_name,hostname,pl_rade,pl_orbper,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,st_met,disc_year,discoverymethod,default_flag
Kepler-668 b,Kepler-668,2.31,10.3392924,0.10086,797.0,5593.0,0.722,0.959,-0.0039,2016,Transit,0
Kepler-668 b,Kepler-668,2.3,8.35389523,0.10086,797.0,5262.0,0.762284,0.9,-0.0039,2016,Transit,0
Kepler-668 b,Kepler-668,2.8,8.353917,0.079,799.0,5612.0,0.82,0.927,-0.0039,2016,Transit,0
Kepler-668 b,Kepler-668,2.3,8.35388645,0.10086,797.0,5262.0,0.762284,0.9,-0.0039,2016,Transit,0
Kepler-668 b,Kepler-668,2.3,8.3539323454,0.10086,797.0,5262.0,0.762284,0.9,-0.0039,2016,Transit,0
Kepler-668 b,Kepler-668,2.52,8.35389523,0.0768,790.0,5592.0,0.787,0.862,-0.28,2016,Transit,0
Kepler-669 b,Kepler-669,4.46,4.125546869,0.0529,1244.0,6174.0,1.103,1.162,0.1,2016,Transit,0
Kepler-669 b,Kepler-669,2.3,4.125543472,0.10086,797.0,5711.0,1.54302,1.02,-0.0039,2016,Transit,0
Kepler-669 b,Kepler-669,5.345,10.3392924,0.10086,797.0,6180.0,1.33,0.959,-0.0039,2016,Transit,0
Kepler-669 b,Kepler-669,4.43,4.125543472,0.0529,1243.0,6174.0,1.103,1.162,0.1,2016,Transit,0
Kepler-669 b,Kepler-669,4.83,4.125546869,0.10086,797.0,6038.0,1.2,1.15,0.14,2016,Transit,1
Kepler-669 b,Kepler-669,2.3,4.1255440808,0.10086,797.0,5711.0,1.54302,1.02,-0.0039,2016,Transit,0
Kepler-669 b,Kepler-669,4.0,4.125573,0.051,1186.0,6098.0,0.99,1.06,-0.0039,2016,Transit,0
Kepler-669 b,Kepler-669,2.3,4.125546,0.10086,797.0,5711.0,1.54302,1.02,-0.0039,2016,Transit,0
Kepler-67 b,Kepler-67,2.92,10.3392924,0.10086,797.0,5238.0,0.819,0.959,-0.0039,2013,Transit,0
Kepler-67 b,Kepler-67,2.81,15.72589061,0.1153,599.0,5324.0,0.751,0.832,-0.22,2013,Transit,0
Kepler-67 b,Kepler-67,2.97,15.72589061,0.11804,797.0,5238.0,0.794,0.885,0.13,2013,Transit,0
Kepler-67 b,Kepler-67,2.3,15.725915365,0.10086,797.0,5135.0,0.819231,0.87,-0.0039,2013,Transit,0
Kepler-67 b,Kepler-67,3.8,15.72584,0.122,648.0,5184.0,0.98,0.98,-0.0039,2013,Transit,0
Kepler-67 b,Kepler-67,2.3,15.72585941,0.10086,797.0,5135.0,0.819231,0.87,-0.0039,2013,Transit,0
Kepler-67 b,Kepler-67,2.3,15.72589064,0.10086,797.0,5135.0,0.819231,0.87,-0.0039,2013,Transit,0
Kepler-67 b,Kepler-67,2.94,15.7259,0.1171,797.0,5331.0,0.778,0.865,-0.2,2013,Transit,1
Kepler-67 b,Kepler-67,2.69,15.72585941,0.1151,602.0,5332.0,0.755,0.824,-0.22,2013,Transit,0
Kepler-67 b,Kepler-67,2.83,15.72589061,0.10086,797.0,5314.0,0.76,0.84,-0.19,2013,Transit,0
Kepler-670 b,Kepler-670,2.3,2.8165048,0.10086,797.0,5413.0,1.01304,0.94,-0.0039,2016,Transit,0
Kepler-670 b,Kepler-670,12.82,2.816504852,0.0382,1253.0,5653.0,0.965,0.936,0.02,2016,Transit,0
Kepler-670 b,Kepler-670,2.3,2.8165048928,0.10086,797.0,5413.0,1.01304,0.94,-0.0039,2016,Transit,0
Kepler-670 b,Kepler-670,12.274,10.3392924,0.10086,797.0,5531.0,0.96,0.959,-0.0039,2016,Transit,0
Kepler-670 b,Kepler-670,12.0,2.81650521,0.037,1241.0,5597.0,0.94,0.87,-0.0039,2016,Transit,0
Kepler-670 b,Kepler-670,12.21,2.816504904,0.0383,1219.0,5532.0,0.955,0.941,0.14,2016,Transit,0
Kepler-670 b,Kepler-670,13.18,2.816504852,0.10086,797.0,5709.0,0.99,0.99,0.07,2016,Transit,1
Kepler-670 b,Kepler-670,14.4894174,2.81649787731,0.10086,1229.13,5413.0,1.01304,0.959,-0.0039,2016,Transit,0
Kepler-670 b,Kepler-670,2.3,2.816504904,0.10086,797.0,5413.0,1.01304,0.94,-0.0039,2016,Transit,0
Kepler-671 b,Kepler-671,2.69,4.280958588,0.10086,797.0,5624.0,0.95,0.97,0.08,2016,Transit,1
Kepler-671 b,Kepler-671,2.3,4.280963604,0.10086,797.0,5423.0,1.03215,0.94,-0.0039,2016,Transit,0
Kepler-671 b,Kepler-671,2.33,4.280958588,0.05,1014.0,5641.0,0.831,0.908,-0.16,2016,Transit,0
Kepler-671 b,Kepler-671,2.662,10.3392924,0.10086,797.0,5641.0,0.961,0.959,-0.0039,2016,Transit,0
Kepler-671 b,Kepler-671,2.3,4.280963604,0.0503,1012.0,5644.0,0.831,0.928,-0.14,2016,Transit,0
Kepler-671 b,Kepler-671,2.3,4.280969,0.05,1009.0,5629.0,0.82,0.931,-0.0039,2016,Transit,0
Kepler-671 b,Kepler-671,2.3,4.28096128,0.10086,797.0,5423.0,1.03215,0.94,-0.0039,2016,Transit,0
Kepler-671 b,Kepler-671,2.3,4.2809919671,0.10086,797.0,5423.0,1.03215,0.94,-0.0039,2016,Transit,0
Kepler-672 b,Kepler-672,2.3,38.3775486,0.10086,797.0,5518.52,0.961413,0.97,0.043,2016,Transit,0
Kepler-672 b,Kepler-672,2.3,38.3773699719,0.10086,797.0,5518.52,0.961413,0.97,0.043,2016,Transit,0
Kepler-672 b,Kepler-672,2.5,38.3774623,0.10086,797.0,5627.0,0.92,0.95,-0.01,2016,Transit,1
Kepler-672 b,Kepler-672,2.82,38.3775486,0.2163,529.0,5481.0,1.036,0.915,0.16,2016,Transit,0
Kepler-672 b,Kepler-672,2.3,38.37784,0.223,523.0,5899.0,0.9,1.004,-0.0039,2016,Transit,0
Kepler-672 b,Kepler-672,2.7,38.3774623,0.2288,541.0,5957.0,0.971,1.083,0.07,2016,Transit,0
Kepler-672 b,Kepler-672,2.3,38.37738997,0.10086,797.0,5518.52,0.961413,0.97,0.043,2016,Transit,0
Kepler-672 b,Kepler-672,2.644,10.3392924,0.10086,797.0,5480.0,0.972,0.959,-0.0039,2016,Transit,0
Kepler-673 b,Kepler-673,6.27,3.728731093,0.0456,1022.0,5492.0,0.812,0.911,-0.08,2016,Transit,0
Kepler-673 b,Kepler-673,2.3,3.72873141,0.10086,797.0,5227.0,0.820614,0.89,-0.0039,2016,Transit,0
Kepler-673 b,Kepler-673,6.54,3.728731093,0.10086,797.0,5355.0,0.84,0.88,0.0,2016,Transit,1
Kepler-673 b,Kepler-673,6.02,3.728732147,0.0455,1023.0,5497.0,0.809,0.907,-0.1,2016,Transit,0
Kepler-673 b,Kepler-673,5.941,10.3392924,0.10086,797.0,5504.0,0.798,0.959,-0.0039,2016,Transit,0
Kepler-673 b,Kepler-673,2.3,3.728732147,0.10086,797.0,5227.0,0.820614,0.89,-0.0039,2016,Transit,0
Kepler-673 b,Kepler-673,5.5,3.7287325,0.045,1013.0,5482.0,0.79,0.895,-0.0039,2016,Transit,0
Kepler-673 b,Kepler-673,2.3,3.7287337983,0.10086,797.0,5227.0,0.820614,0.89,-0.0039,2016,Transit,0
Kepler-674 b,Kepler-674,1.88,2.24,0.10086,797.0,5613.0,0.951815,0.959,-0.0039,2016,Transit,0
Kepler-674 b,Kepler-674,1.32,2.243381847,0.0261,685.0,3741.0,0.45,0.47,-0.16,2016,Transit,0
Kepler-674 b,Kepler-674,1.69,2.243381847,0.10086,797.0,4192.0,0.57,0.6,-0.27,2016,Transit,1
Kepler-674 b,Kepler-674,1.61,2.24338,0.028,822.0,4215.0,0.547,0.576,-0.0039,2016,Transit,0
Kepler-674 b,Kepler-674,1.99,2.243380573,0.028,822.0,4149.0,0.564,0.578,-0.32,2016,Transit,0
Kepler-674 b,Kepler-674,2.3,2.2433802904,0.10086,797.0,4135.0,0.68608,0.65,-0.0039,2016,Transit,0
Kepler-674 b,Kepler-674,2.313,10.3392924,0.10086,797.0,4149.0,0.657,0.959,-0.0039,2016,Transit,0
Kepler-674 b,Kepler-674,2.3,2.24338122,0.10086,797.0,4135.0,0.68608,0.65,-0.0039,2016,Transit,0
Kepler-674 b,Kepler-674,2.3,2.243380573,0.10086,797.0,4135.0,0.68608,0.65,-0.0039,2016,Transit,0
Kepler-675 b,Kepler-675,2.38,2.33743801,0.0317,1054.0,4989.0,0.727,0.778,-0.1,2016,Transit,0
Kepler-675 b,Kepler-675,2.3,2.337437946,0.10086,797.0,4750.2,0.823922,0.76,0.066,2016,Transit,0
Kepler-675 b,Kepler-675,2.323,10.3392924,0.10086,797.0,5007.0,0.76,0.959,-0.0039,2016,Transit,0
Kepler-675 b,Kepler-675,2.03,2.3374551,0.031,1020.0,4963.0,0.67,0.76,-0.0039,2016,Transit,0
Kepler-675 b,Kepler-675,2.44,2.33743801,0.10086,797.0,4945.0,0.75,0.79,-0.05,2016,Transit,1
Kepler-675 b,Kepler-675,2.3,2.3374397,0.10086,797.0,4750.2,0.823922,0.76,0.066,2016,Transit,0
Kepler-675 b,Kepler-675,2.34,2.337437946,0.0325,1070.0,5005.0,0.765,0.85,0.14,2016,Transit,0
Kepler-675 b,Kepler-675,2.3,2.3374325444,0.10086,797.0,4750.2,0.823922,0.76,0.066,2016,Transit,0
Kepler-676 b,Kepler-676,2.3,11.59822233,0.10086,797.0,3655.0,0.561742,0.555695,-0.0039,2016,Transit,0
Kepler-676 b,Kepler-676,2.3,11.5982049659,0.10086,797.0,3655.0,0.561742,0.555695,-0.0039,2016,Transit,0
Kepler-676 b,Kepler-676,3.144,10.3392924,0.10086,797.0,3691.0,0.561,0.959,-0.0039,2016,Transit,0
Kepler-676 b,Kepler-676,2.98,11.6,0.10086,797.0,5613.0,0.951815,0.959,-0.0039,2016,Transit,0
Kepler-676 b,Kepler-676,3.04,11.59822172,0.10086,797.0,3701.0,0.49,0.51,-0.02,2016,Transit,1
Kepler-676 b,Kepler-676,2.99,11.598192,0.082,441.0,3983.0,0.516,0.538,-0.0039,2016,Transit,0
Kepler-676 b,Kepler-676,3.07,11.59822172,0.0802,400.0,3672.0,0.49,0.51,0.09,2016,Transit,0
Kepler-676 b,Kepler-676,2.65,11.59822233,0.0798,396.0,3688.0,0.473,0.503,0.0,2016,Transit,0
Kepler-676 b,Kepler-676,2.3,11.5982103,0.10086,797.0,3655.0,0.561742,0.555695,-0.0039,2016,Transit,0
Kepler-677 b,Kepler-677,5.38,6.57531678,0.10086,797.0,5723.0,0.99,1.0,0.06,2016,Transit,1
Kepler-677 b,Kepler-677,2.3,6.5753260242,0.10086,797.0,5640.0,1.64026,1.0,-0.0039,2016,Transit,0
Kepler-677 b,Kepler-677,5.38,6.57531678,0.067,1015.0,5992.0,0.989,0.927,-0.32,2016,Transit,0
Kepler-677 b,Kepler-677,2.3,6.57531657,0.10086,797.0,5640.0,1.64026,1.0,-0.0039,2016,Transit,0
Kepler-677 b,Kepler-677,5.31,6.575315881,0.067,1015.0,5992.0,0.989,0.927,-0.32,2016,Transit,0
Kepler-677 b,Kepler-677,5.5,6.575324,0.069,1030.0,6014.0,1.04,1.01,-0.0039,2016,Transit,0
Kepler-677 b,Kepler-677,2.3,6.575315881,0.10086,797.0,5640.0,1.64026,1.0,-0.0039,2016,Transit,0
Kepler-677 b,Kepler-677,8.746,10.3392924,0.10086,797.0,5991.0,1.629,0.959,-0.0039,2016,Transit,0
Kepler-678 b,Kepler-678,4.86,7.275040844,0.0732,833.0,5485.0,0.867,0.986,0.21,2016,Transit,0
Kepler-678 b,Kepler-678,4.91,7.27503724,0.0732,833.0,5485.0,0.867,0.986,0.21,2016,Transit,0
Kepler-678 b,Kepler-678,2.3,7.275040844,0.10086,797.0,5308.0,1.98346,0.91,-0.0039,2016,Transit,0
Kepler-678 b,Kepler-678,2.3,7.27503814,0.10086,797.0,5308.0,1.98346,0.91,-0.0039,2016,Transit,0
Kepler-678 b,Kepler-678,4.3,7.275026,0.07,782.0,5379.0,0.76,0.863,-0.0039,2016,Transit,0
Kepler-678 b,Kepler-678,10.79,10.3392924,0.10086,797.0,5489.0,1.924,0.959,-0.0039,2016,Transit,0
Kepler-678 b,Kepler-678,5.14,7.27503724,0.10086,797.0,5520.0,0.91,0.94,0.07,2016,Transit,1
Kepler-679 b,Kepler-679,2.66,12.3935651,0.0983,677.0,5557.0,0.75,0.832,-0.4,2016,Transit,0
Kepler-679 b,Kepler-679,2.3,12.3935651,0.10086,797.0,5271.0,0.803666,0.9,-0.0039,2016,Transit,0
Kepler-679 b,Kepler-679,3.01,12.39358604,0.10086,797.0,5403.0,0.84,0.87,-0.09,2016,Transit,1
Kepler-679 b,Kepler-679,2.69,12.39358604,0.0978,680.0,5557.0,0.752,0.811,-0.42,2016,Transit,0
Kepler-679 b,Kepler-679,2.3,12.3935246351,0.10086,797.0,5271.0,0.803666,0.9,-0.0039,2016,Transit,0
Kepler-679 b,Kepler-679,2.8,12.39343,0.102,701.0,5605.0,0.82,0.927,-0.0039,2016,Transit,0
Kepler-679 b,Kepler-679,2.3,12.39356589,0.10086,797.0,5271.0,0.803666,0.9,-0.0039,2016,Transit,0
Kepler-679 b,Kepler-679,2.819,10.3392924,0.10086,797.0,5563.0,0.793,0.959,-0.0039,2016,Transit,0
Kepler-68 b,Kepler-68,2.29,5.398753927,0.0618,1146.0,5793.0,1.243,1.079,0.12,2013,Transit,0
Kepler-68 b,Kepler-68,2.25345,5.3987355,0.10086,1192.0,5875.23,1.26,0.959,-0.0039,2013,Transit,0
Kepler-68 b,Kepler-68,2.309,5.398753927,0.06109,797.0,5789.0,1.252,1.042,0.14,2013,Transit,0
Kepler-68 b,Kepler-68,2.31,5.398763,0.0617,1280.0,5793.0,1.243,1.079,0.12,2013,Transit,0
Kepler-68 b,Kepler-68,2.32,10.3392924,0.10086,797.0,5789.0,1.257,0.959,-0.0039,2013,Transit,0
Kepler-68 b,Kepler-68,2.53,5.3987665,0.062,1143.0,5793.0,1.242,1.075,-0.0039,2013,Transit,0
Kepler-68 b,Kepler-68,2.354,5.3987533,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 b,Kepler-68,2.33,5.39875,0.10086,797.0,5793.0,1.24,1.08,0.12,2013,Transit,0
Kepler-68 b,Kepler-68,2.3,5.3988,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 b,Kepler-68,2.3,5.398752862,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 b,Kepler-68,2.309,5.398753927,0.0610601844,797.0,5613.0,0.951815,1.042,-0.0039,2013,Transit,0
Kepler-68 b,Kepler-68,2.21,5.398752862,0.0602,1140.0,5790.0,1.198,0.997,0.06,2013,Transit,0
Kepler-68 b,Kepler-68,2.29,5.398753927,0.10086,797.0,5864.0,1.23,1.06,0.1,2013,Transit,0
Kepler-68 b,Kepler-68,2.357,5.39875259,0.06135,1275.0,5847.0,1.2564,1.057,0.11,2013,Transit,1
Kepler-68 b,Kepler-68,2.35389,5.39876,0.10086,797.0,5793.0,1.28,1.19,0.12,2013,Transit,0
Kepler-68 b,Kepler-68,2.3,5.39875273,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 b,Kepler-68,2.3,5.3987525913,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 c,Kepler-68,0.927,9.60503867,0.0896523824,797.0,5613.0,0.951815,1.042,-0.0039,2013,Transit,0
Kepler-68 c,Kepler-68,0.979,9.605027,0.09008,1052.0,5847.0,1.2564,1.057,0.11,2013,Transit,1
Kepler-68 c,Kepler-68,1.11,9.604869,0.091,944.0,5793.0,1.242,1.075,-0.0039,2013,Transit,0
Kepler-68 c,Kepler-68,0.927,9.60503867,0.08968,797.0,5789.0,1.252,1.042,0.14,2013,Transit,0
Kepler-68 c,Kepler-68,0.91,9.60505976,0.0883,941.0,5790.0,1.198,0.997,0.06,2013,Transit,0
Kepler-68 c,Kepler-68,0.92,9.60503867,0.0907,946.0,5793.0,1.243,1.079,0.12,2013,Transit,0
Kepler-68 c,Kepler-68,0.927,9.604979,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 c,Kepler-68,0.953,9.605085,0.09059,797.0,5793.0,1.243,1.079,0.12,2013,Transit,0
Kepler-68 c,Kepler-68,2.3,9.60506201,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 c,Kepler-68,0.958,10.3392924,0.10086,797.0,5789.0,1.257,0.959,-0.0039,2013,Transit,0
Kepler-68 c,Kepler-68,2.3,9.6050273815,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 c,Kepler-68,1.0,9.60504,0.10086,797.0,5793.0,1.24,1.08,0.12,2013,Transit,0
Kepler-68 c,Kepler-68,0.94,9.60503867,0.10086,797.0,5864.0,1.23,1.06,0.1,2013,Transit,0
Kepler-68 c,Kepler-68,2.3,9.60505976,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 c,Kepler-68,2.3,9.6051,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Transit,0
Kepler-68 d,Kepler-68,2.3,632.62,1.469,797.0,5847.0,1.2564,1.057,0.11,2013,Radial Velocity,1
Kepler-68 d,Kepler-68,2.3,632.261207,1.461594098,797.0,5613.0,0.951815,1.042,-0.0039,2013,Radial Velocity,0
Kepler-68 d,Kepler-68,2.3,580.0,1.4,797.0,5793.0,1.243,1.079,0.12,2013,Radial Velocity,0
Kepler-68 d,Kepler-68,2.3,625.0,0.10086,797.0,5793.0,1.24,1.08,0.12,2013,Radial Velocity,0
Kepler-68 d,Kepler-68,2.3,634.6,0.10086,797.0,5875.23,1.25931,1.064,0.126,2013,Radial Velocity,0
Kepler-68 e,Kepler-68,2.3,3455.0,4.6,797.0,5847.0,1.2564,1.057,0.11,2023,Radial Velocity,1
Kepler-68 e,Kepler-68,2.3,4464.424153,5.379468754,797.0,5613.0,0.951815,1.042,-0.0039,2023,Radial Velocity,0
Kepler-680 b,Kepler-680,1.89,3.689920099,0.0469,1147.0,5880.0,0.917,1.01,-0.06,2016,Transit,0
Kepler-680 b,Kepler-680,2.42,3.689926291,0.10086,797.0,5890.0,1.11,1.08,0.13,2016,Transit,1
Kepler-680 b,Kepler-680,1.88,3.689938,0.047,1122.0,5853.0,0.89,0.994,-0.0039,2016,Transit,0
Kepler-680 b,Kepler-680,2.3,3.689920099,0.10086,797.0,5605.0,1.3309,0.99,-0.0039,2016,Transit,0
Kepler-680 b,Kepler-680,1.96,3.689926291,0.0469,1147.0,5880.0,0.917,1.01,-0.06,2016,Transit,0
Kepler-680 b,Kepler-680,2.3,3.6898151672,0.10086,797.0,5605.0,1.3309,0.99,-0.0039,2016,Transit,0
Kepler-680 b,Kepler-680,2.475,10.3392924,0.10086,797.0,5888.0,1.201,0.959,-0.0039,2016,Transit,0
Kepler-681 b,Kepler-681,3.141,10.3392924,0.10086,797.0,5125.0,0.781,0.959,-0.0039,2016,Transit,0
Kepler-681 b,Kepler-681,3.0,26.39452,0.16,469.0,5070.0,0.7,0.777,-0.0039,2016,Transit,0
Kepler-681 b,Kepler-681,3.16,26.39435646,0.1642,491.0,5127.0,0.775,0.845,0.04,2016,Transit,0
Kepler-681 b,Kepler-681,2.3,26.39432897,0.10086,797.0,4937.0,0.807916,0.81,-0.0039,2016,Transit,0
Kepler-681 b,Kepler-681,2.3,26.39442424,0.10086,797.0,4937.0,0.807916,0.81,-0.0039,2016,Transit,0
Kepler-681 b,Kepler-681,3.08,26.39435646,0.10086,797.0,5021.0,0.76,0.8,-0.04,2016,Transit,1
Kepler-681 b,Kepler-681,2.3,26.3943422592,0.10086,797.0,4937.0,0.807916,0.81,-0.0039,2016,Transit,0
Kepler-681 b,Kepler-681,3.07,26.39432897,0.1635,489.0,5129.0,0.763,0.846,0.02,2016,Transit,0
Kepler-682 b,Kepler-682,7.66,12.611906672,0.1058,753.0,5795.0,0.919,0.992,-0.02,2016,Transit,0
Kepler-682 b,Kepler-682,7.4,12.611904345,0.1058,753.0,5795.0,0.919,0.992,-0.02,2016,Transit,0
Kepler-682 b,Kepler-682,7.37,12.611906672,0.10086,797.0,5559.0,0.89,0.92,-0.05,2016,Transit,1
Kepler-682 b,Kepler-682,2.3,12.6119201219,0.10086,797.0,5462.0,1.94053,0.95,-0.0039,2016,Transit,0
Kepler-682 b,Kepler-682,2.3,12.611904345,0.10086,797.0,5462.0,1.94053,0.95,-0.0039,2016,Transit,0
Kepler-682 b,Kepler-682,7.1,12.611904,0.104,739.0,5760.0,0.88,0.956,-0.0039,2016,Transit,0
Kepler-682 b,Kepler-682,14.789,10.3392924,0.10086,797.0,5802.0,1.836,0.959,-0.0039,2016,Transit,0
Kepler-682 b,Kepler-682,2.3,12.6119088,0.10086,797.0,5462.0,1.94053,0.95,-0.0039,2016,Transit,0
Kepler-683 b,Kepler-683,2.2,2.53917,0.037,1337.0,5980.0,0.95,1.02,-0.0039,2016,Transit,0
Kepler-683 b,Kepler-683,1.97,2.539183179,0.0368,1348.0,5996.0,0.956,1.027,-0.1,2016,Transit,0
Kepler-683 b,Kepler-683,1.97,2.539183179,0.10086,797.0,5703.0,0.95,0.96,-0.03,2016,Transit,1
Kepler-683 b,Kepler-683,2.3,2.5391797449,0.10086,797.0,5521.79,1.04285,0.97,0.0796,2016,Transit,0
Kepler-683 b,Kepler-683,1.992,10.3392924,0.10086,797.0,5523.0,1.029,0.959,-0.0039,2016,Transit,0
Kepler-683 b,Kepler-683,2.3,2.539183147,0.10086,797.0,5521.79,1.04285,0.97,0.0796,2016,Transit,0
Kepler-683 b,Kepler-683,2.06,2.539183147,0.0355,1332.0,5519.0,1.062,0.921,0.14,2016,Transit,0
Kepler-684 b,Kepler-684,2.66,6.770302008,0.064,813.0,5666.0,0.677,0.765,-0.86,2016,Transit,0
Kepler-684 b,Kepler-684,5.751,10.3392924,0.10086,797.0,5659.0,1.408,0.959,-0.0039,2016,Transit,0
Kepler-684 b,Kepler-684,2.77,6.770300385,0.064,812.0,5653.0,0.679,0.767,-0.84,2016,Transit,0
Kepler-684 b,Kepler-684,2.3,6.77029913,0.10086,797.0,5435.15,1.43405,0.95,-0.0539,2016,Transit,0
Kepler-684 b,Kepler-684,2.3,6.7702715508,0.10086,797.0,5435.15,1.43405,0.95,-0.0539,2016,Transit,0
Kepler-684 b,Kepler-684,3.5,6.770278,0.069,898.0,5766.0,0.86,0.968,-0.0039,2016,Transit,0
Kepler-684 b,Kepler-684,2.3,6.770300385,0.10086,797.0,5435.15,1.43405,0.95,-0.0539,2016,Transit,0
Kepler-684 b,Kepler-684,3.36,6.770302008,0.10086,797.0,5493.0,0.86,0.89,-0.11,2016,Transit,1
Kepler-685 b,Kepler-685,9.74,1.6255222,0.0272,1572.0,5717.0,1.057,1.01,0.18,2016,Transit,0
Kepler-685 b,Kepler-685,2.3,1.625522174,0.10086,797.0,5483.74,1.04426,0.96,0.388,2016,Transit,0
Kepler-685 b,Kepler-685,2.3,1.6255222551,0.10086,797.0,5483.74,1.04426,0.96,0.388,2016,Transit,0
Kepler-685 b,Kepler-685,11.29718035,1.62551235522,0.10086,1513.13,5483.74,1.04426,0.959,-0.0039,2016,Transit,0
Kepler-685 b,Kepler-685,10.58,1.6255222,0.10086,797.0,5963.0,1.16,1.11,0.15,2016,Transit,1
Kepler-685 b,Kepler-685,8.544,10.3392924,0.10086,797.0,5541.0,0.971,0.959,-0.0039,2016,Transit,0
Kepler-685 b,Kepler-685,9.73,1.625522174,0.0265,1579.0,5539.0,1.106,0.935,0.16,2016,Transit,0
Kepler-685 b,Kepler-685,8.7,1.62552343,0.026,1524.0,5612.0,0.99,0.87,-0.0039,2016,Transit,0
Kepler-685 b,Kepler-685,2.3,1.62552211,0.10086,797.0,5483.74,1.04426,0.96,0.388,2016,Transit,0
Kepler-686 b,Kepler-686,11.77,1.594745463,0.0258,1540.0,5934.0,0.893,0.901,-0.38,2016,Transit,0
Kepler-686 b,Kepler-686,2.3,1.594745374,0.10086,797.0,5703.0,1.15986,1.02,-0.0039,2016,Transit,0
Kepler-686 b,Kepler-686,14.37396741,1.59475349753,0.10086,1652.26,5703.0,1.15986,0.959,-0.0039,2016,Transit,0
Kepler-686 b,Kepler-686,11.3,1.594745374,0.0258,1539.0,5934.0,0.893,0.901,-0.38,2016,Transit,0
Kepler-686 b,Kepler-686,12.1,1.59474469,0.027,1569.0,5973.0,0.96,1.01,-0.0039,2016,Transit,0
Kepler-686 b,Kepler-686,2.3,1.59474545,0.10086,797.0,5703.0,1.15986,1.02,-0.0039,2016,Transit,0
Kepler-686 b,Kepler-686,2.3,1.5947454647,0.10086,797.0,5703.0,1.15986,1.02,-0.0039,2016,Transit,0
Kepler-686 b,Kepler-686,12.15,1.594745463,0.10086,797.0,5649.0,0.92,0.94,-0.07,2016,Transit,1
Kepler-686 b,Kepler-686,14.29,10.3392924,0.10086,797.0,5935.0,1.129,0.959,-0.0039,2016,Transit,0
Kepler-687 b,Kepler-687,3.62,20.50586978,0.1326,518.0,4905.0,0.761,0.739,-0.04,2016,Transit,0
Kepler-687 b,Kepler-687,3.41,20.50588921,0.1326,518.0,4905.0,0.761,0.739,-0.04,2016,Transit,0
Kepler-687 b,Kepler-687,2.3,20.50588921,0.10086,797.0,4775.0,0.760961,0.77,-0.0039,2016,Transit,0
Kepler-687 b,Kepler-687,2.3,20.5059131764,0.10086,797.0,4775.0,0.760961,0.77,-0.0039,2016,Transit,0
Kepler-687 b,Kepler-687,3.263,10.3392924,0.10086,797.0,4903.0,0.728,0.959,-0.0039,2016,Transit,0
Kepler-687 b,Kepler-687,3.6,20.505935,0.131,493.0,4869.0,0.69,0.704,-0.0039,2016,Transit,0
Kepler-687 b,Kepler-687,2.3,20.50586602,0.10086,797.0,4775.0,0.760961,0.77,-0.0039,2016,Transit,0
Kepler-687 b,Kepler-687,3.52,20.50586978,0.10086,797.0,4841.0,0.73,0.77,-0.04,2016,Transit,1
Kepler-688 b,Kepler-688,2.3,3.89593593,0.10086,797.0,5441.0,1.09515,0.95,-0.0039,2016,Transit,0
Kepler-688 b,Kepler-688,7.92,3.895936844,0.0459,1011.0,5557.0,0.781,0.845,-0.3,2016,Transit,0
Kepler-688 b,Kepler-688,7.34,3.895936525,0.046,1005.0,5557.0,0.774,0.866,-0.3,2016,Transit,0
Kepler-688 b,Kepler-688,2.3,3.895936525,0.10086,797.0,5441.0,1.09515,0.95,-0.0039,2016,Transit,0
Kepler-688 b,Kepler-688,10.083,10.3392924,0.10086,797.0,5564.0,1.063,0.959,-0.0039,2016,Transit,0
Kepler-688 b,Kepler-688,2.3,3.8959367252,0.10086,797.0,5441.0,1.09515,0.95,-0.0039,2016,Transit,0
Kepler-688 b,Kepler-688,9.76,3.895936844,0.10086,797.0,5715.0,0.96,0.98,0.02,2016,Transit,1
Kepler-688 b,Kepler-688,7.7,3.8959309,0.047,1025.0,5582.0,0.81,0.919,-0.0039,2016,Transit,0
Kepler-689 b,Kepler-689,3.12,10.3392924,0.10086,797.0,5397.0,0.987,0.959,-0.0039,2016,Transit,0
Kepler-689 b,Kepler-689,2.45,22.36656079,0.1448,544.0,5413.0,0.751,0.807,-0.32,2016,Transit,0
Kepler-689 b,Kepler-689,2.32,22.36646466,0.1449,536.0,5395.0,0.734,0.821,-0.34,2016,Transit,0
Kepler-689 b,Kepler-689,2.3,22.36646466,0.10086,797.0,5344.0,0.977875,0.92,-0.0039,2016,Transit,0
