rank,planet_name,star_system,habitability_probability,habitability_score,predicted_habitable,actual_label,discovery_year
6894,Kepler-881 b,Kepler-881,0.003205408802367746,0.3205408802367746,0,0,2016
6895,Kepler-592 b,Kepler-592,0.0032018480101557874,0.3201848010155787,0,0,2016
6896,Kepler-592 b,Kepler-592,0.0032018480101557874,0.3201848010155787,0,0,2016
6897,Kepler-592 b,Kepler-592,0.0032018480101557874,0.3201848010155787,0,0,2016
6898,Kepler-758 b,Kepler-758,0.0032006797952972912,0.3200679795297291,0,0,2016
6899,Kepler-758 b,Kepler-758,0.0032006797952972912,0.3200679795297291,0,0,2016
6900,Kepler-758 b,Kepler-758,0.0032006797952972912,0.3200679795297291,0,0,2016
6901,Kepler-909 b,Kepler-909,0.003197209876771423,0.3197209876771423,0,0,2016
6902,Kepler-351 d,Kepler-351,0.003196578190696647,0.31965781906966473,0,0,2016
6903,Kepler-351 d,Kepler-351,0.003196578190696647,0.31965781906966473,0,0,2016
6904,Kepler-351 d,Kepler-351,0.003196578190696647,0.31965781906966473,0,0,2016
6905,Kepler-401 b,Kepler-401,0.0031964559946847854,0.31964559946847854,0,0,2014
6906,Kepler-1343 b,Kepler-1343,0.0031953372067317397,0.319533720673174,0,0,2016
6907,Kepler-1343 b,Kepler-1343,0.0031953372067317397,0.319533720673174,0,0,2016
6908,Kepler-1343 b,Kepler-1343,0.0031953372067317397,0.319533720673174,0,0,2016
6909,Kepler-1738 b,Kepler-1738,0.0031928173091143076,0.31928173091143075,0,0,2021
6910,Kepler-1738 b,Kepler-1738,0.0031928173091143076,0.31928173091143075,0,0,2021
6911,Kepler-1738 b,Kepler-1738,0.0031928173091143076,0.31928173091143075,0,0,2021
6912,Kepler-1158 b,Kepler-1158,0.003189294185759585,0.31892941857595847,0,0,2016
6913,Kepler-1158 b,Kepler-1158,0.003189294185759585,0.31892941857595847,0,0,2016
6914,Kepler-1158 b,Kepler-1158,0.003189294185759585,0.31892941857595847,0,0,2016
6915,Kepler-1398 c,Kepler-1398,0.0031834983672779024,0.31834983672779027,0,0,2016
6916,Kepler-351 d,Kepler-351,0.0031822665286832482,0.3182266528683248,0,0,2016
6917,Kepler-400 b,Kepler-400,0.003179759718603166,0.3179759718603166,0,0,2014
6918,Kepler-400 b,Kepler-400,0.003179759718603166,0.3179759718603166,0,0,2014
6919,Kepler-400 b,Kepler-400,0.003179759718603166,0.3179759718603166,0,0,2014
6920,Kepler-357 d,Kepler-357,0.003178401529344184,0.31784015293441836,0,0,2014
6921,Kepler-357 d,Kepler-357,0.003178401529344184,0.31784015293441836,0,0,2014
6922,Kepler-357 d,Kepler-357,0.003178401529344184,0.31784015293441836,0,0,2014
6923,Kepler-1836 b,Kepler-1836,0.0031768799923030757,0.31768799923030755,0,0,2021
6924,Kepler-1836 b,Kepler-1836,0.003175605598507137,0.3175605598507137,0,0,2021
6925,Kepler-1836 b,Kepler-1836,0.003175605598507137,0.3175605598507137,0,0,2021
6926,Kepler-1836 b,Kepler-1836,0.003175605598507137,0.3175605598507137,0,0,2021
6927,Kepler-1488 c,Kepler-1488,0.003173845243434782,0.3173845243434782,0,0,2021
6928,Kepler-1070 b,Kepler-1070,0.0031724105425605803,0.31724105425605803,0,0,2016
6929,Kepler-1827 b,Kepler-1827,0.0031686401791405907,0.31686401791405905,0,0,2021
6930,Kepler-1827 b,Kepler-1827,0.0031686401791405907,0.31686401791405905,0,0,2021
6931,Kepler-1827 b,Kepler-1827,0.0031686401791405907,0.31686401791405905,0,0,2021
6932,Kepler-123 c,Kepler-123,0.0031684805373447507,0.31684805373447505,0,0,2014
6933,Kepler-1016 b,Kepler-1016,0.0031647125252942153,0.31647125252942154,0,0,2016
6934,Kepler-1016 b,Kepler-1016,0.0031647125252942153,0.31647125252942154,0,0,2016
6935,Kepler-1016 b,Kepler-1016,0.0031647125252942153,0.31647125252942154,0,0,2016
6936,Kepler-508 b,Kepler-508,0.003163687654646044,0.3163687654646044,0,0,2016
6937,Kepler-508 b,Kepler-508,0.003163687654646044,0.3163687654646044,0,0,2016
6938,Kepler-508 b,Kepler-508,0.003163687654646044,0.3163687654646044,0,0,2016
6939,Kepler-1487 b,Kepler-1487,0.0031608183619027293,0.3160818361902729,0,0,2016
6940,Kepler-1487 b,Kepler-1487,0.0031608183619027293,0.3160818361902729,0,0,2016
6941,Kepler-1487 b,Kepler-1487,0.0031608183619027293,0.3160818361902729,0,0,2016
6942,Kepler-144 c,Kepler-144,0.003159751426397296,0.3159751426397296,0,0,2014
6943,Kepler-144 c,Kepler-144,0.003159751426397296,0.3159751426397296,0,0,2014
6944,Kepler-144 c,Kepler-144,0.003159751426397296,0.3159751426397296,0,0,2014
6945,Kepler-1156 b,Kepler-1156,0.003159464951673964,0.31594649516739637,0,0,2016
6946,Kepler-1156 b,Kepler-1156,0.003159464951673964,0.31594649516739637,0,0,2016
6947,Kepler-1156 b,Kepler-1156,0.003159464951673964,0.31594649516739637,0,0,2016
6948,Kepler-402 c,Kepler-402,0.0031593501982338608,0.31593501982338607,0,0,2014
6949,Kepler-402 c,Kepler-402,0.0031593501982338608,0.31593501982338607,0,0,2014
6950,Kepler-402 c,Kepler-402,0.0031593501982338608,0.31593501982338607,0,0,2014
6951,Kepler-722 b,Kepler-722,0.0031591855988512205,0.3159185598851221,0,0,2016
6952,Kepler-722 b,Kepler-722,0.0031591855988512205,0.3159185598851221,0,0,2016
6953,Kepler-722 b,Kepler-722,0.0031591855988512205,0.3159185598851221,0,0,2016
6954,Kepler-1287 b,Kepler-1287,0.0031534996228924353,0.3153499622892435,0,0,2016
6955,Kepler-1287 b,Kepler-1287,0.0031534996228924353,0.3153499622892435,0,0,2016
6956,Kepler-1287 b,Kepler-1287,0.0031534996228924353,0.3153499622892435,0,0,2016
6957,Kepler-653 c,Kepler-653,0.003152507935532854,0.3152507935532854,0,0,2016
6958,Kepler-653 c,Kepler-653,0.003152507935532854,0.3152507935532854,0,0,2016
6959,Kepler-653 c,Kepler-653,0.003152507935532854,0.3152507935532854,0,0,2016
6960,Kepler-356 c,Kepler-356,0.0031518519662364223,0.31518519662364225,0,0,2014
6961,Kepler-1382 b,Kepler-1382,0.0031517565730019037,0.31517565730019037,0,0,2016
6962,Kepler-1382 b,Kepler-1382,0.0031517565730019037,0.31517565730019037,0,0,2016
6963,Kepler-1382 b,Kepler-1382,0.0031517565730019037,0.31517565730019037,0,0,2016
6964,Kepler-1349 b,Kepler-1349,0.0031515165702003327,0.3151516570200333,0,0,2016
6965,Kepler-557 b,Kepler-557,0.0031505655005558417,0.3150565500555842,0,0,2016
6966,Kepler-557 b,Kepler-557,0.0031505655005558417,0.3150565500555842,0,0,2016
6967,Kepler-557 b,Kepler-557,0.0031505655005558417,0.3150565500555842,0,0,2016
6968,Kepler-337 b,Kepler-337,0.003150541639576592,0.3150541639576592,0,0,2014
6969,Kepler-337 b,Kepler-337,0.003150541639576592,0.3150541639576592,0,0,2014
6970,Kepler-337 b,Kepler-337,0.003150541639576592,0.3150541639576592,0,0,2014
6971,Kepler-830 b,Kepler-830,0.0031503718709406355,0.31503718709406353,0,0,2016
6972,Kepler-557 b,Kepler-557,0.00314917811662729,0.31491781166272903,0,0,2016
6973,Kepler-885 b,Kepler-885,0.003147431394186208,0.3147431394186208,0,0,2016
6974,Kepler-360 b,Kepler-360,0.0031459791986648234,0.31459791986648233,0,0,2014
6975,Kepler-360 b,Kepler-360,0.0031459791986648234,0.31459791986648233,0,0,2014
6976,Kepler-360 b,Kepler-360,0.0031459791986648234,0.31459791986648233,0,0,2014
6977,Kepler-505 b,Kepler-505,0.003145542843341783,0.3145542843341783,0,0,2016
6978,Kepler-505 b,Kepler-505,0.003145542843341783,0.3145542843341783,0,0,2016
6979,Kepler-505 b,Kepler-505,0.003145542843341783,0.3145542843341783,0,0,2016
6980,Kepler-511 b,Kepler-511,0.003141046836471722,0.3141046836471722,0,0,2016
6981,Kepler-511 b,Kepler-511,0.003141046836471722,0.3141046836471722,0,0,2016
6982,Kepler-511 b,Kepler-511,0.003141046836471722,0.3141046836471722,0,0,2016
6983,Kepler-619 c,Kepler-619,0.003140690015487748,0.3140690015487748,0,0,2016
6984,Kepler-619 c,Kepler-619,0.003140690015487748,0.3140690015487748,0,0,2016
6985,Kepler-619 c,Kepler-619,0.003140690015487748,0.3140690015487748,0,0,2016
6986,Kepler-126 b,Kepler-126,0.0031400141063242333,0.3140014106324233,0,0,2014
6987,Kepler-126 b,Kepler-126,0.0031400141063242333,0.3140014106324233,0,0,2014
6988,Kepler-126 b,Kepler-126,0.0031400141063242333,0.3140014106324233,0,0,2014
6989,Kepler-1003 b,Kepler-1003,0.0031396621745265188,0.31396621745265185,0,0,2016
6990,Kepler-1003 b,Kepler-1003,0.0031396621745265188,0.31396621745265185,0,0,2016
6991,Kepler-1003 b,Kepler-1003,0.0031396621745265188,0.31396621745265185,0,0,2016
6992,Kepler-1339 b,Kepler-1339,0.003138924282565388,0.3138924282565388,0,0,2016
6993,Kepler-1339 b,Kepler-1339,0.003138924282565388,0.3138924282565388,0,0,2016
6994,Kepler-1339 b,Kepler-1339,0.003138924282565388,0.3138924282565388,0,0,2016
6995,Kepler-619 c,Kepler-619,0.0031367016594877895,0.31367016594877895,0,0,2016
6996,Kepler-26 c,Kepler-26,0.0031344137932377662,0.31344137932377664,0,0,2011
6997,Kepler-26 c,Kepler-26,0.0031344137932377662,0.31344137932377664,0,0,2011
6998,Kepler-26 c,Kepler-26,0.0031344137932377662,0.31344137932377664,0,0,2011
6999,Kepler-1359 b,Kepler-1359,0.0031329008849967886,0.3132900884996789,0,0,2016
7000,Kepler-1003 b,Kepler-1003,0.0031319963665659596,0.31319963665659595,0,0,2016
7001,Kepler-996 b,Kepler-996,0.00313158038275579,0.313158038275579,0,0,2016
7002,Kepler-996 b,Kepler-996,0.00313158038275579,0.313158038275579,0,0,2016
7003,Kepler-996 b,Kepler-996,0.00313158038275579,0.313158038275579,0,0,2016
7004,Kepler-342 b,Kepler-342,0.0031312494028467542,0.3131249402846754,0,0,2014
7005,Kepler-625 b,Kepler-625,0.0031309911689794156,0.31309911689794157,0,0,2016
7006,Kepler-625 b,Kepler-625,0.0031309911689794156,0.31309911689794157,0,0,2016
7007,Kepler-625 b,Kepler-625,0.0031309911689794156,0.31309911689794157,0,0,2016
7008,Kepler-379 b,Kepler-379,0.003130846535364419,0.3130846535364419,0,0,2014
7009,Kepler-379 b,Kepler-379,0.003130846535364419,0.3130846535364419,0,0,2014
7010,Kepler-379 b,Kepler-379,0.003130846535364419,0.3130846535364419,0,0,2014
7011,TOI-411 c,TOI-411,0.0031305781868472575,0.31305781868472576,0,0,2022
7012,Kepler-1083 b,Kepler-1083,0.0031265965083284975,0.31265965083284974,0,0,2016
7013,Kepler-1592 b,Kepler-1592,0.0031265445166688195,0.31265445166688194,0,0,2016
7014,Kepler-1969 b,Kepler-1969,0.0031246549351149127,0.3124654935114913,0,0,2021
7015,Kepler-1969 b,Kepler-1969,0.0031246548048201803,0.31246548048201805,0,0,2021
7016,Kepler-1969 b,Kepler-1969,0.0031246548048201803,0.31246548048201805,0,0,2021
7017,Kepler-1969 b,Kepler-1969,0.0031246548048201803,0.31246548048201805,0,0,2021
7018,TOI-411 b,TOI-411,0.0031236895729515545,0.31236895729515546,0,0,2022
7019,Kepler-1359 b,Kepler-1359,0.003120538540276211,0.3120538540276211,0,0,2016
7020,Kepler-1359 b,Kepler-1359,0.003120538540276211,0.3120538540276211,0,0,2016
7021,Kepler-1359 b,Kepler-1359,0.003120538540276211,0.3120538540276211,0,0,2016
7022,Kepler-618 b,Kepler-618,0.003119188847202309,0.3119188847202309,0,0,2016
7023,Kepler-618 b,Kepler-618,0.003119188847202309,0.3119188847202309,0,0,2016
7024,Kepler-618 b,Kepler-618,0.003119188847202309,0.3119188847202309,0,0,2016
7025,Kepler-55 b,Kepler-55,0.003118974399295125,0.31189743992951247,0,0,2012
7026,Kepler-55 b,Kepler-55,0.003118974399295125,0.31189743992951247,0,0,2012
7027,Kepler-55 b,Kepler-55,0.003118974399295125,0.31189743992951247,0,0,2012
7028,Kepler-1276 b,Kepler-1276,0.0031187769245861153,0.3118776924586115,0,0,2016
7029,Kepler-1276 b,Kepler-1276,0.0031187769245861153,0.3118776924586115,0,0,2016
7030,Kepler-1276 b,Kepler-1276,0.0031187769245861153,0.3118776924586115,0,0,2016
7031,HIP 41378 b,HIP 41378,0.0031181906190807466,0.3118190619080747,0,0,2016
7032,Kepler-1083 b,Kepler-1083,0.0031168574410514877,0.31168574410514877,0,0,2016
7033,Kepler-1083 b,Kepler-1083,0.0031168574410514877,0.31168574410514877,0,0,2016
7034,Kepler-1083 b,Kepler-1083,0.0031168574410514877,0.31168574410514877,0,0,2016
7035,Kepler-1338 b,Kepler-1338,0.0031159895439756545,0.31159895439756546,0,0,2016
7036,Kepler-1398 b,Kepler-1398,0.003113853540027115,0.3113853540027115,0,0,2016
7037,Kepler-1800 b,Kepler-1800,0.0031135720181069662,0.31135720181069665,0,0,2021
7038,Kepler-1800 b,Kepler-1800,0.0031135720181069662,0.31135720181069665,0,0,2021
7039,Kepler-1800 b,Kepler-1800,0.0031135720181069662,0.31135720181069665,0,0,2021
7040,Kepler-1713 b,Kepler-1713,0.0031125612403775297,0.311256124037753,0,0,2021
7041,Kepler-1713 b,Kepler-1713,0.0031125612403775297,0.311256124037753,0,0,2021
7042,Kepler-1713 b,Kepler-1713,0.0031125612403775297,0.311256124037753,0,0,2021
7043,Kepler-24 d,Kepler-24,0.003112414898349645,0.3112414898349645,0,0,2014
7044,Kepler-24 d,Kepler-24,0.003112414898349645,0.3112414898349645,0,0,2014
7045,Kepler-24 d,Kepler-24,0.003112414898349645,0.3112414898349645,0,0,2014
7046,Kepler-275 b,Kepler-275,0.00310852916854461,0.31085291685446104,0,0,2014
7047,Kepler-275 b,Kepler-275,0.00310852916854461,0.31085291685446104,0,0,2014
7048,Kepler-275 b,Kepler-275,0.00310852916854461,0.31085291685446104,0,0,2014
7049,Kepler-1054 b,Kepler-1054,0.003108390933682596,0.3108390933682596,0,0,2016
7050,Kepler-1054 b,Kepler-1054,0.003107017608463242,0.3107017608463242,0,0,2016
7051,Kepler-1054 b,Kepler-1054,0.003107017608463242,0.3107017608463242,0,0,2016
7052,Kepler-1054 b,Kepler-1054,0.003107017608463242,0.3107017608463242,0,0,2016
7053,HD 106315 b,HD 106315,0.0031043655904693488,0.3104365590469349,0,0,2017
7054,Kepler-1087 b,Kepler-1087,0.0031035115788438823,0.3103511578843882,0,0,2016
7055,Kepler-1087 b,Kepler-1087,0.0031035115788438823,0.3103511578843882,0,0,2016
7056,Kepler-1087 b,Kepler-1087,0.0031035115788438823,0.3103511578843882,0,0,2016
7057,Kepler-1791 b,Kepler-1791,0.0030994535400515207,0.30994535400515205,0,0,2021
7058,Kepler-1791 b,Kepler-1791,0.0030994535400515207,0.30994535400515205,0,0,2021
7059,Kepler-1791 b,Kepler-1791,0.0030994535400515207,0.30994535400515205,0,0,2021
7060,TOI-2407 b,TOI-2407,0.0030990824944963423,0.30990824944963424,0,0,2025
7061,Kepler-1750 b,Kepler-1750,0.003098225810099329,0.3098225810099329,0,0,2021
7062,Kepler-1750 b,Kepler-1750,0.003098225810099329,0.3098225810099329,0,0,2021
7063,Kepler-1750 b,Kepler-1750,0.003098225810099329,0.3098225810099329,0,0,2021
7064,Kepler-642 b,Kepler-642,0.0030972560120890343,0.3097256012089034,0,0,2016
7065,Kepler-642 b,Kepler-642,0.0030972560120890343,0.3097256012089034,0,0,2016
7066,Kepler-642 b,Kepler-642,0.0030972560120890343,0.3097256012089034,0,0,2016
7067,Kepler-881 b,Kepler-881,0.003096449026397682,0.3096449026397682,0,0,2016
7068,HD 25463 c,HD 25463,0.003095781950559617,0.3095781950559617,0,0,2023
7069,Kepler-1438 b,Kepler-1438,0.0030951472206198075,0.3095147220619808,0,0,2016
7070,Kepler-999 b,Kepler-999,0.003094531819678617,0.3094531819678617,0,0,2016
7071,Kepler-999 b,Kepler-999,0.003094531819678617,0.3094531819678617,0,0,2016
7072,Kepler-999 b,Kepler-999,0.003094531819678617,0.3094531819678617,0,0,2016
7073,Kepler-1592 b,Kepler-1592,0.003092809364359405,0.30928093643594046,0,0,2016
7074,Kepler-1592 b,Kepler-1592,0.003092809364359405,0.30928093643594046,0,0,2016
7075,Kepler-1592 b,Kepler-1592,0.003092809364359405,0.30928093643594046,0,0,2016
7076,Kepler-1750 b,Kepler-1750,0.00309163577956658,0.309163577956658,0,0,2021
7077,Kepler-26 c,Kepler-26,0.00308984706548911,0.30898470654891097,0,0,2011
7078,Kepler-1087 b,Kepler-1087,0.0030887633406541633,0.3088763340654163,0,0,2016
7079,Kepler-207 d,Kepler-207,0.0030872102993737896,0.30872102993737893,0,0,2014
7080,Kepler-207 d,Kepler-207,0.0030872102993737896,0.30872102993737893,0,0,2014
7081,Kepler-207 d,Kepler-207,0.0030872102993737896,0.30872102993737893,0,0,2014
7082,Kepler-245 d,Kepler-245,0.0030858323389900207,0.30858323389900205,0,0,2014
7083,TOI-674 b,TOI-674,0.0030854651123557505,0.308546511235575,0,0,2021
7084,Kepler-1364 b,Kepler-1364,0.00307950842461039,0.307950842461039,0,0,2016
7085,Kepler-1364 b,Kepler-1364,0.00307950842461039,0.307950842461039,0,0,2016
7086,Kepler-1364 b,Kepler-1364,0.00307950842461039,0.307950842461039,0,0,2016
7087,TOI-3884 b,TOI-3884,0.0030779568676394583,0.3077956867639458,0,0,2022
7088,Kepler-1713 b,Kepler-1713,0.003077275416616301,0.3077275416616301,0,0,2021
7089,Kepler-168 b,Kepler-168,0.0030731524915114028,0.3073152491511403,0,0,2014
7090,Kepler-168 b,Kepler-168,0.0030731524915114028,0.3073152491511403,0,0,2014
7091,Kepler-168 b,Kepler-168,0.0030731524915114028,0.3073152491511403,0,0,2014
7092,Kepler-1261 b,Kepler-1261,0.0030726373109275936,0.30726373109275934,0,0,2016
7093,Kepler-1506 b,Kepler-1506,0.003072616990706511,0.3072616990706511,0,0,2016
7094,Kepler-1506 b,Kepler-1506,0.003071901625521115,0.3071901625521115,0,0,2016
7095,Kepler-1506 b,Kepler-1506,0.003071901625521115,0.3071901625521115,0,0,2016
7096,Kepler-1506 b,Kepler-1506,0.003071901625521115,0.3071901625521115,0,0,2016
7097,Kepler-1831 b,Kepler-1831,0.003068279421684623,0.3068279421684623,0,0,2021
7098,HR 858 d,HR 858,0.0030679564697058703,0.30679564697058703,0,0,2019
7099,Kepler-1485 b,Kepler-1485,0.0030654683971600076,0.3065468397160008,0,0,2016
7100,Kepler-1485 b,Kepler-1485,0.0030654683971600076,0.3065468397160008,0,0,2016
7101,Kepler-1485 b,Kepler-1485,0.0030654683971600076,0.3065468397160008,0,0,2016
7102,TOI-1437 b,TOI-1437,0.0030641571912096693,0.30641571912096693,0,0,2024
7103,Kepler-1485 b,Kepler-1485,0.0030640177579305417,0.30640177579305417,0,0,2016
7104,Kepler-1224 b,Kepler-1224,0.0030612936207624203,0.30612936207624203,0,0,2016
7105,Kepler-1224 b,Kepler-1224,0.0030612936207624203,0.30612936207624203,0,0,2016
7106,Kepler-1224 b,Kepler-1224,0.0030612936207624203,0.30612936207624203,0,0,2016
7107,Kepler-1121 b,Kepler-1121,0.00305954380013728,0.305954380013728,0,0,2016
7108,Kepler-1121 b,Kepler-1121,0.00305954380013728,0.305954380013728,0,0,2016
7109,Kepler-1121 b,Kepler-1121,0.00305954380013728,0.305954380013728,0,0,2016
7110,Kepler-1874 b,Kepler-1874,0.003059325329708135,0.30593253297081346,0,0,2021
7111,Kepler-1831 b,Kepler-1831,0.0030582281614470854,0.3058228161447085,0,0,2021
7112,Kepler-1831 b,Kepler-1831,0.0030582281614470854,0.3058228161447085,0,0,2021
7113,Kepler-1831 b,Kepler-1831,0.0030582281614470854,0.3058228161447085,0,0,2021
7114,Kepler-1611 b,Kepler-1611,0.0030577634692838984,0.30577634692838984,0,0,2016
7115,Kepler-1239 b,Kepler-1239,0.003054679949181187,0.3054679949181187,0,0,2016
7116,Kepler-480 b,Kepler-480,0.003054262475986014,0.3054262475986014,0,0,2016
7117,Kepler-480 b,Kepler-480,0.003054262475986014,0.3054262475986014,0,0,2016
7118,Kepler-480 b,Kepler-480,0.003054262475986014,0.3054262475986014,0,0,2016
7119,Kepler-387 c,Kepler-387,0.0030523475960956377,0.30523475960956375,0,0,2014
7120,Kepler-387 c,Kepler-387,0.0030523475960956377,0.30523475960956375,0,0,2014
7121,Kepler-387 c,Kepler-387,0.0030523475960956377,0.30523475960956375,0,0,2014
7122,Kepler-200 c,Kepler-200,0.0030518140497905856,0.30518140497905855,0,0,2014
7123,Kepler-200 c,Kepler-200,0.0030518140497905856,0.30518140497905855,0,0,2014
7124,Kepler-200 c,Kepler-200,0.0030518140497905856,0.30518140497905855,0,0,2014
7125,Kepler-136 b,Kepler-136,0.0030504057995447923,0.30504057995447925,0,0,2014
7126,Kepler-337 b,Kepler-337,0.0030489721063599673,0.30489721063599673,0,0,2014
7127,Kepler-216 b,Kepler-216,0.0030478479025243064,0.30478479025243066,0,0,2014
7128,Kepler-1278 b,Kepler-1278,0.0030468455203992604,0.30468455203992606,0,0,2016
7129,Kepler-1278 b,Kepler-1278,0.0030468455076958028,0.3046845507695803,0,0,2016
7130,Kepler-1278 b,Kepler-1278,0.0030468455076958028,0.3046845507695803,0,0,2016
7131,Kepler-1278 b,Kepler-1278,0.0030468455076958028,0.3046845507695803,0,0,2016
7132,Kepler-1297 b,Kepler-1297,0.003043438608784049,0.3043438608784049,0,0,2016
7133,Kepler-410 A b,Kepler-410 A,0.0030433615462633454,0.30433615462633457,0,0,2013
7134,Kepler-750 c,Kepler-750,0.003042146895517416,0.30421468955174163,0,0,2016
7135,Kepler-750 c,Kepler-750,0.003042146895517416,0.30421468955174163,0,0,2016
7136,Kepler-750 c,Kepler-750,0.003042146895517416,0.30421468955174163,0,0,2016
7137,Kepler-323 c,Kepler-323,0.003041044120416027,0.3041044120416027,0,0,2014
7138,Kepler-135 b,Kepler-135,0.0030410222921107856,0.30410222921107855,0,0,2014
7139,Kepler-135 b,Kepler-135,0.0030410222921107856,0.30410222921107855,0,0,2014
7140,Kepler-135 b,Kepler-135,0.0030410222921107856,0.30410222921107855,0,0,2014
7141,Kepler-1483 b,Kepler-1483,0.0030397480208895124,0.3039748020889512,0,0,2016
7142,Kepler-1483 b,Kepler-1483,0.0030397480208895124,0.3039748020889512,0,0,2016
7143,Kepler-1483 b,Kepler-1483,0.0030397480208895124,0.3039748020889512,0,0,2016
7144,Kepler-348 c,Kepler-348,0.003038878182963285,0.3038878182963285,0,0,2014
7145,Kepler-348 c,Kepler-348,0.003038878182963285,0.3038878182963285,0,0,2014
7146,Kepler-348 c,Kepler-348,0.003038878182963285,0.3038878182963285,0,0,2014
7147,Kepler-1239 b,Kepler-1239,0.0030372078285661928,0.3037207828566193,0,0,2016
7148,Kepler-1239 b,Kepler-1239,0.0030372078285661928,0.3037207828566193,0,0,2016
7149,Kepler-1239 b,Kepler-1239,0.0030372078285661928,0.3037207828566193,0,0,2016
7150,Kepler-320 b,Kepler-320,0.003036640092896275,0.3036640092896275,0,0,2014
7151,Kepler-320 b,Kepler-320,0.003036640092896275,0.3036640092896275,0,0,2014
7152,Kepler-320 b,Kepler-320,0.003036640092896275,0.3036640092896275,0,0,2014
7153,Kepler-1344 b,Kepler-1344,0.003036248881476378,0.30362488814763783,0,0,2016
7154,Kepler-1344 b,Kepler-1344,0.003035932665227643,0.3035932665227643,0,0,2016
7155,Kepler-1344 b,Kepler-1344,0.003035932665227643,0.3035932665227643,0,0,2016
7156,Kepler-1344 b,Kepler-1344,0.003035932665227643,0.3035932665227643,0,0,2016
7157,pi Men c,pi Men,0.0030329231584205513,0.3032923158420551,0,0,2018
7158,Kepler-1827 b,Kepler-1827,0.0030291555556031698,0.30291555556031696,0,0,2021
7159,TOI-2015 b,TOI-2015,0.0030289782006897503,0.30289782006897503,0,0,2023
7160,Kepler-1385 b,Kepler-1385,0.0030270288347415976,0.30270288347415975,0,0,2016
7161,Kepler-84 d,Kepler-84,0.003025123856345418,0.3025123856345418,0,0,2014
7162,Kepler-446 b,Kepler-446,0.0030247640619176295,0.30247640619176297,0,0,2015
7163,Kepler-446 b,Kepler-446,0.0030247640619176295,0.30247640619176297,0,0,2015
7164,Kepler-446 b,Kepler-446,0.0030247640619176295,0.30247640619176297,0,0,2015
7165,Kepler-1602 b,Kepler-1602,0.003022565960098284,0.3022565960098284,0,0,2016
7166,Kepler-1602 b,Kepler-1602,0.003022565960098284,0.3022565960098284,0,0,2016
7167,Kepler-1602 b,Kepler-1602,0.003022565960098284,0.3022565960098284,0,0,2016
7168,Kepler-1207 b,Kepler-1207,0.0030212479038662565,0.30212479038662565,0,0,2016
7169,Kepler-1082 b,Kepler-1082,0.0030177375824859422,0.3017737582485942,0,0,2016
7170,Kepler-1082 b,Kepler-1082,0.0030177375824859422,0.3017737582485942,0,0,2016
7171,Kepler-1082 b,Kepler-1082,0.0030177375824859422,0.3017737582485942,0,0,2016
7172,Kepler-60 d,Kepler-60,0.003016444354814984,0.3016444354814984,0,0,2012
7173,Kepler-60 d,Kepler-60,0.003016444354814984,0.3016444354814984,0,0,2012
7174,Kepler-60 d,Kepler-60,0.003016444354814984,0.3016444354814984,0,0,2012
7175,Kepler-363 b,Kepler-363,0.0030164341269529665,0.30164341269529665,0,0,2014
7176,Kepler-394 d,Kepler-394,0.0030152041105752023,0.30152041105752025,0,0,2021
7177,Kepler-394 d,Kepler-394,0.0030152041105752023,0.30152041105752025,0,0,2021
7178,Kepler-394 d,Kepler-394,0.0030152041105752023,0.30152041105752025,0,0,2021
7179,Kepler-197 d,Kepler-197,0.0030134152458498108,0.3013415245849811,0,0,2014
7180,Kepler-197 d,Kepler-197,0.0030134152458498108,0.3013415245849811,0,0,2014
7181,Kepler-197 d,Kepler-197,0.0030134152458498108,0.3013415245849811,0,0,2014
7182,Kepler-540 b,Kepler-540,0.003011164354030764,0.3011164354030764,0,0,2016
7183,TOI-4602.01,TOI-4602.01,0.003004530147666357,0.3004530147666357,0,0,2024
7184,Kepler-275 b,Kepler-275,0.0030041868687833992,0.30041868687833995,0,0,2014
7185,Kepler-173 b,Kepler-173,0.0030038098905721296,0.30038098905721294,0,0,2014
7186,Kepler-173 b,Kepler-173,0.0030038098905721296,0.30038098905721294,0,0,2014
7187,Kepler-173 b,Kepler-173,0.0030038098905721296,0.30038098905721294,0,0,2014
7188,Kepler-173 b,Kepler-173,0.003003809871538401,0.3003809871538401,0,0,2014
7189,TOI-4438 b,TOI-4438,0.003000236604790647,0.3000236604790647,0,0,2024
7190,Kepler-145 b,Kepler-145,0.002999721664442301,0.2999721664442301,0,0,2013
7191,Kepler-951 b,Kepler-951,0.0029972808127814586,0.2997280812781459,0,0,2016
7192,Kepler-402 c,Kepler-402,0.0029956846435764857,0.29956846435764856,0,0,2014
7193,Kepler-336 b,Kepler-336,0.002993994471272774,0.2993994471272774,0,0,2014
7194,Kepler-336 b,Kepler-336,0.002993994471272774,0.2993994471272774,0,0,2014
7195,Kepler-336 b,Kepler-336,0.002993994471272774,0.2993994471272774,0,0,2014
7196,Kepler-1743 b,Kepler-1743,0.00299232304216175,0.299232304216175,0,0,2021
7197,Kepler-1745 b,Kepler-1745,0.0029919495848177756,0.2991949584817776,0,0,2021
7198,Kepler-1745 b,Kepler-1745,0.0029919495848177756,0.2991949584817776,0,0,2021
7199,Kepler-1745 b,Kepler-1745,0.0029919495848177756,0.2991949584817776,0,0,2021
7200,Kepler-197 d,Kepler-197,0.0029911902621424995,0.29911902621424996,0,0,2014
