pl_rad,pl_mass,pl_orbper,pl_sma,pl_ecc,st_temp,st_met,st_rad,st_age,st_mass,habitable,predicted_habitability_score,habitability_score
2.43818351,2.82,12.8278,0.0712,0.012,3442.0,-0.38,0.3155,4.94,0.2923,1,1.0,1.0
1.59,176.0769375,9.549275422,0.11415,0.09,3519.0,-0.31,0.33,4.17,0.33,1,1.0,1.0
2.43818351,1.78,1.22003,0.0197,0.19,3717.0,-0.3,0.5,4.17,0.681,1,0.9966666666666668,1.0
2.43818351,4.18,5.974,0.057,0.11,3717.0,-0.3,0.5,4.17,0.681,1,1.0,1.0
1.3,176.0769375,2.900706,0.035,0.19,4421.98,0.02,0.634754,4.17,0.704613,1,1.0,1.0
2.76,176.0769375,30.951524,0.1649,0.09,4035.0,0.03,0.59,4.17,0.62,1,0.9966666666666668,1.0
1.46,176.0769375,8.07392849,0.11415,0.09,3578.0,-0.03,0.43,4.07,0.46,1,1.0,1.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.28,3802.0,-0.03,1.9420000000000004,4.17,1.5950000000000002,1,0.9933333333333332,1.0
1.11,176.0769375,2.549575,0.029,0.09,3799.0,0.02,0.492,4.17,0.948,1,1.0,1.0
1.28,176.0769375,0.928310498,0.11415,0.09,4248.0,-0.09,0.62,3.39,0.65,1,1.0,1.0
0.92,176.0769375,7.09714223,0.11415,0.09,3804.0,-0.38,0.44,3.89,0.46,1,1.0,1.0
2.43818351,21.09,92.086427889875,0.36175,0.11,3466.0,0.02,0.404,4.17,0.42,1,0.9966666666666668,1.0
2.43818351,1728.9864384999996,92.086427889875,1.28,0.11,4218.0,-0.18,1.9420000000000004,4.17,1.5950000000000002,1,0.9966666666666668,1.0
1.43,176.0769375,2.164570968,0.11415,0.09,4070.0,-0.02,0.6,3.98,0.62,1,1.0,1.0
2.15,176.0769375,59.87756,0.11415,0.25,4017.0,0.03,0.62,1.0,0.635,1,0.9966666666666668,1.0
2.43818351,2.31,40.54,0.1264,0.17,3442.0,-0.27,0.119,4.17,0.2749999999999999,1,1.0,1.0
2.43818351,6.6,14.207,0.089,0.31,3526.0,-0.09,0.439,4.17,0.47,1,1.0,1.0
2.43818351,10.6,24.422,0.142,0.109,4014.0,-0.03,0.58,4.0,0.64,1,0.9966666666666668,1.0
0.87,176.0769375,1.646801908,0.11415,0.09,3964.0,-0.25,0.53,3.47,0.55,1,1.0,1.0
2.43818351,0.43,38.23,0.1803,0.112,3841.0,-0.18,0.535,4.17,0.535,1,1.0,1.0
1.264,1.86,1.1980035,0.01589,0.0,3442.0,0.11,0.364,4.17,0.36,1,1.0,1.0
2.43818351,7.41,15.509,0.0876,0.0,3442.0,0.11,0.364,4.17,0.36,1,1.0,1.0
2.6,176.0769375,27.52197994,0.11415,0.09,3931.0,-0.19,0.53,3.16,0.55,1,1.0,1.0
2.43818351,400.4658,92.086427889875,2.00484242875,0.14,4798.0,0.02,1.9420000000000004,4.17,1.11,1,1.0,1.0
1.2,176.0769375,3.9306,0.036,0.09,3505.0,-0.12,0.337,4.17,0.342,1,1.0,1.0
2.43818351,3.4,9.1247,0.061,0.09,3505.0,-0.12,0.337,4.17,0.342,1,1.0,1.0
2.43818351,6.1,55.661,0.204,0.09,3505.0,-0.12,0.337,4.17,0.342,1,1.0,1.0
1.627,1.64,7.450729,0.0494,0.006,3442.0,-0.38,0.3155,4.94,0.2923,1,1.0,1.0
0.92,176.0769375,1.574090272,0.11415,0.09,4106.0,-0.06,0.6,3.89,0.62,1,1.0,1.0
2.43818351,4.13,11.5301,0.11415,0.09,3522.0,-0.01,0.458,4.17,0.455,1,0.9966666666666668,1.0
2.43818351,6.03,34.369,0.11415,0.14,3522.0,-0.01,0.458,4.17,0.455,1,0.9966666666666668,1.0
2.43818351,8.0,3.0232,0.026,0.07,3442.0,0.0,0.281,4.17,0.2749999999999999,1,1.0,1.0
1.09,1.75,2.616235,0.0252,0.0,3442.0,-0.02,0.32,7.1,0.313,1,1.0,1.0
2.43818351,5.71,15.04,0.081,0.0,3442.0,-0.02,0.32,7.1,0.313,1,1.0,1.0
2.43818351,1.71,7.02679,0.05402,0.09,3579.0,-0.09,0.426,4.17,0.426,1,1.0,1.0
2.43818351,7.14,6.905,0.0608,0.121,3867.0,-0.04,0.61,4.17,0.63,1,1.0,1.0
2.43818351,3.69,6.9442,0.0405,0.0,3442.0,-0.12,0.19734,4.17,0.2749999999999999,1,1.0,1.0
2.13,176.0769375,11.008151,0.082,0.09,4351.0,0.02,0.566,4.17,0.948,1,0.9966666666666668,1.0
1.27,176.0769375,0.893041236,0.11415,0.09,3631.0,-0.01,0.46,4.47,0.49,1,1.0,1.0
2.18,176.0769375,9.467814048,0.11415,0.09,3631.0,-0.01,0.46,4.47,0.49,1,1.0,1.0
2.1,135.0,7.8773565,0.11415,0.09,4075.0,0.02,0.52,4.17,0.54,1,0.9866666666666668,1.0
1.51,176.0769375,7.113702,0.058,0.09,3568.0,0.02,0.482,4.17,0.948,1,1.0,1.0
1.1,176.0769375,1.419549,0.0164,0.09,3622.0,0.02,0.284,4.17,0.292,1,1.0,1.0
2.11,176.0769375,56.0560538,0.11415,0.09,3722.0,0.07,0.51,3.89,0.53,1,1.0,1.0
2.43818351,16.57,13.352,0.082,0.37,3442.0,0.12,0.407,6.9,0.406,1,1.0,1.0
2.09,176.0769375,8.114379,0.11415,0.09,3715.0,0.04,0.5,3.98,0.53,1,1.0,1.0
1.84,45.4,16.3850021,0.11415,0.09,4075.0,0.02,0.52,4.17,0.54,1,1.0,1.0
1.6,176.0769375,1.151166506,0.11415,0.09,3934.0,-0.13,0.54,3.24,0.56,1,1.0,1.0
2.97,176.0769375,22.08557563,0.11415,0.09,3843.0,0.03,0.54,3.89,0.57,1,1.0,1.0
1.95,176.0769375,36.445171,0.182,0.09,4263.0,0.02,0.556,4.17,0.948,1,0.9966666666666668,1.0
2.1,176.0769375,10.003417,0.078,0.08,4014.73,0.02,0.569359,4.17,0.635026,1,1.0,1.0
1.289,2.77,1.46712127,0.01714,0.00086,3442.0,-0.15,0.3243,4.17,0.312,1,1.0,1.0
1.57,176.0769375,15.368459,0.097,0.09,3568.0,0.02,0.482,4.17,0.948,1,1.0,1.0
1.163,176.0769375,3.865053,0.11415,0.09,3578.0,-0.051,0.382,4.17,0.374,1,1.0,1.0
2.43818351,5.2,92.086427889875,0.422,0.45,3728.0,-0.14,0.5,0.8,0.51,1,0.9966666666666668,1.0
2.43818351,6.37,8.70874,0.0668,0.0,3641.0,-0.08,0.529,4.2,0.528,1,1.0,1.0
2.43818351,5.89,32.761,0.1617,0.0,3641.0,-0.08,0.529,4.2,0.528,1,1.0,1.0
1.015,7.5,4.0179694,0.027,0.09,3442.0,-0.13,0.1965,4.17,0.2749999999999999,1,0.9966666666666668,1.0
2.43818351,6.81,12.9211,0.0718,0.032,3500.0,-0.08,0.302,4.17,0.295,1,0.9966666666666668,1.0
2.43818351,2.48,3.1481,0.02799,0.012,3500.0,-0.08,0.302,4.17,0.295,1,0.9966666666666668,1.0
2.43818351,2.82,14.628,0.078361,0.13,3499.0,-0.38,0.31,4.17,0.3,1,1.0,1.0
2.43818351,81.99972901,92.086427889875,1.112,0.083,3734.0,-0.15,0.5,4.17,0.51,1,0.9966666666666668,1.0
2.54,176.0769375,82.5342519,0.11415,0.09,4392.0,-0.25,0.61,3.47,0.64,1,1.0,1.0
0.82,176.0769375,0.74296,0.013,0.09,3900.0,0.0,0.53,4.17,0.58,1,1.0,1.0
1.23,176.0769375,6.668391,0.058,0.09,4208.0,0.02,0.549,4.17,0.948,1,1.0,1.0
1.23,176.0769375,4.48558383,0.11415,0.09,3442.0,0.04,0.26,4.68,0.2749999999999999,1,1.0,1.0
2.1,176.0769375,8.0109434,0.11415,0.09,3705.0,0.02,0.5,4.17,0.51,1,1.0,1.0
2.07,176.0769375,17.76080053,0.11415,0.09,4005.0,-0.32,0.53,3.16,0.55,1,1.0,1.0
1.48,176.0769375,1.970342457,0.11415,0.09,4897.0,0.07,0.75,3.89,0.8,1,0.9966666666666668,1.0
0.51,99.2,0.412,0.008,0.0,3515.0,0.1,0.4,4.0,0.41,1,0.9966666666666668,1.0
1.91,176.0769375,5.73594,0.0532,0.09,3930.0,-0.33,0.57,4.17,0.61,1,1.0,1.0
2.43818351,8.7,57.32,0.176,0.1,3442.0,0.02,0.95,4.17,0.2749999999999999,1,0.9733333333333334,1.0
1.09,176.0769375,4.45743164,0.11415,0.09,4679.0,0.05,0.71,3.39,0.76,1,0.9966666666666668,1.0
1.57,176.0769375,4.194496514,0.11415,0.09,3687.0,0.07,0.5,4.37,0.52,1,1.0,1.0
1.23,176.0769375,12.0717249,0.11415,0.09,3705.0,0.02,0.5,4.17,0.51,1,1.0,1.0
2.43818351,13.64,19.466,0.119,0.12,3837.0,-0.14,0.56,4.17,0.57,1,1.0,1.0
2.43818351,10.75,5.101284,0.04685,0.5305,3799.0,-0.02,0.52226,4.17,0.5271,1,0.9966666666666668,1.0
2.43818351,2.96,2.37756,0.029,0.24,3913.0,0.08,0.56,4.17,0.58,1,1.0,1.0
1.331,1.9,0.9263237,0.01406,0.09,3600.0,-0.28,0.4144,5.0,0.413,1,1.0,1.0
2.43818351,5.8,6.64064,0.0523,0.09,3600.0,-0.28,0.4144,5.0,0.413,1,1.0,1.0
1.69,176.0769375,5.709404918,0.11415,0.09,4598.0,0.13,0.7,2.14,0.76,1,1.0,1.0
2.36,176.0769375,10.99469878,0.11415,0.09,4445.0,0.06,0.68,3.63,0.71,1,1.0,1.0
2.43818351,314.6501229,92.086427889875,2.00484242875,0.092,3467.0,0.09,0.45,4.17,0.45,1,0.9933333333333332,1.0
0.64,176.0769375,0.179719,0.11415,0.09,3697.0,-0.059,0.29,4.17,0.948,1,0.9933333333333332,1.0
2.0,176.0769375,3.692983728,0.11415,0.09,4598.0,0.13,0.7,2.14,0.76,1,0.9933333333333332,1.0
2.43818351,1144.188,92.086427889875,2.00484242875,0.17,4805.0,0.04,1.9420000000000004,4.17,1.5950000000000002,1,1.0,1.0
2.13,176.0769375,6.87745,0.06,0.09,4258.0,0.02,0.555,4.17,0.948,1,1.0,1.0
1.53,176.0769375,20.995694,0.126,0.09,4252.0,0.02,0.554,4.17,0.948,1,1.0,1.0
2.43818351,4.2,9.262,0.068,0.0,3688.0,-0.06,0.4712,2.88,0.489,1,1.0,1.0
2.43818351,7.6,21.789,0.12,0.09,3688.0,-0.06,0.4712,2.88,0.489,1,0.9966666666666668,1.0
1.59,176.0769375,3.932461302,0.11415,0.09,4700.0,-0.11,0.7,4.37,0.73,1,1.0,1.0
2.43,176.0769375,27.9481449,0.11415,0.09,4362.0,0.02,0.58,4.17,0.62,1,1.0,1.0
2.43818351,66.74396547,92.086427889875,0.88,0.46,3442.0,-0.13,0.164,4.17,0.2749999999999999,1,1.0,1.0
2.06,176.0769375,10.29672521,0.11415,0.09,4687.0,-0.38,0.61,5.62,0.63,1,0.9966666666666668,1.0
1.73,176.0769375,26.5841,0.1346,0.09,3655.0,0.02,0.455,4.17,0.461,1,0.9966666666666668,1.0
2.21,176.0769375,42.1516418,0.11415,0.09,4362.0,0.02,0.58,4.17,0.62,1,1.0,1.0
2.003,176.0769375,11.02454,0.07487,0.09,3655.0,0.02,0.455,4.17,0.461,1,1.0,1.0
2.43818351,172.580825,92.086427889875,2.00484242875,0.218,3528.0,-0.2,0.362,4.17,0.358,1,1.0,1.0
1.44,4.28,1.208974,0.0189,0.09,4236.0,-0.29,0.58,5.465,0.62,1,0.9933333333333332,1.0
1.72,176.0769375,18.47764449,0.11415,0.09,3556.0,-0.38,0.33,4.07,0.34,1,0.9966666666666668,1.0
1.98,3.02,6.20183,0.053,0.09,4236.0,-0.29,0.58,5.465,0.62,1,1.0,1.0
1.69,176.0769375,2.243381847,0.11415,0.09,4192.0,-0.27,0.57,3.31,0.6,1,1.0,1.0
1.37,176.0769375,3.517494394,0.11415,0.09,4184.0,-0.3,0.57,3.8,0.59,1,1.0,1.0
1.603,176.0769375,4.86784,0.04341,0.09,3655.0,0.02,0.455,4.17,0.461,1,0.9966666666666668,1.0
1.34,176.0769375,3.07133,0.03194,0.09,3655.0,0.02,0.455,4.17,0.461,1,0.9966666666666668,1.0
1.49,176.0769375,5.8706191,0.11415,0.09,4223.0,-0.06,0.62,3.98,0.65,1,1.0,1.0
2.15,176.0769375,10.848463,0.08,0.09,4208.0,0.02,0.549,4.17,0.948,1,0.9966666666666668,1.0
1.38,176.0769375,8.410894,0.065,0.09,3903.0,0.02,0.504,4.17,0.948,1,0.9933333333333332,1.0
2.32,176.0769375,7.06599,0.0591,0.09,4127.0,0.02,0.491,4.17,0.551,1,0.9966666666666668,1.0
2.0,158.9,8.7522,0.09,0.09,3900.0,0.0,0.53,4.17,0.58,1,0.9966666666666668,1.0
0.89,176.0769375,5.795278,0.051,0.09,3903.0,0.02,0.504,4.17,0.948,1,1.0,1.0
0.89,176.0769375,1.937055,0.024,0.09,3944.0,0.02,0.485,4.17,0.948,1,0.9966666666666668,1.0
1.14,176.0769375,7.061149,0.057,0.09,3944.0,0.02,0.485,4.17,0.948,1,1.0,1.0
0.74,176.0769375,7.415563,0.066,0.09,4504.0,0.02,0.623,4.17,0.948,1,1.0,1.0
2.15,176.0769375,6.98541,0.0559,0.09,4006.0,0.02,0.426,4.17,0.477,1,1.0,1.0
1.11,176.0769375,24.08821,0.135,0.09,4259.0,0.02,0.534,4.17,0.948,1,1.0,1.0
1.32,176.0769375,12.551158,0.087,0.09,4259.0,0.02,0.534,4.17,0.948,1,1.0,1.0
1.90120972,176.0769375,1.609320045,0.11415,0.09,4224.0,-0.2,0.603,4.17,0.609,1,1.0,1.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.483,4879.0,0.1,1.9420000000000004,4.17,1.5950000000000002,1,0.9833333333333332,1.0
1.64,176.0769375,32.134328,0.159,0.09,4347.0,0.02,0.492,4.17,0.948,1,1.0,1.0
1.84,176.0769375,17.28111,0.105,0.09,4347.0,0.02,0.492,4.17,0.948,1,1.0,1.0
1.82,176.0769375,8.457496,0.065,0.09,4347.0,0.02,0.492,4.17,0.948,1,0.9933333333333332,1.0
2.43818351,18.8,87.19,0.335,0.21,4146.0,0.02,0.95,4.17,0.66,1,0.9833333333333332,1.0
1.483,176.0769375,9.99767,0.07131,0.09,3910.0,0.02,0.424,4.17,0.484,1,1.0,1.0
1.93,176.0769375,18.684737,0.113,0.09,4257.0,0.02,0.523,4.17,0.948,1,1.0,1.0
1.08,176.0769375,5.577212,0.04,0.11,3442.0,0.02,0.330989,4.17,0.2749999999999999,1,1.0,1.0
1.06,176.0769375,2.240508,0.027,0.09,4204.0,0.02,0.52,4.17,0.948,1,0.9933333333333332,1.0
1.4,176.0769375,7.416397,0.061,0.09,4257.0,0.02,0.523,4.17,0.948,1,1.0,1.0
1.16,176.0769375,15.189034,0.078,0.11,3442.0,0.02,0.330989,4.17,0.2749999999999999,1,1.0,1.0
1.01,176.0769375,7.760178,0.05,0.11,3442.0,0.02,0.330989,4.17,0.2749999999999999,1,1.0,1.0
0.95,176.0769375,3.273460736,0.11415,0.09,3864.0,-0.33,0.49,3.8,0.51,1,1.0,1.0
1.017,176.0769375,8.689099,0.11415,0.09,3442.0,-0.15,0.2317,4.17,0.2749999999999999,1,1.0,1.0
2.6,176.0769375,19.562307,0.126,0.09,4455.0,0.113,0.676,4.17,0.7,1,0.9966666666666668,1.0
1.08940238,176.0769375,5.943719864,0.11415,0.09,4391.0,0.04,0.682,4.17,0.671,1,0.9966666666666668,1.0
2.16,176.0769375,49.276764,0.11415,0.09,4075.0,-0.02,0.6,4.17,0.62,1,1.0,1.0
1.03283226,176.0769375,15.57129955,0.11415,0.09,3872.0,0.12,0.557,4.17,0.585,1,1.0,1.0
1.16480773,176.0769375,2.790659904,0.11415,0.09,4353.0,-0.18,0.603,4.17,0.648,1,1.0,1.0
1.82828927,176.0769375,13.06260014,0.11415,0.09,4522.0,-0.22,0.655,4.17,0.646,1,0.9966666666666668,1.0
1.184,176.0769375,5.688769817,0.11415,0.09,4234.0,-0.02,0.639,4.17,0.636,1,0.9966666666666668,1.0
1.14,176.0769375,18.1373829,0.11415,0.09,4231.0,-0.09,0.62,3.72,0.64,1,1.0,1.0
1.3904994,176.0769375,4.577020168,0.11415,0.09,3805.0,-0.1,0.497,4.17,0.526,1,1.0,1.0
1.17563613,176.0769375,3.822220087,0.11415,0.09,3729.0,0.06,0.514,4.17,0.52,1,1.0,1.0
1.06,176.0769375,19.53527,0.11415,0.09,3442.0,-0.15,0.2317,4.17,0.2749999999999999,1,1.0,1.0
2.11686218,176.0769375,6.309219837,0.11415,0.09,4380.0,-0.38,0.53,4.17,0.524,1,0.9966666666666668,1.0
2.43818351,1728.9864384999996,92.086427889875,1.36,0.5305,4374.0,-0.27,1.9420000000000004,4.17,1.5950000000000002,1,0.99,1.0
1.27,176.0769375,22.407704,0.11,0.09,3788.0,-0.28,0.472,4.0,0.478,1,1.0,1.0
2.15,176.0769375,6.312501,0.055,0.09,4096.0,0.02,0.534,4.17,0.948,1,0.9966666666666668,1.0
1.53,176.0769375,12.794585,0.088,0.09,4096.0,0.02,0.534,4.17,0.948,1,1.0,1.0
1.4,176.0769375,13.342996,0.0781,0.09,3788.0,-0.28,0.472,4.0,0.478,1,1.0,1.0
1.06,176.0769375,1.118549717,0.11415,0.09,4612.0,0.04,0.7,3.02,0.74,1,0.9966666666666668,1.0
1.07,176.0769375,3.8867907,0.0343,0.09,3788.0,-0.28,0.472,4.0,0.478,1,1.0,1.0
1.216205,176.0769375,0.727330983,0.11415,0.09,3460.0,0.07,0.356,4.17,0.385,1,1.0,1.0
1.06,176.0769375,0.588000765,0.11415,0.09,4105.0,0.01,0.61,3.47,0.64,1,1.0,1.0
1.38,176.0769375,0.84338011,0.11415,0.09,4861.0,0.07,0.75,3.47,0.8,1,0.9933333333333332,1.0
0.72909663,176.0769375,1.385800004,0.11415,0.09,4239.0,-0.22,0.6,4.17,0.611,1,1.0,1.0
1.4593834,176.0769375,4.603010178,0.11415,0.09,4821.0,0.16,0.788,4.17,0.765,1,0.9733333333333334,1.0
2.43818351,12.214,92.086427889875,0.343,0.101,3534.0,-0.04,0.481,4.17,0.484,1,1.0,1.0
1.47519116,176.0769375,1.615360022,0.11415,0.09,3821.0,-0.28,0.486,4.17,0.49,1,1.0,1.0
2.322,176.0769375,33.13610077,0.11415,0.09,4245.0,0.0,0.637,4.17,0.649,1,0.9933333333333332,1.0
1.671,176.0769375,15.45020008,0.11415,0.09,4245.0,0.0,0.637,4.17,0.649,1,1.0,1.0
2.30911251,176.0769375,16.85589981,0.11415,0.09,3967.0,0.06,0.587,4.17,0.593,1,1.0,1.0
1.39109603,176.0769375,4.043540001,0.11415,0.09,3871.0,0.07,0.532,4.17,0.573,1,1.0,1.0
1.61301783,176.0769375,14.53409958,0.11415,0.09,3957.0,-0.16,0.553,4.17,0.551,1,1.0,1.0
1.273,176.0769375,2.757590055,0.11415,0.09,3683.0,-0.22,0.424,4.17,0.454,1,1.0,1.0
1.25,176.0769375,5.94566534,0.11415,0.09,4002.0,-0.06,0.57,3.55,0.6,1,1.0,1.0
1.42,176.0769375,1.52372816,0.11415,0.09,3959.0,-0.17,0.54,2.95,0.56,1,1.0,1.0
1.84,176.0769375,9.87863917,0.11415,0.13,3713.0,-0.16,0.503,4.17,0.522,1,1.0,1.0
1.84,176.0769375,9.325038,0.076,0.1,4222.06,0.02,0.646783,4.17,0.676023,1,1.0,1.0
2.49,176.0769375,15.50192,0.107,0.21,4222.06,0.02,0.646783,4.17,0.676023,1,1.0,1.0
1.19429134,176.0769375,7.71792984,0.11415,0.09,3975.0,-0.34,0.509,4.17,0.535,1,1.0,1.0
2.65,176.0769375,9.795647,0.11415,0.09,4349.0,0.02,0.678,4.17,0.622,1,1.0,1.0
2.4,176.0769375,2.226491086,0.11415,0.09,4094.0,-0.38,0.53,4.17,0.54,1,0.9966666666666668,1.0
2.28372556,176.0769375,13.81499958,0.11415,0.09,3732.0,0.02,0.509,4.17,0.515,1,0.9966666666666668,1.0
1.25954761,176.0769375,33.4969,0.11415,0.09,4681.53,0.0341,0.772344,4.17,0.747,1,0.9833333333333332,1.0
0.84,176.0769375,0.849907889,0.11415,0.09,4584.0,0.11,0.7,2.24,0.75,1,0.9966666666666668,1.0
2.44,176.0769375,18.78425728,0.11415,0.09,4350.0,0.06,0.66,2.88,0.7,1,1.0,1.0
1.66,176.0769375,7.01,0.0911,0.09,3851.0,0.02,0.552,4.17,0.561,1,1.0,1.0
2.93,176.0769375,6.22,0.0542,0.09,3442.0,0.02,0.379,4.17,0.403,1,1.0,1.0
1.83,176.0769375,5.132485618,0.11415,0.09,3753.0,-0.09,0.49,3.72,0.52,1,1.0,1.0
1.83,176.0769375,5.26,0.0582,0.09,3442.0,0.02,0.379,4.17,0.408,1,1.0,1.0
1.33,176.0769375,1.133,0.0147,0.09,3442.0,0.02,0.379,4.17,0.408,1,1.0,1.0
0.95,176.0769375,3.1443189,0.11415,0.09,3442.0,-0.24,0.196,1.0,0.2749999999999999,1,1.0,1.0
1.458,2.2,44.55603,0.2014,0.091,3844.0,-0.157,0.546,6.9,0.549,1,1.0,1.0
1.582,2.68,24.646729,0.1357,0.048,3844.0,-0.157,0.546,6.9,0.549,1,1.0,1.0
1.4,176.0769375,86.828989,0.11415,0.09,3784.0,-0.06,0.51,3.72,0.54,1,1.0,1.0
1.78,176.0769375,60.866168,0.11415,0.09,4092.0,0.01,0.6,4.07,0.63,1,1.0,1.0
2.078,5.11,10.0546535,0.0747,0.107,3844.0,-0.157,0.546,6.9,0.549,1,0.9966666666666668,1.0
1.1,176.0769375,5.24,0.0441,0.09,3442.0,-0.1,0.36,4.17,0.4,1,1.0,1.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.08,4035.0,-0.09,1.9420000000000004,2.0,1.5950000000000002,1,0.9933333333333332,1.0
1.0,176.0769375,7.775,0.0576,0.09,3442.0,-0.1,0.36,4.17,0.4,1,1.0,1.0
1.1,176.0769375,10.115,0.0685,0.09,3442.0,-0.1,0.36,4.17,0.4,1,1.0,1.0
1.05,176.0769375,0.789161653,0.11415,0.09,4508.0,0.05,0.69,4.17,0.72,1,1.0,1.0
0.74,176.0769375,5.774464,0.051,0.09,3810.0,0.02,0.512,4.17,0.948,1,1.0,1.0
1.8,176.0769375,20.523,0.1159,0.09,3810.0,-0.1,0.54,4.17,0.58,1,1.0,1.0
2.54,176.0769375,6.51389,0.0494,0.09,3459.0,-0.01,0.37,4.17,0.38,1,1.0,1.0
1.24,176.0769375,2.892217506,0.11415,0.09,4306.0,-0.1,0.63,3.8,0.66,1,1.0,1.0
2.1,176.0769375,27.359,0.1768,0.09,3926.0,0.0,0.62,4.17,0.64,1,0.9933333333333332,1.0
2.19,176.0769375,6.49424,0.0615,0.09,4667.0,-0.08,0.69,4.17,0.74,1,0.9866666666666668,1.0
1.36,176.0769375,11.32271513,0.11415,0.09,4611.0,-0.03,0.69,3.89,0.73,1,1.0,1.0
2.32,176.0769375,2.260455,0.0214,0.0,3442.0,0.26,0.288,4.17,0.2749999999999999,1,0.9966666666666668,1.0
2.35,176.0769375,9.30075,0.0694,0.09,3717.0,-0.04,0.49,4.17,0.52,1,0.9933333333333332,1.0
0.892,3.7,7.78993,0.0695,0.09,4640.0,0.003,0.695,3.8,0.73,1,0.9933333333333332,1.0
2.19,176.0769375,12.11839,0.0923,0.09,4629.0,-0.14,0.67,4.17,0.71,1,1.0,1.0
2.09,176.0769375,5.931194,0.056,0.09,4508.0,0.02,0.62,4.17,0.948,1,1.0,1.0
0.83,176.0769375,1.60588,0.0216,0.09,3725.0,-0.03,0.5,4.17,0.52,1,1.0,1.0
2.41,176.0769375,24.4002549,0.11415,0.09,4523.0,-0.09,0.67,4.27,0.7,1,1.0,1.0
2.43818351,1728.9864384999996,92.086427889875,1.6,0.14,3787.0,-0.25,1.9420000000000004,4.17,1.5950000000000002,1,0.9966666666666668,1.0
1.533,3.09,5.70588,0.04749,0.038,3803.0,-0.38,0.439,5.0,0.439,1,0.9966666666666668,1.0
1.24,2.14,2.76953,0.02933,0.039,3803.0,-0.38,0.439,5.0,0.439,1,1.0,1.0
2.43818351,1728.9864384999996,92.086427889875,1.29,0.35,4052.0,-0.38,1.9420000000000004,4.17,1.5950000000000002,1,0.9933333333333332,1.0
2.43818351,495.8148,92.086427889875,1.83,0.08,4806.0,0.05,1.9420000000000004,4.17,1.07,1,1.0,1.0
1.6,176.0769375,38.09722,0.1654,0.09,3638.0,-0.3,0.382,3.2,0.404,1,1.0,1.0
2.231,176.0769375,5.840002,0.05023,0.09,3660.0,-0.013,0.473,4.17,0.496,1,1.0,1.0
2.668,176.0769375,19.660302,0.11283,0.09,3660.0,-0.013,0.473,4.17,0.496,1,1.0,1.0
0.705,0.29013072,7.814,0.0679,0.042,4285.0,-0.12,0.703,4.17,0.686,1,1.0,1.0
2.43818351,5.57,5.09071,0.051,0.09,4385.0,-0.08,0.674,4.17,0.684,1,1.0,1.0
2.43818351,1728.9864384999996,92.086427889875,1.92,0.4,3926.0,-0.25,1.9420000000000004,4.17,1.5950000000000002,1,1.0,1.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,4769.0,-0.25,1.9420000000000004,4.17,1.47,1,1.0,1.0
2.43818351,6.89,13.671,0.0932,0.3,3933.0,-0.03,0.57,4.17,0.578,1,1.0,1.0
0.818,0.72,7.90754,0.068,0.07,4684.0,-0.2,0.71,4.17,0.67,1,0.9866666666666668,1.0
1.137,0.77,12.1621839,0.0906,0.07,4684.0,-0.2,0.71,4.17,0.67,1,0.9933333333333332,1.0
1.83,176.0769375,4.266046,0.03589,0.09,3442.0,0.22,0.338,9.225,0.339,1,1.0,1.0
2.52,15.0,9.0497,0.0707,0.062,3985.0,-0.26,0.55,0.8,0.58,1,1.0,1.0
1.754,4.64,3.238486,0.11415,0.00032,4316.0,-0.23,0.662,6.0,0.647,1,1.0,1.0
2.301,3.48,9.96318,0.11415,0.00038,4316.0,-0.23,0.662,6.0,0.647,1,1.0,1.0
2.417,5.63,15.23335,0.11415,0.00045,4316.0,-0.23,0.662,6.0,0.647,1,1.0,1.0
1.792,176.0769375,3.9306737,0.03646,0.09,3568.0,0.169,0.397,7.2,0.418,1,1.0,1.0
5.65,176.0769375,4.50638,0.0468,0.09,3477.0,0.02,0.494,4.17,0.492,1,0.9933333333333332,1.0
1.44,176.0769375,10.2152,0.1,0.09,3650.0,-0.38,0.441,5.3,0.467,1,1.0,1.0
2.43818351,8.91,5.582796,0.041232,0.00033,3442.0,-0.31,0.3273,5.5,0.3041,1,1.0,1.0
1.3,176.0769375,0.7363104,0.0112,0.09,3442.0,0.02,0.35,4.17,0.35,1,1.0,1.0
1.821,176.0769375,7.768915,0.0632,0.09,3710.0,0.27,0.535,7.0,0.559,1,1.0,1.0
2.04,176.0769375,10.50534,0.0752,0.09,3800.0,-0.38,0.534,4.17,0.54,1,1.0,1.0
1.243,176.0769375,3.1190633,0.025,0.15,3442.0,-0.03,0.235,4.0,0.2749999999999999,1,1.0,1.0
1.914,176.0769375,6.38784,0.04,0.1,3442.0,-0.03,0.235,4.0,0.2749999999999999,1,1.0,1.0
2.19,6.37,7.851928,0.057,0.0,3442.0,0.03,0.34,4.6,0.34,1,1.0,1.0
2.194,176.0769375,35.189346,0.145,0.496,3442.0,-0.27,0.313,4.17,0.328,1,1.0,1.0
2.45,176.0769375,2.67963,0.05,0.09,3943.0,0.02,0.631,4.17,0.612,1,1.0,1.0
1.77,176.0769375,13.635109,0.11415,0.09,3491.0,-0.05,0.464,4.17,0.454,1,1.0,1.0
